s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0159681E+000, 9.9155682E-002, 9.9155682E-002, 1.0000000E+000
 2.0114551E+000, 6.7221873E-002, 6.7221873E-002, 1.0000000E+000
 3.0076326E+000, 5.2666574E-002, 5.2666574E-002, 1.0000000E+000
 4.0074526E+000, 5.9096111E-002, 5.9096111E-002, 1.0000000E+000
 5.0100618E+000, 3.9081430E-002, 3.9081430E-002, 1.0000000E+000
 6.0067411E+000, 4.2974306E-002, 4.2974306E-002, 1.0000000E+000
 7.0038676E+000, 3.2634135E-002, 3.2634135E-002, 1.0000000E+000
 8.0036772E+000, 3.8607556E-002, 3.8607556E-002, 1.0000000E+000
 9.0015076E+000, 6.0751018E-002, 6.0751018E-002, 1.0000000E+000
 1.0000367E+001, 6.9769458E-002, 6.9769458E-002, 1.0000000E+000
 1.1001939E+001, 9.6206588E-002, 9.6206588E-002, 1.0000000E+000
 1.2002932E+001, 1.4203143E-001, 1.4203143E-001, 1.0000000E+000
 1.3005477E+001, 1.7227561E-001, 1.7227561E-001, 1.0000000E+000
 1.4002675E+001, 2.0560732E-001, 2.0560732E-001, 1.0000000E+000
 1.5001583E+001, 2.4895732E-001, 2.4895732E-001, 1.0000000E+000
 1.6000920E+001, 2.8488130E-001, 2.8488130E-001, 1.0000000E+000
 1.7004248E+001, 3.1380907E-001, 3.1380907E-001, 1.0000000E+000
 1.8006336E+001, 3.5260214E-001, 3.5260214E-001, 1.0000000E+000
 1.9003080E+001, 3.9096377E-001, 3.9096377E-001, 1.0000000E+000
 2.0000621E+001, 4.2344239E-001, 4.2344239E-001, 1.0000000E+000
 2.1004901E+001, 4.6171629E-001, 4.6171629E-001, 1.0000000E+000
 2.2005381E+001, 4.9931020E-001, 4.9931020E-001, 1.0000000E+000
 2.3001877E+001, 5.3333478E-001, 5.3333478E-001, 1.0000000E+000
 2.4001152E+001, 5.7377649E-001, 5.7377649E-001, 1.0000000E+000
 2.5005293E+001, 6.0963453E-001, 6.0963453E-001, 1.0000000E+000
 2.6002735E+001, 6.4891017E-001, 6.4891017E-001, 1.0000000E+000
 2.7004105E+001, 6.8672545E-001, 6.8672545E-001, 1.0000000E+000
 2.8003891E+001, 7.1692255E-001, 7.1692255E-001, 1.0000000E+000
 2.9000513E+001, 7.6566619E-001, 7.6566619E-001, 1.0000000E+000
 3.0001524E+001, 8.0553772E-001, 8.0553772E-001, 1.0000000E+000
 3.1004580E+001, 8.2433290E-001, 8.2433290E-001, 1.0000000E+000
