s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068875E+000, 4.0626838E-002, 4.0626838E-002, 1.0000000E+000
 2.0019378E+000, 4.5456470E-002, 4.5456470E-002, 1.0000000E+000
 3.0083804E+000, 5.8674321E-002, 5.8674321E-002, 1.0000000E+000
 4.0092704E+000, 6.7689582E-002, 6.7689582E-002, 1.0000000E+000
 5.0100694E+000, 6.9409419E-002, 6.9409419E-002, 1.0000000E+000
 6.0001967E+000, 7.1402041E-002, 7.1402041E-002, 1.0000000E+000
 7.0044632E+000, 5.0561996E-002, 5.0561996E-002, 1.0000000E+000
 8.0029020E+000, 3.4375447E-002, 3.4375447E-002, 1.0000000E+000
 9.0026225E+000, 2.8435058E-002, 2.8435058E-002, 1.0000000E+000
 1.0005184E+001, 2.6256073E-002, 2.6256073E-002, 1.0000000E+000
 1.1005081E+001, 2.8036316E-002, 2.8036316E-002, 1.0000000E+000
 1.2007698E+001, 5.7825875E-002, 5.7825875E-002, 1.0000000E+000
 1.3003616E+001, 6.8679659E-002, 6.8679659E-002, 1.0000000E+000
 1.4002646E+001, 7.2681631E-002, 7.2681631E-002, 1.0000000E+000
 1.5002653E+001, 9.2545299E-002, 9.2545299E-002, 1.0000000E+000
 1.6004017E+001, 1.1312214E-001, 1.1312214E-001, 1.0000000E+000
 1.7007435E+001, 1.2066353E-001, 1.2066353E-001, 1.0000000E+000
 1.8002901E+001, 1.2340371E-001, 1.2340371E-001, 1.0000000E+000
 1.9006002E+001, 1.2441682E-001, 1.2441682E-001, 1.0000000E+000
 2.0006679E+001, 1.2478642E-001, 1.2478642E-001, 1.0000000E+000
 2.1000009E+001, 1.5508060E-001, 1.5508060E-001, 1.0000000E+000
 2.2003224E+001, 1.6771993E-001, 1.6771993E-001, 1.0000000E+000
 2.3006099E+001, 1.7233966E-001, 1.7233966E-001, 1.0000000E+000
 2.4004587E+001, 1.8193008E-001, 1.8193008E-001, 1.0000000E+000
 2.5005642E+001, 2.0922791E-001, 2.0922791E-001, 1.0000000E+000
 2.6005495E+001, 2.1921943E-001, 2.1921943E-001, 1.0000000E+000
 2.7003455E+001, 2.2287673E-001, 2.2287673E-001, 1.0000000E+000
 2.8004918E+001, 2.2422269E-001, 2.2422269E-001, 1.0000000E+000
 2.9000754E+001, 2.2815796E-001, 2.2815796E-001, 1.0000000E+000
 3.0000683E+001, 2.5783274E-001, 2.5783274E-001, 1.0000000E+000
 3.1003966E+001, 2.6872977E-001, 2.6872977E-001, 1.0000000E+000
