s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180096E+000, 4.8233469E-002, 4.8233469E-002, 1.0000000E+000
 2.0144928E+000, 3.3498826E-002, 3.3498826E-002, 1.0000000E+000
 3.0146768E+000, 2.8100579E-002, 2.8100579E-002, 1.0000000E+000
 4.0131697E+000, 2.6133378E-002, 2.6133378E-002, 1.0000000E+000
 5.0029670E+000, 2.5418214E-002, 2.5418214E-002, 1.0000000E+000
 6.0071092E+000, 2.5152106E-002, 2.5152106E-002, 1.0000000E+000
 7.0095449E+000, 2.5055437E-002, 2.5055437E-002, 1.0000000E+000
 8.0042090E+000, 2.5020408E-002, 2.5020408E-002, 1.0000000E+000
 9.0033832E+000, 2.5007484E-002, 2.5007484E-002, 1.0000000E+000
 1.0006902E+001, 2.5002734E-002, 2.5002734E-002, 1.0000000E+000
 1.1002005E+001, 2.5001007E-002, 2.5001007E-002, 1.0000000E+000
 1.2005426E+001, 5.0248642E-002, 5.0248642E-002, 1.0000000E+000
 1.3004929E+001, 6.5923430E-002, 6.5923430E-002, 1.0000000E+000
 1.4004153E+001, 7.1670764E-002, 7.1670764E-002, 1.0000000E+000
 1.5003442E+001, 7.3779675E-002, 7.3779675E-002, 1.0000000E+000
 1.6007935E+001, 7.4555006E-002, 7.4555006E-002, 1.0000000E+000
 1.7006717E+001, 7.4836779E-002, 7.4836779E-002, 1.0000000E+000
 1.8001536E+001, 7.4939870E-002, 7.4939870E-002, 1.0000000E+000
 1.9006932E+001, 1.0624315E-001, 1.0624315E-001, 1.0000000E+000
 2.0007928E+001, 1.1813545E-001, 1.1813545E-001, 1.0000000E+000
 2.1004974E+001, 1.2247822E-001, 1.2247822E-001, 1.0000000E+000
 2.2002105E+001, 1.2407343E-001, 1.2407343E-001, 1.0000000E+000
 2.3001432E+001, 1.3384373E-001, 1.3384373E-001, 1.0000000E+000
 2.4003770E+001, 1.5994615E-001, 1.5994615E-001, 1.0000000E+000
 2.5007727E+001, 1.6950469E-001, 1.6950469E-001, 1.0000000E+000
 2.6003033E+001, 1.7297690E-001, 1.7297690E-001, 1.0000000E+000
 2.7006945E+001, 1.7934642E-001, 1.7934642E-001, 1.0000000E+000
 2.8000666E+001, 2.0816057E-001, 2.0816057E-001, 1.0000000E+000
 2.9003803E+001, 2.1884660E-001, 2.1884660E-001, 1.0000000E+000
 3.0002292E+001, 2.2274194E-001, 2.2274194E-001, 1.0000000E+000
 3.1002102E+001, 2.2417218E-001, 2.2417218E-001, 1.0000000E+000
