s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0087384E+000, 1.6105666E-001, 1.6105666E-001, 1.0000000E+000
 2.0074835E+000, 7.8141930E-002, 7.8141930E-002, 1.0000000E+000
 3.0037830E+000, 6.3809186E-002, 6.3809186E-002, 1.0000000E+000
 4.0004254E+000, 7.0426944E-002, 7.0426944E-002, 1.0000000E+000
 5.0057715E+000, 6.8009308E-002, 6.8009308E-002, 1.0000000E+000
 6.0001607E+000, 6.2076793E-002, 6.2076793E-002, 1.0000000E+000
 7.0008820E+000, 5.4544398E-002, 5.4544398E-002, 1.0000000E+000
 8.0081500E+000, 4.4706043E-002, 4.4706043E-002, 1.0000000E+000
 9.0012163E+000, 3.9256169E-002, 3.9256169E-002, 1.0000000E+000
 1.0008039E+001, 4.1204540E-002, 4.1204540E-002, 1.0000000E+000
 1.1002655E+001, 4.8779867E-002, 4.8779867E-002, 1.0000000E+000
 1.2002403E+001, 5.5583151E-002, 5.5583151E-002, 1.0000000E+000
 1.3004819E+001, 4.8255829E-002, 4.8255829E-002, 1.0000000E+000
 1.4001107E+001, 3.4260869E-002, 3.4260869E-002, 1.0000000E+000
 1.5003140E+001, 2.8389922E-002, 2.8389922E-002, 1.0000000E+000
 1.6004406E+001, 2.6242062E-002, 2.6242062E-002, 1.0000000E+000
 1.7000441E+001, 2.5457694E-002, 2.5457694E-002, 1.0000000E+000
 1.8000922E+001, 2.5167901E-002, 2.5167901E-002, 1.0000000E+000
 1.9000166E+001, 2.5061665E-002, 2.5061665E-002, 1.0000000E+000
 2.0001754E+001, 2.5022593E-002, 2.5022593E-002, 1.0000000E+000
 2.1003818E+001, 2.5008275E-002, 2.5008275E-002, 1.0000000E+000
 2.2001069E+001, 2.5003045E-002, 2.5003045E-002, 1.0000000E+000
 2.3003572E+001, 2.5001115E-002, 2.5001115E-002, 1.0000000E+000
 2.4004472E+001, 3.4840229E-002, 3.4840229E-002, 1.0000000E+000
 2.5005107E+001, 6.0271955E-002, 6.0271955E-002, 1.0000000E+000
 2.6002614E+001, 6.9583156E-002, 6.9583156E-002, 1.0000000E+000
 2.7003181E+001, 7.3013874E-002, 7.3013874E-002, 1.0000000E+000
 2.8000502E+001, 7.4269227E-002, 7.4269227E-002, 1.0000000E+000
 2.9001933E+001, 7.4732114E-002, 7.4732114E-002, 1.0000000E+000
 3.0000285E+001, 8.8393653E-002, 8.8393653E-002, 1.0000000E+000
 3.1003998E+001, 1.1161852E-001, 1.1161852E-001, 1.0000000E+000
