s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0199148E+000, 1.2281537E-001, 1.2281537E-001, 1.0000000E+000
 2.0083021E+000, 6.4010667E-002, 6.4010667E-002, 1.0000000E+000
 3.0073814E+000, 4.2697810E-002, 4.2697810E-002, 1.0000000E+000
 4.0082567E+000, 3.1856871E-002, 3.1856871E-002, 1.0000000E+000
 5.0038658E+000, 2.8836917E-002, 2.8836917E-002, 1.0000000E+000
 6.0040704E+000, 2.6404128E-002, 2.6404128E-002, 1.0000000E+000
 7.0027984E+000, 2.5514898E-002, 2.5514898E-002, 1.0000000E+000
 8.0034631E+000, 2.5188410E-002, 2.5188410E-002, 1.0000000E+000
 9.0015016E+000, 3.6068763E-002, 3.6068763E-002, 1.0000000E+000
 1.0005111E+001, 3.1838419E-002, 3.1838419E-002, 1.0000000E+000
 1.1003240E+001, 2.7512191E-002, 2.7512191E-002, 1.0000000E+000
 1.2003718E+001, 2.5920812E-002, 2.5920812E-002, 1.0000000E+000
 1.3005960E+001, 2.5336792E-002, 2.5336792E-002, 1.0000000E+000
 1.4003436E+001, 2.5123770E-002, 2.5123770E-002, 1.0000000E+000
 1.5005699E+001, 2.5045283E-002, 2.5045283E-002, 1.0000000E+000
 1.6005767E+001, 2.5016603E-002, 2.5016603E-002, 1.0000000E+000
 1.7002021E+001, 4.2173414E-002, 4.2173414E-002, 1.0000000E+000
 1.8001261E+001, 6.1808731E-002, 6.1808731E-002, 1.0000000E+000
 1.9000532E+001, 7.0161559E-002, 7.0161559E-002, 1.0000000E+000
 2.0005586E+001, 7.3235458E-002, 7.3235458E-002, 1.0000000E+000
 2.1002077E+001, 7.4350842E-002, 7.4350842E-002, 1.0000000E+000
 2.2001785E+001, 7.5315552E-002, 7.5315552E-002, 1.0000000E+000
 2.3000833E+001, 1.0398861E-001, 1.0398861E-001, 1.0000000E+000
 2.4003484E+001, 1.1731520E-001, 1.1731520E-001, 1.0000000E+000
 2.5002811E+001, 1.2378319E-001, 1.2378319E-001, 1.0000000E+000
 2.6001835E+001, 1.4708120E-001, 1.4708120E-001, 1.0000000E+000
 2.7001267E+001, 1.6475636E-001, 1.6475636E-001, 1.0000000E+000
 2.8003645E+001, 1.7125282E-001, 1.7125282E-001, 1.0000000E+000
 2.9005465E+001, 1.8170093E-001, 1.8170093E-001, 1.0000000E+000
 3.0005725E+001, 2.0912632E-001, 2.0912632E-001, 1.0000000E+000
 3.1004596E+001, 2.1917311E-001, 2.1917311E-001, 1.0000000E+000
