s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0020247E+000, 4.0442174E-002, 4.0442174E-002, 1.0000000E+000
 2.0117494E+000, 3.0592382E-002, 3.0592382E-002, 1.0000000E+000
 3.0056796E+000, 2.7057815E-002, 2.7057815E-002, 1.0000000E+000
 4.0113859E+000, 2.5748344E-002, 2.5748344E-002, 1.0000000E+000
 5.0042473E+000, 2.5275766E-002, 2.5275766E-002, 1.0000000E+000
 6.0053592E+000, 2.5100885E-002, 2.5100885E-002, 1.0000000E+000
 7.0065379E+000, 2.5036890E-002, 2.5036890E-002, 1.0000000E+000
 8.0074584E+000, 2.5013485E-002, 2.5013485E-002, 1.0000000E+000
 9.0008042E+000, 2.5004970E-002, 2.5004970E-002, 1.0000000E+000
 1.0002100E+001, 2.5001818E-002, 2.5001818E-002, 1.0000000E+000
 1.1001329E+001, 2.5000667E-002, 2.5000667E-002, 1.0000000E+000
 1.2003135E+001, 2.5000244E-002, 2.5000244E-002, 1.0000000E+000
 1.3004531E+001, 2.5000089E-002, 2.5000089E-002, 1.0000000E+000
 1.4002877E+001, 2.5000033E-002, 2.5000033E-002, 1.0000000E+000
 1.5005396E+001, 2.5000012E-002, 2.5000012E-002, 1.0000000E+000
 1.6005180E+001, 2.5000004E-002, 2.5000004E-002, 1.0000000E+000
 1.7000865E+001, 2.5000002E-002, 2.5000002E-002, 1.0000000E+000
 1.8004215E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.9003833E+001, 4.6583537E-002, 4.6583537E-002, 1.0000000E+000
 2.0004964E+001, 6.4585551E-002, 6.4585551E-002, 1.0000000E+000
 2.1006451E+001, 7.1187916E-002, 7.1187916E-002, 1.0000000E+000
 2.2006400E+001, 7.3602994E-002, 7.3602994E-002, 1.0000000E+000
 2.3002041E+001, 7.4485655E-002, 7.4485655E-002, 1.0000000E+000
 2.4005250E+001, 7.4811914E-002, 7.4811914E-002, 1.0000000E+000
 2.5003287E+001, 7.4930881E-002, 7.4930881E-002, 1.0000000E+000
 2.6002136E+001, 1.0618463E-001, 1.0618463E-001, 1.0000000E+000
 2.7001860E+001, 1.1810177E-001, 1.1810177E-001, 1.0000000E+000
 2.8000975E+001, 1.2246800E-001, 1.2246800E-001, 1.0000000E+000
 2.9005143E+001, 1.2407515E-001, 1.2407515E-001, 1.0000000E+000
 3.0001114E+001, 1.2465946E-001, 1.2465946E-001, 1.0000000E+000
 3.1001235E+001, 1.2487511E-001, 1.2487511E-001, 1.0000000E+000
