s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057517E+000, 8.0890506E-002, 8.0890506E-002, 1.0000000E+000
 2.0077853E+000, 6.2473880E-002, 6.2473880E-002, 1.0000000E+000
 3.0098189E+000, 3.8684838E-002, 3.8684838E-002, 1.0000000E+000
 4.0013048E+000, 3.0050749E-002, 3.0050749E-002, 1.0000000E+000
 5.0107219E+000, 2.9143681E-002, 2.9143681E-002, 1.0000000E+000
 6.0002872E+000, 3.0570691E-002, 3.0570691E-002, 1.0000000E+000
 7.0104006E+000, 2.8804899E-002, 2.8804899E-002, 1.0000000E+000
 8.0100187E+000, 3.9509854E-002, 3.9509854E-002, 1.0000000E+000
 9.0096368E+000, 5.2570456E-002, 5.2570456E-002, 1.0000000E+000
 1.0005104E+001, 4.8883861E-002, 4.8883861E-002, 1.0000000E+000
 1.1004110E+001, 3.3750383E-002, 3.3750383E-002, 1.0000000E+000
 1.2004353E+001, 2.8203275E-002, 2.8203275E-002, 1.0000000E+000
 1.3010189E+001, 3.5060835E-002, 3.5060835E-002, 1.0000000E+000
 1.4007663E+001, 6.0339091E-002, 6.0339091E-002, 1.0000000E+000
 1.5004651E+001, 6.9611114E-002, 6.9611114E-002, 1.0000000E+000
 1.6000837E+001, 8.8697219E-002, 8.8697219E-002, 1.0000000E+000
 1.7001111E+001, 1.1618897E-001, 1.1618897E-001, 1.0000000E+000
 1.8002988E+001, 1.4909997E-001, 1.4909997E-001, 1.0000000E+000
 1.9004058E+001, 1.8410501E-001, 1.8410501E-001, 1.0000000E+000
 2.0001366E+001, 2.1685209E-001, 2.1685209E-001, 1.0000000E+000
 2.1002420E+001, 2.4088368E-001, 2.4088368E-001, 1.0000000E+000
 2.2002053E+001, 2.3972719E-001, 2.3972719E-001, 1.0000000E+000
 2.3002068E+001, 2.9178801E-001, 2.9178801E-001, 1.0000000E+000
 2.4002860E+001, 3.2777248E-001, 3.2777248E-001, 1.0000000E+000
 2.5001110E+001, 3.5763381E-001, 3.5763381E-001, 1.0000000E+000
 2.6001865E+001, 3.7616476E-001, 3.7616476E-001, 1.0000000E+000
 2.7003278E+001, 3.9754221E-001, 3.9754221E-001, 1.0000000E+000
 2.8002229E+001, 4.1888391E-001, 4.1888391E-001, 1.0000000E+000
 2.9001967E+001, 4.5439970E-001, 4.5439970E-001, 1.0000000E+000
 3.0001026E+001, 4.7450091E-001, 4.7450091E-001, 1.0000000E+000
 3.1000842E+001, 5.0297230E-001, 5.0297230E-001, 1.0000000E+000
