s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0056032E+000, 7.9393493E-002, 7.9393493E-002, 1.0000000E+000
 2.0061171E+000, 6.7967098E-002, 6.7967098E-002, 1.0000000E+000
 3.0014499E+000, 5.5451877E-002, 5.5451877E-002, 1.0000000E+000
 4.0002969E+000, 6.8212018E-002, 6.8212018E-002, 1.0000000E+000
 5.0067804E+000, 7.6520862E-002, 7.6520862E-002, 1.0000000E+000
 6.0071948E+000, 9.1438744E-002, 9.1438744E-002, 1.0000000E+000
 7.0027846E+000, 1.2036187E-001, 1.2036187E-001, 1.0000000E+000
 8.0069089E+000, 1.1746357E-001, 1.1746357E-001, 1.0000000E+000
 9.0025842E+000, 1.7820419E-001, 1.7820419E-001, 1.0000000E+000
 1.0003715E+001, 2.6792576E-001, 2.6792576E-001, 1.0000000E+000
 1.1001112E+001, 4.0188166E-001, 4.0188166E-001, 1.0000000E+000
 1.2003209E+001, 5.3801497E-001, 5.3801497E-001, 1.0000000E+000
 1.3001717E+001, 6.6593179E-001, 6.6593179E-001, 1.0000000E+000
 1.4001017E+001, 8.0128751E-001, 8.0128751E-001, 1.0000000E+000
 1.5002436E+001, 9.6491804E-001, 9.6491804E-001, 1.0000000E+000
 1.6004167E+001, 1.0997910E+000, 1.0997910E+000, 1.0000000E+000
 1.7004914E+001, 1.2644921E+000, 1.2644921E+000, 1.0000000E+000
 1.8001886E+001, 1.4187820E+000, 1.4187820E+000, 1.0000000E+000
 1.9000177E+001, 1.6311957E+000, 1.6311957E+000, 1.0000000E+000
 2.0004593E+001, 1.8435064E+000, 1.8435064E+000, 1.0000000E+000
 2.1001677E+001, 2.0777369E+000, 2.0777369E+000, 1.0000000E+000
 2.2001119E+001, 2.3039103E+000, 2.3039103E+000, 1.0000000E+000
 2.3001528E+001, 2.5542738E+000, 2.5542738E+000, 1.0000000E+000
 2.4000658E+001, 2.6854608E+000, 2.6854608E+000, 1.0000000E+000
 2.5000137E+001, 2.8631382E+000, 2.8631382E+000, 1.0000000E+000
 2.6000358E+001, 3.0386975E+000, 3.0386975E+000, 1.0000000E+000
 2.7002886E+001, 3.2915888E+000, 3.2915888E+000, 1.0000000E+000
 2.8002621E+001, 3.4732734E+000, 3.4732734E+000, 1.0000000E+000
 2.9003256E+001, 3.6580241E+000, 3.6580241E+000, 1.0000000E+000
 3.0003244E+001, 3.8322951E+000, 3.8322951E+000, 1.0000000E+000
 3.1002211E+001, 3.9966206E+000, 3.9966206E+000, 1.0000000E+000
 3.2003512E+001, 4.1553765E+000, 4.1553765E+000, 1.0000000E+000
 3.3000266E+001, 4.3031609E+000, 4.3031609E+000, 1.0000000E+000
 3.4002271E+001, 4.4545118E+000, 4.4545118E+000, 1.0000000E+000
 3.5001219E+001, 4.6054596E+000, 4.6054596E+000, 1.0000000E+000
 3.6002378E+001, 4.7630957E+000, 4.7630957E+000, 1.0000000E+000
 3.7003304E+001, 4.9119797E+000, 4.9119797E+000, 1.0000000E+000
 3.8004486E+001, 5.0801757E+000, 5.0801757E+000, 1.0000000E+000
 3.9002481E+001, 5.2140026E+000, 5.2140026E+000, 1.0000000E+000
 4.0001349E+001, 5.3780710E+000, 5.3780710E+000, 1.0000000E+000
 4.1001867E+001, 5.5370696E+000, 5.5370696E+000, 1.0000000E+000
 4.2001565E+001, 5.6790865E+000, 5.6790865E+000, 1.0000000E+000
 4.3000288E+001, 5.8289204E+000, 5.8289204E+000, 1.0000000E+000
 4.4003260E+001, 6.0021447E+000, 6.0021447E+000, 1.0000000E+000
 4.5000427E+001, 6.1519426E+000, 6.1519426E+000, 1.0000000E+000
 4.6004758E+001, 6.3056855E+000, 6.3056855E+000, 1.0000000E+000
 4.7000557E+001, 6.4281446E+000, 6.4281446E+000, 1.0000000E+000
 4.8000533E+001, 6.5368967E+000, 6.5368967E+000, 1.0000000E+000
 4.9001992E+001, 6.6750471E+000, 6.6750471E+000, 1.0000000E+000
 5.0001925E+001, 6.8411022E+000, 6.8411022E+000, 1.0000000E+000
 5.1002169E+001, 6.9654940E+000, 6.9654940E+000, 1.0000000E+000
 5.2000536E+001, 7.0861026E+000, 7.0861026E+000, 1.0000000E+000
 5.3001038E+001, 7.2699535E+000, 7.2699535E+000, 1.0000000E+000
 5.4004752E+001, 7.4131522E+000, 7.4131522E+000, 1.0000000E+000
 5.5002987E+001, 7.5905984E+000, 7.5905984E+000, 1.0000000E+000
 5.6002950E+001, 7.6958219E+000, 7.6958219E+000, 1.0000000E+000
 5.7000758E+001, 7.7664587E+000, 7.7664587E+000, 1.0000000E+000
