s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0133606E+000, 6.6577716E-002, 6.6577716E-002, 1.0000000E+000
 2.0016125E+000, 4.0346939E-002, 4.0346939E-002, 1.0000000E+000
 3.0092989E+000, 3.0558548E-002, 3.0558548E-002, 1.0000000E+000
 4.0114738E+000, 2.7024557E-002, 2.7024557E-002, 1.0000000E+000
 5.0025505E+000, 2.5746130E-002, 2.5746130E-002, 1.0000000E+000
 6.0092954E+000, 2.5271289E-002, 2.5271289E-002, 1.0000000E+000
 7.0077552E+000, 2.5099454E-002, 2.5099454E-002, 1.0000000E+000
 8.0035778E+000, 4.8143125E-002, 4.8143125E-002, 1.0000000E+000
 9.0044486E+000, 7.0193366E-002, 7.0193366E-002, 1.0000000E+000
 1.0001766E+001, 1.0483490E-001, 1.0483490E-001, 1.0000000E+000
 1.1003682E+001, 1.2523129E-001, 1.2523129E-001, 1.0000000E+000
 1.2001831E+001, 1.6758875E-001, 1.6758875E-001, 1.0000000E+000
 1.3003098E+001, 2.0396700E-001, 2.0396700E-001, 1.0000000E+000
 1.4004729E+001, 2.4529736E-001, 2.4529736E-001, 1.0000000E+000
 1.5000078E+001, 2.8146815E-001, 2.8146815E-001, 1.0000000E+000
 1.6002675E+001, 3.0907454E-001, 3.0907454E-001, 1.0000000E+000
 1.7002532E+001, 3.5048499E-001, 3.5048499E-001, 1.0000000E+000
 1.8001722E+001, 3.8840288E-001, 3.8840288E-001, 1.0000000E+000
 1.9003513E+001, 4.1763784E-001, 4.1763784E-001, 1.0000000E+000
 2.0005571E+001, 4.5399971E-001, 4.5399971E-001, 1.0000000E+000
 2.1005081E+001, 4.9171578E-001, 4.9171578E-001, 1.0000000E+000
 2.2002843E+001, 5.1925538E-001, 5.1925538E-001, 1.0000000E+000
 2.3001342E+001, 5.5452207E-001, 5.5452207E-001, 1.0000000E+000
 2.4000594E+001, 5.8997552E-001, 5.8997552E-001, 1.0000000E+000
 2.5004936E+001, 6.1717099E-001, 6.1717099E-001, 1.0000000E+000
 2.6005131E+001, 6.5378762E-001, 6.5378762E-001, 1.0000000E+000
 2.7004239E+001, 6.8968832E-001, 6.8968832E-001, 1.0000000E+000
 2.8005129E+001, 7.1556000E-001, 7.1556000E-001, 1.0000000E+000
 2.9004210E+001, 7.5317591E-001, 7.5317591E-001, 1.0000000E+000
 3.0003121E+001, 7.8600968E-001, 7.8600968E-001, 1.0000000E+000
 3.1001982E+001, 8.1067992E-001, 8.1067992E-001, 1.0000000E+000
