s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0102557E+000, 1.6083232E-001, 1.6083232E-001, 1.0000000E+000
 2.0035873E+000, 7.8921642E-002, 7.8921642E-002, 1.0000000E+000
 3.0031257E+000, 6.2612751E-002, 6.2612751E-002, 1.0000000E+000
 4.0080631E+000, 4.5633911E-002, 4.5633911E-002, 1.0000000E+000
 5.0010248E+000, 3.5171401E-002, 3.5171401E-002, 1.0000000E+000
 6.0055076E+000, 3.3198472E-002, 3.3198472E-002, 1.0000000E+000
 7.0038272E+000, 2.8008296E-002, 2.8008296E-002, 1.0000000E+000
 8.0037986E+000, 2.8359178E-002, 2.8359178E-002, 1.0000000E+000
 9.0026966E+000, 2.6231881E-002, 2.6231881E-002, 1.0000000E+000
 1.0007049E+001, 2.5449259E-002, 2.5449259E-002, 1.0000000E+000
 1.1007953E+001, 2.9590993E-002, 2.9590993E-002, 1.0000000E+000
 1.2001995E+001, 4.4574292E-002, 4.4574292E-002, 1.0000000E+000
 1.3003849E+001, 6.2770500E-002, 6.2770500E-002, 1.0000000E+000
 1.4003534E+001, 4.4268032E-002, 4.4268032E-002, 1.0000000E+000
 1.5005126E+001, 3.2056257E-002, 3.2056257E-002, 1.0000000E+000
 1.6001436E+001, 2.7598184E-002, 2.7598184E-002, 1.0000000E+000
 1.7003001E+001, 2.5951832E-002, 2.5951832E-002, 1.0000000E+000
 1.8003945E+001, 2.5348945E-002, 2.5348945E-002, 1.0000000E+000
 1.9005909E+001, 2.5127742E-002, 2.5127742E-002, 1.0000000E+000
 2.0002038E+001, 2.5047035E-002, 2.5047035E-002, 1.0000000E+000
 2.1007283E+001, 2.5017157E-002, 2.5017157E-002, 1.0000000E+000
 2.2004583E+001, 4.3988740E-002, 4.3988740E-002, 1.0000000E+000
 2.3002445E+001, 6.3608666E-002, 6.3608666E-002, 1.0000000E+000
 2.4005546E+001, 7.0836536E-002, 7.0836536E-002, 1.0000000E+000
 2.5000435E+001, 7.3465191E-002, 7.3465191E-002, 1.0000000E+000
 2.6001533E+001, 1.0400542E-001, 1.0400542E-001, 1.0000000E+000
 2.7007685E+001, 1.1735015E-001, 1.1735015E-001, 1.0000000E+000
 2.8006881E+001, 1.2219627E-001, 1.2219627E-001, 1.0000000E+000
 2.9003172E+001, 1.2396951E-001, 1.2396951E-001, 1.0000000E+000
 3.0005829E+001, 1.2462335E-001, 1.2462335E-001, 1.0000000E+000
 3.1004988E+001, 1.3033145E-001, 1.3033145E-001, 1.0000000E+000
