s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0136423E+000, 1.3456278E-001, 1.3456278E-001, 1.0000000E+000
 2.0061867E+000, 1.0504702E-001, 1.0504702E-001, 1.0000000E+000
 3.0075023E+000, 9.7520184E-002, 9.7520184E-002, 1.0000000E+000
 4.0036577E+000, 9.6334638E-002, 9.6334638E-002, 1.0000000E+000
 5.0088876E+000, 9.9274960E-002, 9.9274960E-002, 1.0000000E+000
 6.0091131E+000, 9.7146588E-002, 9.7146588E-002, 1.0000000E+000
 7.0023480E+000, 9.8161957E-002, 9.8161957E-002, 1.0000000E+000
 8.0046239E+000, 1.0167442E-001, 1.0167442E-001, 1.0000000E+000
 9.0038422E+000, 9.2909271E-002, 9.2909271E-002, 1.0000000E+000
 1.0000301E+001, 8.4570345E-002, 8.4570345E-002, 1.0000000E+000
 1.1005212E+001, 9.7624193E-002, 9.7624193E-002, 1.0000000E+000
 1.2000256E+001, 1.0392416E-001, 1.0392416E-001, 1.0000000E+000
 1.3001520E+001, 1.1755461E-001, 1.1755461E-001, 1.0000000E+000
 1.4006391E+001, 1.1800824E-001, 1.1800824E-001, 1.0000000E+000
 1.5002716E+001, 1.1544165E-001, 1.1544165E-001, 1.0000000E+000
 1.6005243E+001, 1.1191980E-001, 1.1191980E-001, 1.0000000E+000
 1.7001548E+001, 1.4047947E-001, 1.4047947E-001, 1.0000000E+000
 1.8003695E+001, 1.5422096E-001, 1.5422096E-001, 1.0000000E+000
 1.9005481E+001, 1.4270520E-001, 1.4270520E-001, 1.0000000E+000
 2.0002165E+001, 1.5434310E-001, 1.5434310E-001, 1.0000000E+000
 2.1004117E+001, 1.4132292E-001, 1.4132292E-001, 1.0000000E+000
 2.2000559E+001, 1.3536087E-001, 1.3536087E-001, 1.0000000E+000
 2.3001281E+001, 1.4873089E-001, 1.4873089E-001, 1.0000000E+000
 2.4002946E+001, 1.9263685E-001, 1.9263685E-001, 1.0000000E+000
 2.5003103E+001, 1.8762638E-001, 1.8762638E-001, 1.0000000E+000
 2.6003046E+001, 1.8696735E-001, 1.8696735E-001, 1.0000000E+000
 2.7001199E+001, 1.8878144E-001, 1.8878144E-001, 1.0000000E+000
 2.8000626E+001, 2.1174124E-001, 2.1174124E-001, 1.0000000E+000
 2.9001143E+001, 2.4626062E-001, 2.4626062E-001, 1.0000000E+000
 3.0000221E+001, 2.0202291E-001, 2.0202291E-001, 1.0000000E+000
 3.1001958E+001, 2.0489934E-001, 2.0489934E-001, 1.0000000E+000
