s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0062319E+000, 8.7576789E-002, 8.7576789E-002, 1.0000000E+000
 2.0002755E+000, 7.9629536E-002, 7.9629536E-002, 1.0000000E+000
 3.0007448E+000, 7.6694024E-002, 7.6694024E-002, 1.0000000E+000
 4.0052735E+000, 8.6196893E-002, 8.6196893E-002, 1.0000000E+000
 5.0040532E+000, 1.0436735E-001, 1.0436735E-001, 1.0000000E+000
 6.0071130E+000, 8.8422556E-002, 8.8422556E-002, 1.0000000E+000
 7.0065649E+000, 8.4122728E-002, 8.4122728E-002, 1.0000000E+000
 8.0008959E+000, 1.0992353E-001, 1.0992353E-001, 1.0000000E+000
 9.0037842E+000, 1.1948770E-001, 1.1948770E-001, 1.0000000E+000
 1.0002656E+001, 1.2297555E-001, 1.2297555E-001, 1.0000000E+000
 1.1000205E+001, 1.3794782E-001, 1.3794782E-001, 1.0000000E+000
 1.2003455E+001, 1.9316329E-001, 1.9316329E-001, 1.0000000E+000
 1.3002036E+001, 2.3732509E-001, 2.3732509E-001, 1.0000000E+000
 1.4003974E+001, 2.8034442E-001, 2.8034442E-001, 1.0000000E+000
 1.5003708E+001, 3.1745820E-001, 3.1745820E-001, 1.0000000E+000
 1.6000997E+001, 3.5632407E-001, 3.5632407E-001, 1.0000000E+000
 1.7003259E+001, 3.9987043E-001, 3.9987043E-001, 1.0000000E+000
 1.8002246E+001, 4.4349019E-001, 4.4349019E-001, 1.0000000E+000
 1.9004352E+001, 4.8357725E-001, 4.8357725E-001, 1.0000000E+000
 2.0004440E+001, 5.1642020E-001, 5.1642020E-001, 1.0000000E+000
 2.1000683E+001, 5.5342769E-001, 5.5342769E-001, 1.0000000E+000
 2.2003473E+001, 5.9253009E-001, 5.9253009E-001, 1.0000000E+000
 2.3002172E+001, 6.2668494E-001, 6.2668494E-001, 1.0000000E+000
 2.4001801E+001, 6.7469624E-001, 6.7469624E-001, 1.0000000E+000
 2.5001772E+001, 7.0377530E-001, 7.0377530E-001, 1.0000000E+000
 2.6001828E+001, 7.3349845E-001, 7.3349845E-001, 1.0000000E+000
 2.7003120E+001, 7.5979210E-001, 7.5979210E-001, 1.0000000E+000
 2.8001223E+001, 8.0008141E-001, 8.0008141E-001, 1.0000000E+000
 2.9002070E+001, 8.8599396E-001, 8.8599396E-001, 1.0000000E+000
 3.0002983E+001, 8.8631679E-001, 8.8631679E-001, 1.0000000E+000
 3.1002893E+001, 9.6607955E-001, 9.6607955E-001, 1.0000000E+000
