s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0102826E+000, 1.0558906E-001, 1.0558906E-001, 1.0000000E+000
 2.0061819E+000, 1.1427734E-001, 1.1427734E-001, 1.0000000E+000
 3.0021295E+000, 1.3978064E-001, 1.3978064E-001, 1.0000000E+000
 4.0028646E+000, 1.5745887E-001, 1.5745887E-001, 1.0000000E+000
 5.0025333E+000, 1.4289977E-001, 1.4289977E-001, 1.0000000E+000
 6.0057235E+000, 1.3163269E-001, 1.3163269E-001, 1.0000000E+000
 7.0031605E+000, 1.5905237E-001, 1.5905237E-001, 1.0000000E+000
 8.0050768E+000, 1.5580367E-001, 1.5580367E-001, 1.0000000E+000
 9.0011470E+000, 1.5648338E-001, 1.5648338E-001, 1.0000000E+000
 1.0007782E+001, 1.3645260E-001, 1.3645260E-001, 1.0000000E+000
 1.1001065E+001, 1.4753456E-001, 1.4753456E-001, 1.0000000E+000
 1.2005962E+001, 1.3818033E-001, 1.3818033E-001, 1.0000000E+000
 1.3006244E+001, 1.2982656E-001, 1.2982656E-001, 1.0000000E+000
 1.4005148E+001, 1.4851634E-001, 1.4851634E-001, 1.0000000E+000
 1.5004282E+001, 1.5351636E-001, 1.5351636E-001, 1.0000000E+000
 1.6005352E+001, 1.9759534E-001, 1.9759534E-001, 1.0000000E+000
 1.7001004E+001, 1.7832927E-001, 1.7832927E-001, 1.0000000E+000
 1.8006214E+001, 1.6363779E-001, 1.6363779E-001, 1.0000000E+000
 1.9001839E+001, 1.6643861E-001, 1.6643861E-001, 1.0000000E+000
 2.0006218E+001, 1.8221907E-001, 1.8221907E-001, 1.0000000E+000
 2.1001455E+001, 1.8532876E-001, 1.8532876E-001, 1.0000000E+000
 2.2002317E+001, 1.9881367E-001, 1.9881367E-001, 1.0000000E+000
 2.3003630E+001, 2.0219135E-001, 2.0219135E-001, 1.0000000E+000
 2.4000853E+001, 1.8844961E-001, 1.8844961E-001, 1.0000000E+000
 2.5004797E+001, 2.1326360E-001, 2.1326360E-001, 1.0000000E+000
 2.6002260E+001, 1.9819230E-001, 1.9819230E-001, 1.0000000E+000
 2.7000969E+001, 2.6572314E-001, 2.6572314E-001, 1.0000000E+000
 2.8000609E+001, 3.3672145E-001, 3.3672145E-001, 1.0000000E+000
 2.9001325E+001, 3.4280710E-001, 3.4280710E-001, 1.0000000E+000
 3.0001827E+001, 3.7406732E-001, 3.7406732E-001, 1.0000000E+000
 3.1002648E+001, 3.0500174E-001, 3.0500174E-001, 1.0000000E+000
