s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057517E+000, 8.0890506E-002, 8.0890506E-002, 1.0000000E+000
 2.0077855E+000, 6.2086103E-002, 6.2086103E-002, 1.0000000E+000
 3.0098192E+000, 3.8543226E-002, 3.8543226E-002, 1.0000000E+000
 4.0013053E+000, 2.9998483E-002, 2.9998483E-002, 1.0000000E+000
 5.0107225E+000, 2.7930575E-002, 2.7930575E-002, 1.0000000E+000
 6.0090496E+000, 2.9983067E-002, 2.9983067E-002, 1.0000000E+000
 7.0046314E+000, 2.8501560E-002, 2.8501560E-002, 1.0000000E+000
 8.0009444E+000, 4.0045371E-002, 4.0045371E-002, 1.0000000E+000
 9.0080314E+000, 5.2536508E-002, 5.2536508E-002, 1.0000000E+000
 1.0001922E+001, 5.1922776E-002, 5.1922776E-002, 1.0000000E+000
 1.1003316E+001, 3.4843741E-002, 3.4843741E-002, 1.0000000E+000
 1.2002047E+001, 2.8609377E-002, 2.8609377E-002, 1.0000000E+000
 1.3006426E+001, 4.4688119E-002, 4.4688119E-002, 1.0000000E+000
 1.4004014E+001, 6.2060486E-002, 6.2060486E-002, 1.0000000E+000
 1.5006271E+001, 7.0269935E-002, 7.0269935E-002, 1.0000000E+000
 1.6005355E+001, 7.8711810E-002, 7.8711810E-002, 1.0000000E+000
 1.7000689E+001, 1.0793504E-001, 1.0793504E-001, 1.0000000E+000
 1.8003438E+001, 1.3239306E-001, 1.3239306E-001, 1.0000000E+000
 1.9002531E+001, 1.6063996E-001, 1.6063996E-001, 1.0000000E+000
 2.0001557E+001, 2.0135110E-001, 2.0135110E-001, 1.0000000E+000
 2.1002478E+001, 1.9475777E-001, 1.9475777E-001, 1.0000000E+000
 2.2003422E+001, 1.7384524E-001, 1.7384524E-001, 1.0000000E+000
 2.3002288E+001, 2.6945166E-001, 2.6945166E-001, 1.0000000E+000
 2.4003590E+001, 2.6558603E-001, 2.6558603E-001, 1.0000000E+000
 2.5002592E+001, 3.3479780E-001, 3.3479780E-001, 1.0000000E+000
 2.6003622E+001, 3.7220578E-001, 3.7220578E-001, 1.0000000E+000
 2.7004719E+001, 4.0564377E-001, 4.0564377E-001, 1.0000000E+000
 2.8001565E+001, 4.3134640E-001, 4.3134640E-001, 1.0000000E+000
 2.9000638E+001, 4.5896200E-001, 4.5896200E-001, 1.0000000E+000
 3.0000438E+001, 4.7812554E-001, 4.7812554E-001, 1.0000000E+000
 3.1001233E+001, 4.9206975E-001, 4.9206975E-001, 1.0000000E+000
