s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0009385E+000, 7.2882921E-002, 7.2882921E-002, 1.0000000E+000
 2.0063110E+000, 6.9390410E-002, 6.9390410E-002, 1.0000000E+000
 3.0003436E+000, 7.2515304E-002, 7.2515304E-002, 1.0000000E+000
 4.0056800E+000, 7.4097498E-002, 7.4097498E-002, 1.0000000E+000
 5.0004155E+000, 7.4668486E-002, 7.4668486E-002, 1.0000000E+000
 6.0009678E+000, 7.4878794E-002, 7.4878794E-002, 1.0000000E+000
 7.0001905E+000, 6.2875598E-002, 6.2875598E-002, 1.0000000E+000
 8.0045009E+000, 3.8827747E-002, 3.8827747E-002, 1.0000000E+000
 9.0017428E+000, 5.8859085E-002, 5.8859085E-002, 1.0000000E+000
 1.0000607E+001, 7.1585995E-002, 7.1585995E-002, 1.0000000E+000
 1.1000019E+001, 1.0540747E-001, 1.0540747E-001, 1.0000000E+000
 1.2000329E+001, 1.1782241E-001, 1.1782241E-001, 1.0000000E+000
 1.3005762E+001, 1.2238322E-001, 1.2238322E-001, 1.0000000E+000
 1.4005945E+001, 1.3666304E-001, 1.3666304E-001, 1.0000000E+000
 1.5000597E+001, 1.6086772E-001, 1.6086772E-001, 1.0000000E+000
 1.6003938E+001, 1.6983501E-001, 1.6983501E-001, 1.0000000E+000
 1.7003506E+001, 1.7310476E-001, 1.7310476E-001, 1.0000000E+000
 1.8004158E+001, 1.7430522E-001, 1.7430522E-001, 1.0000000E+000
 1.9003099E+001, 1.9253765E-001, 1.9253765E-001, 1.0000000E+000
 2.0002204E+001, 2.1267855E-001, 2.1267855E-001, 1.0000000E+000
 2.1000151E+001, 2.2047039E-001, 2.2047039E-001, 1.0000000E+000
 2.2003261E+001, 2.4558912E-001, 2.4558912E-001, 1.0000000E+000
 2.3006111E+001, 2.7656654E-001, 2.7656654E-001, 1.0000000E+000
 2.4000522E+001, 3.7796731E-001, 3.7796731E-001, 1.0000000E+000
 2.5001354E+001, 4.5214076E-001, 4.5214076E-001, 1.0000000E+000
 2.6001305E+001, 5.2493533E-001, 5.2493533E-001, 1.0000000E+000
 2.7003888E+001, 6.1502964E-001, 6.1502964E-001, 1.0000000E+000
 2.8003254E+001, 7.4707961E-001, 7.4707961E-001, 1.0000000E+000
 2.9006098E+001, 8.4574730E-001, 8.4574730E-001, 1.0000000E+000
 3.0001116E+001, 9.1558476E-001, 9.1558476E-001, 1.0000000E+000
 3.1005833E+001, 1.0023086E+000, 1.0023086E+000, 1.0000000E+000
