s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0208875E+000, 1.0783605E-001, 1.0783605E-001, 1.0000000E+000
 2.0128014E+000, 7.0971443E-002, 7.0971443E-002, 1.0000000E+000
 3.0054611E+000, 7.3519633E-002, 7.3519633E-002, 1.0000000E+000
 4.0005401E+000, 8.1371636E-002, 8.1371636E-002, 1.0000000E+000
 5.0109874E+000, 8.0186852E-002, 8.0186852E-002, 1.0000000E+000
 6.0038664E+000, 9.4342047E-002, 9.4342047E-002, 1.0000000E+000
 7.0049450E+000, 8.7800256E-002, 8.7800256E-002, 1.0000000E+000
 8.0006623E+000, 7.9712609E-002, 7.9712609E-002, 1.0000000E+000
 9.0036224E+000, 7.6722630E-002, 7.6722630E-002, 1.0000000E+000
 1.0003389E+001, 8.9340452E-002, 8.9340452E-002, 1.0000000E+000
 1.1001515E+001, 1.1300050E-001, 1.1300050E-001, 1.0000000E+000
 1.2004403E+001, 1.3570887E-001, 1.3570887E-001, 1.0000000E+000
 1.3000132E+001, 2.2006983E-001, 2.2006983E-001, 1.0000000E+000
 1.4002823E+001, 3.6061377E-001, 3.6061377E-001, 1.0000000E+000
 1.5001112E+001, 4.5458918E-001, 4.5458918E-001, 1.0000000E+000
 1.6002408E+001, 5.4149782E-001, 5.4149782E-001, 1.0000000E+000
 1.7000693E+001, 6.2530672E-001, 6.2530672E-001, 1.0000000E+000
 1.8000051E+001, 7.2263879E-001, 7.2263879E-001, 1.0000000E+000
 1.9002102E+001, 8.0840079E-001, 8.0840079E-001, 1.0000000E+000
 2.0001537E+001, 8.9743538E-001, 8.9743538E-001, 1.0000000E+000
 2.1004282E+001, 9.8017675E-001, 9.8017675E-001, 1.0000000E+000
 2.2002362E+001, 1.0626024E+000, 1.0626024E+000, 1.0000000E+000
 2.3002999E+001, 1.1552108E+000, 1.1552108E+000, 1.0000000E+000
 2.4000181E+001, 1.2286840E+000, 1.2286840E+000, 1.0000000E+000
 2.5002409E+001, 1.3085656E+000, 1.3085656E+000, 1.0000000E+000
 2.6002691E+001, 1.3910430E+000, 1.3910430E+000, 1.0000000E+000
 2.7001101E+001, 1.4769904E+000, 1.4769904E+000, 1.0000000E+000
 2.8003695E+001, 1.5786116E+000, 1.5786116E+000, 1.0000000E+000
 2.9003247E+001, 1.7288943E+000, 1.7288943E+000, 1.0000000E+000
 3.0003648E+001, 1.8377301E+000, 1.8377301E+000, 1.0000000E+000
 3.1003894E+001, 1.9231048E+000, 1.9231048E+000, 1.0000000E+000
