s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0023544E+000, 1.1706149E-001, 1.1706149E-001, 1.0000000E+000
 2.0015342E+000, 6.5599823E-002, 6.5599823E-002, 1.0000000E+000
 3.0010771E+000, 4.2058992E-002, 4.2058992E-002, 1.0000000E+000
 4.0039149E+000, 4.8436655E-002, 4.8436655E-002, 1.0000000E+000
 5.0006180E+000, 9.0811666E-002, 9.0811666E-002, 1.0000000E+000
 6.0006971E+000, 1.6602112E-001, 1.6602112E-001, 1.0000000E+000
 7.0021651E+000, 2.6927324E-001, 2.6927324E-001, 1.0000000E+000
 8.0012281E+000, 3.6818764E-001, 3.6818764E-001, 1.0000000E+000
 9.0007647E+000, 4.4485852E-001, 4.4485852E-001, 1.0000000E+000
 1.0002240E+001, 5.6571992E-001, 5.6571992E-001, 1.0000000E+000
 1.1002021E+001, 6.6397913E-001, 6.6397913E-001, 1.0000000E+000
 1.2000451E+001, 7.7761017E-001, 7.7761017E-001, 1.0000000E+000
 1.3002464E+001, 9.0234264E-001, 9.0234264E-001, 1.0000000E+000
 1.4003959E+001, 1.0390891E+000, 1.0390891E+000, 1.0000000E+000
 1.5001498E+001, 1.1832300E+000, 1.1832300E+000, 1.0000000E+000
 1.6003252E+001, 1.3341037E+000, 1.3341037E+000, 1.0000000E+000
 1.7001496E+001, 1.4900139E+000, 1.4900139E+000, 1.0000000E+000
 1.8000888E+001, 1.6522661E+000, 1.6522661E+000, 1.0000000E+000
 1.9001611E+001, 1.8159119E+000, 1.8159119E+000, 1.0000000E+000
 2.0002951E+001, 1.9789784E+000, 1.9789784E+000, 1.0000000E+000
 2.1003308E+001, 2.1416365E+000, 2.1416365E+000, 1.0000000E+000
 2.2004201E+001, 2.3073460E+000, 2.3073460E+000, 1.0000000E+000
 2.3000920E+001, 2.4708839E+000, 2.4708839E+000, 1.0000000E+000
 2.4002748E+001, 2.6336030E+000, 2.6336030E+000, 1.0000000E+000
 2.5002359E+001, 2.7965974E+000, 2.7965974E+000, 1.0000000E+000
 2.6000670E+001, 2.9586326E+000, 2.9586326E+000, 1.0000000E+000
 2.7000347E+001, 3.1171233E+000, 3.1171233E+000, 1.0000000E+000
 2.8000401E+001, 3.2710292E+000, 3.2710292E+000, 1.0000000E+000
 2.9002105E+001, 3.4210531E+000, 3.4210531E+000, 1.0000000E+000
 3.0004151E+001, 3.5671754E+000, 3.5671754E+000, 1.0000000E+000
 3.1004381E+001, 3.7112475E+000, 3.7112475E+000, 1.0000000E+000
