s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0110430E+000, 6.5067076E-002, 6.5067076E-002, 1.0000000E+000
 2.0004890E+000, 3.9771219E-002, 3.9771219E-002, 1.0000000E+000
 3.0015720E+000, 3.0386030E-002, 3.0386030E-002, 1.0000000E+000
 4.0026549E+000, 2.8143976E-002, 2.8143976E-002, 1.0000000E+000
 5.0023857E+000, 2.6150681E-002, 2.6150681E-002, 1.0000000E+000
 6.0016603E+000, 2.5422356E-002, 2.5422356E-002, 1.0000000E+000
 7.0013967E+000, 5.5674673E-002, 5.5674673E-002, 1.0000000E+000
 8.0037344E+000, 8.1505292E-002, 8.1505292E-002, 1.0000000E+000
 9.0018801E+000, 1.0902138E-001, 1.0902138E-001, 1.0000000E+000
 1.0002013E+001, 1.1914414E-001, 1.1914414E-001, 1.0000000E+000
 1.1003017E+001, 1.3846489E-001, 1.3846489E-001, 1.0000000E+000
 1.2002530E+001, 1.7434060E-001, 1.7434060E-001, 1.0000000E+000
 1.3005639E+001, 2.0647951E-001, 2.0647951E-001, 1.0000000E+000
 1.4004571E+001, 2.4874982E-001, 2.4874982E-001, 1.0000000E+000
 1.5001335E+001, 2.8660554E-001, 2.8660554E-001, 1.0000000E+000
 1.6000597E+001, 3.1455384E-001, 3.1455384E-001, 1.0000000E+000
 1.7006183E+001, 3.5294779E-001, 3.5294779E-001, 1.0000000E+000
 1.8001936E+001, 3.8883793E-001, 3.8883793E-001, 1.0000000E+000
 1.9000484E+001, 4.1533948E-001, 4.1533948E-001, 1.0000000E+000
 2.0001654E+001, 4.5314039E-001, 4.5314039E-001, 1.0000000E+000
 2.1000037E+001, 4.8680757E-001, 4.8680757E-001, 1.0000000E+000
 2.2003726E+001, 5.1363192E-001, 5.1363192E-001, 1.0000000E+000
 2.3004592E+001, 5.5228443E-001, 5.5228443E-001, 1.0000000E+000
 2.4004484E+001, 5.8394033E-001, 5.8394033E-001, 1.0000000E+000
 2.5003684E+001, 6.0992137E-001, 6.0992137E-001, 1.0000000E+000
 2.6000698E+001, 6.4669849E-001, 6.4669849E-001, 1.0000000E+000
 2.7004413E+001, 6.6683662E-001, 6.6683662E-001, 1.0000000E+000
 2.8003410E+001, 7.0362921E-001, 7.0362921E-001, 1.0000000E+000
 2.9001544E+001, 7.3784264E-001, 7.3784264E-001, 1.0000000E+000
 3.0001492E+001, 7.6136502E-001, 7.6136502E-001, 1.0000000E+000
 3.1001795E+001, 8.1128421E-001, 8.1128421E-001, 1.0000000E+000
