s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0087886E+000, 7.9989662E-002, 7.9989662E-002, 1.0000000E+000
 2.0092867E+000, 7.6824967E-002, 7.6824967E-002, 1.0000000E+000
 3.0053068E+000, 6.3316214E-002, 6.3316214E-002, 1.0000000E+000
 4.0091475E+000, 6.9839657E-002, 6.9839657E-002, 1.0000000E+000
 5.0006624E+000, 7.2190012E-002, 7.2190012E-002, 1.0000000E+000
 6.0000623E+000, 7.3970810E-002, 7.3970810E-002, 1.0000000E+000
 7.0077352E+000, 7.4626176E-002, 7.4626176E-002, 1.0000000E+000
 8.0000136E+000, 7.4862064E-002, 7.4862064E-002, 1.0000000E+000
 9.0043081E+000, 7.4949633E-002, 7.4949633E-002, 1.0000000E+000
 1.0005320E+001, 7.4981554E-002, 7.4981554E-002, 1.0000000E+000
 1.1000203E+001, 4.3427707E-002, 4.3427707E-002, 1.0000000E+000
 1.2000553E+001, 6.4047961E-002, 6.4047961E-002, 1.0000000E+000
 1.3004882E+001, 1.0274837E-001, 1.0274837E-001, 1.0000000E+000
 1.4000616E+001, 1.1396443E-001, 1.1396443E-001, 1.0000000E+000
 1.5000146E+001, 1.3213895E-001, 1.3213895E-001, 1.0000000E+000
 1.6006253E+001, 1.5937764E-001, 1.5937764E-001, 1.0000000E+000
 1.7003364E+001, 1.6925515E-001, 1.6925515E-001, 1.0000000E+000
 1.8000572E+001, 1.8516124E-001, 1.8516124E-001, 1.0000000E+000
 1.9002726E+001, 2.1042493E-001, 2.1042493E-001, 1.0000000E+000
 2.0006975E+001, 2.1968077E-001, 2.1968077E-001, 1.0000000E+000
 2.1003597E+001, 2.2304403E-001, 2.2304403E-001, 1.0000000E+000
 2.2007582E+001, 2.5469742E-001, 2.5469742E-001, 1.0000000E+000
 2.3001527E+001, 2.8753988E-001, 2.8753988E-001, 1.0000000E+000
 2.4006212E+001, 3.1132444E-001, 3.1132444E-001, 1.0000000E+000
 2.5001683E+001, 3.5066250E-001, 3.5066250E-001, 1.0000000E+000
 2.6001408E+001, 3.6607000E-001, 3.6607000E-001, 1.0000000E+000
 2.7000576E+001, 4.0278073E-001, 4.0278073E-001, 1.0000000E+000
 2.8002426E+001, 4.1686568E-001, 4.1686568E-001, 1.0000000E+000
 2.9000414E+001, 4.5216295E-001, 4.5216295E-001, 1.0000000E+000
 3.0004259E+001, 4.6665906E-001, 4.6665906E-001, 1.0000000E+000
 3.1002295E+001, 5.0035479E-001, 5.0035479E-001, 1.0000000E+000
