s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0044162E+000, 4.0342787E-002, 4.0342787E-002, 1.0000000E+000
 2.0074627E+000, 3.8587375E-002, 3.8587375E-002, 1.0000000E+000
 3.0019648E+000, 3.9498963E-002, 3.9498963E-002, 1.0000000E+000
 4.0098853E+000, 3.2271331E-002, 3.2271331E-002, 1.0000000E+000
 5.0003555E+000, 2.7686971E-002, 2.7686971E-002, 1.0000000E+000
 6.0058242E+000, 2.5978100E-002, 2.5978100E-002, 1.0000000E+000
 7.0012381E+000, 2.5359660E-002, 2.5359660E-002, 1.0000000E+000
 8.0017613E+000, 2.5131618E-002, 2.5131618E-002, 1.0000000E+000
 9.0050430E+000, 2.5048092E-002, 2.5048092E-002, 1.0000000E+000
 1.0004385E+001, 2.5017653E-002, 2.5017653E-002, 1.0000000E+000
 1.1003046E+001, 2.5006485E-002, 2.5006485E-002, 1.0000000E+000
 1.2000797E+001, 4.7321833E-002, 4.7321833E-002, 1.0000000E+000
 1.3001894E+001, 6.4857182E-002, 6.4857182E-002, 1.0000000E+000
 1.4004617E+001, 7.1290613E-002, 7.1290613E-002, 1.0000000E+000
 1.5000612E+001, 7.3633559E-002, 7.3633559E-002, 1.0000000E+000
 1.6002628E+001, 9.8671625E-002, 9.8671625E-002, 1.0000000E+000
 1.7001572E+001, 1.1533402E-001, 1.1533402E-001, 1.0000000E+000
 1.8003816E+001, 1.2146348E-001, 1.2146348E-001, 1.0000000E+000
 1.9005719E+001, 1.2370480E-001, 1.2370480E-001, 1.0000000E+000
 2.0004934E+001, 1.2452470E-001, 1.2452470E-001, 1.0000000E+000
 2.1002799E+001, 1.4705799E-001, 1.4705799E-001, 1.0000000E+000
 2.2004643E+001, 1.6477435E-001, 1.6477435E-001, 1.0000000E+000
 2.3001771E+001, 1.7123781E-001, 1.7123781E-001, 1.0000000E+000
 2.4000218E+001, 1.9880953E-001, 1.9880953E-001, 1.0000000E+000
 2.5001014E+001, 2.1540519E-001, 2.1540519E-001, 1.0000000E+000
 2.6001273E+001, 2.2148125E-001, 2.2148125E-001, 1.0000000E+000
 2.7002898E+001, 2.5271347E-001, 2.5271347E-001, 1.0000000E+000
 2.8003291E+001, 2.6682954E-001, 2.6682954E-001, 1.0000000E+000
 2.9001539E+001, 2.7199811E-001, 2.7199811E-001, 1.0000000E+000
 3.0004531E+001, 2.7977117E-001, 2.7977117E-001, 1.0000000E+000
 3.1003258E+001, 3.0838649E-001, 3.0838649E-001, 1.0000000E+000
