s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0063665E+000, 9.3994613E-002, 9.3994613E-002, 1.0000000E+000
 2.0120465E+000, 9.6073128E-002, 9.6073128E-002, 1.0000000E+000
 3.0038146E+000, 9.8514168E-002, 9.8514168E-002, 1.0000000E+000
 4.0045013E+000, 1.4658061E-001, 1.4658061E-001, 1.0000000E+000
 5.0016687E+000, 2.3238617E-001, 2.3238617E-001, 1.0000000E+000
 6.0035241E+000, 2.8823899E-001, 2.8823899E-001, 1.0000000E+000
 7.0056639E+000, 3.6700630E-001, 3.6700630E-001, 1.0000000E+000
 8.0046004E+000, 3.4234001E-001, 3.4234001E-001, 1.0000000E+000
 9.0043613E+000, 5.4124697E-001, 5.4124697E-001, 1.0000000E+000
 1.0005340E+001, 6.2786520E-001, 6.2786520E-001, 1.0000000E+000
 1.1002956E+001, 7.9431602E-001, 7.9431602E-001, 1.0000000E+000
 1.2002461E+001, 9.2760597E-001, 9.2760597E-001, 1.0000000E+000
 1.3003863E+001, 1.0252573E+000, 1.0252573E+000, 1.0000000E+000
 1.4001190E+001, 1.2076792E+000, 1.2076792E+000, 1.0000000E+000
 1.5000910E+001, 1.3056386E+000, 1.3056386E+000, 1.0000000E+000
 1.6000770E+001, 1.5295816E+000, 1.5295816E+000, 1.0000000E+000
 1.7001280E+001, 1.7250980E+000, 1.7250980E+000, 1.0000000E+000
 1.8001572E+001, 1.9741182E+000, 1.9741182E+000, 1.0000000E+000
 1.9001235E+001, 2.1496309E+000, 2.1496309E+000, 1.0000000E+000
 2.0001632E+001, 2.3213069E+000, 2.3213069E+000, 1.0000000E+000
 2.1001472E+001, 2.5318791E+000, 2.5318791E+000, 1.0000000E+000
 2.2001762E+001, 2.7354598E+000, 2.7354598E+000, 1.0000000E+000
 2.3002193E+001, 2.8873763E+000, 2.8873763E+000, 1.0000000E+000
 2.4000709E+001, 3.0202130E+000, 3.0202130E+000, 1.0000000E+000
 2.5000866E+001, 3.2583456E+000, 3.2583456E+000, 1.0000000E+000
 2.6002512E+001, 3.3964965E+000, 3.3964965E+000, 1.0000000E+000
 2.7001829E+001, 3.5867010E+000, 3.5867010E+000, 1.0000000E+000
 2.8003571E+001, 3.7828111E+000, 3.7828111E+000, 1.0000000E+000
 2.9002398E+001, 3.9740472E+000, 3.9740472E+000, 1.0000000E+000
 3.0002625E+001, 4.1899930E+000, 4.1899930E+000, 1.0000000E+000
 3.1000889E+001, 4.3884739E+000, 4.3884739E+000, 1.0000000E+000
 3.2002633E+001, 4.5998804E+000, 4.5998804E+000, 1.0000000E+000
 3.3000409E+001, 4.7888458E+000, 4.7888458E+000, 1.0000000E+000
 3.4001467E+001, 4.9589010E+000, 4.9589010E+000, 1.0000000E+000
 3.5000169E+001, 5.1871489E+000, 5.1871489E+000, 1.0000000E+000
 3.6000000E+001, 5.3465463E+000, 5.3465463E+000, 1.0000000E+000
 3.7005150E+001, 5.5717000E+000, 5.5717000E+000, 1.0000000E+000
 3.8001740E+001, 5.7369432E+000, 5.7369432E+000, 1.0000000E+000
 3.9000184E+001, 5.9510296E+000, 5.9510296E+000, 1.0000000E+000
 4.0002003E+001, 6.1135713E+000, 6.1135713E+000, 1.0000000E+000
 4.1005665E+001, 6.3250648E+000, 6.3250648E+000, 1.0000000E+000
 4.2001479E+001, 6.5065534E+000, 6.5065534E+000, 1.0000000E+000
 4.3000360E+001, 6.6992995E+000, 6.6992995E+000, 1.0000000E+000
 4.4001575E+001, 6.8694213E+000, 6.8694213E+000, 1.0000000E+000
 4.5003030E+001, 7.0354647E+000, 7.0354647E+000, 1.0000000E+000
 4.6001658E+001, 7.1713337E+000, 7.1713337E+000, 1.0000000E+000
 4.7003393E+001, 7.3552934E+000, 7.3552934E+000, 1.0000000E+000
 4.8000137E+001, 7.4889329E+000, 7.4889329E+000, 1.0000000E+000
 4.9000099E+001, 7.6475123E+000, 7.6475123E+000, 1.0000000E+000
 5.0002835E+001, 7.7474910E+000, 7.7474910E+000, 1.0000000E+000
