s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0094185E+000, 5.5786159E-002, 5.5786159E-002, 1.0000000E+000
 2.0063856E+000, 3.6254081E-002, 3.6254081E-002, 1.0000000E+000
 3.0043033E+000, 2.9108579E-002, 2.9108579E-002, 1.0000000E+000
 4.0172039E+000, 2.6477229E-002, 2.6477229E-002, 1.0000000E+000
 5.0080175E+000, 2.5544060E-002, 2.5544060E-002, 1.0000000E+000
 6.0078311E+000, 2.5198683E-002, 2.5198683E-002, 1.0000000E+000
 7.0026684E+000, 2.5072975E-002, 2.5072975E-002, 1.0000000E+000
 8.0060465E+000, 2.5026618E-002, 2.5026618E-002, 1.0000000E+000
 9.0061997E+000, 2.5009755E-002, 2.5009755E-002, 1.0000000E+000
 1.0000764E+001, 2.5003597E-002, 2.5003597E-002, 1.0000000E+000
 1.1003765E+001, 2.5001315E-002, 2.5001315E-002, 1.0000000E+000
 1.2005400E+001, 2.5000481E-002, 2.5000481E-002, 1.0000000E+000
 1.3005500E+001, 2.5000176E-002, 2.5000176E-002, 1.0000000E+000
 1.4005571E+001, 4.7486725E-002, 4.7486725E-002, 1.0000000E+000
 1.5003456E+001, 6.4886559E-002, 6.4886559E-002, 1.0000000E+000
 1.6001583E+001, 7.1285482E-002, 7.1285482E-002, 1.0000000E+000
 1.7003005E+001, 7.3640656E-002, 7.3640656E-002, 1.0000000E+000
 1.8001732E+001, 7.4500950E-002, 7.4500950E-002, 1.0000000E+000
 1.9005995E+001, 7.4817810E-002, 7.4817810E-002, 1.0000000E+000
 2.0000128E+001, 7.4932795E-002, 7.4932795E-002, 1.0000000E+000
 2.1002828E+001, 8.0499994E-002, 8.0499994E-002, 1.0000000E+000
 2.2005590E+001, 1.0873655E-001, 1.0873655E-001, 1.0000000E+000
 2.3002607E+001, 1.1901884E-001, 1.1901884E-001, 1.0000000E+000
 2.4002091E+001, 1.2280485E-001, 1.2280485E-001, 1.0000000E+000
 2.5000131E+001, 1.4532375E-001, 1.4532375E-001, 1.0000000E+000
 2.6005402E+001, 1.6417738E-001, 1.6417738E-001, 1.0000000E+000
 2.7003153E+001, 1.7102106E-001, 1.7102106E-001, 1.0000000E+000
 2.8002818E+001, 1.7353997E-001, 1.7353997E-001, 1.0000000E+000
 2.9003301E+001, 1.9550043E-001, 1.9550043E-001, 1.0000000E+000
 3.0002445E+001, 2.1417174E-001, 2.1417174E-001, 1.0000000E+000
 3.1002299E+001, 2.2102672E-001, 2.2102672E-001, 1.0000000E+000
