s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0033490E+000, 7.3083480E-002, 7.3083480E-002, 1.0000000E+000
 2.0090941E+000, 6.5919292E-002, 6.5919292E-002, 1.0000000E+000
 3.0035833E+000, 6.8184769E-002, 6.8184769E-002, 1.0000000E+000
 4.0063345E+000, 7.2519817E-002, 7.2519817E-002, 1.0000000E+000
 5.0087297E+000, 7.1176117E-002, 7.1176117E-002, 1.0000000E+000
 6.0017578E+000, 7.2987795E-002, 7.2987795E-002, 1.0000000E+000
 7.0042459E+000, 4.6722426E-002, 4.6722426E-002, 1.0000000E+000
 8.0079772E+000, 3.2918421E-002, 3.2918421E-002, 1.0000000E+000
 9.0021679E+000, 2.7919644E-002, 2.7919644E-002, 1.0000000E+000
 1.0007879E+001, 2.6064192E-002, 2.6064192E-002, 1.0000000E+000
 1.1004893E+001, 3.4569449E-002, 3.4569449E-002, 1.0000000E+000
 1.2000927E+001, 6.0124220E-002, 6.0124220E-002, 1.0000000E+000
 1.3005737E+001, 6.9576976E-002, 6.9576976E-002, 1.0000000E+000
 1.4004900E+001, 1.0417268E-001, 1.0417268E-001, 1.0000000E+000
 1.5001785E+001, 1.1734438E-001, 1.1734438E-001, 1.0000000E+000
 1.6007729E+001, 1.2221238E-001, 1.2221238E-001, 1.0000000E+000
 1.7007427E+001, 1.5133573E-001, 1.5133573E-001, 1.0000000E+000
 1.8006797E+001, 1.6632149E-001, 1.6632149E-001, 1.0000000E+000
 1.9000303E+001, 1.7179957E-001, 1.7179957E-001, 1.0000000E+000
 2.0000034E+001, 1.9045485E-001, 1.9045485E-001, 1.0000000E+000
 2.1002891E+001, 2.1237816E-001, 2.1237816E-001, 1.0000000E+000
 2.2003300E+001, 2.2037512E-001, 2.2037512E-001, 1.0000000E+000
 2.3005082E+001, 2.2330897E-001, 2.2330897E-001, 1.0000000E+000
 2.4003626E+001, 2.6353267E-001, 2.6353267E-001, 1.0000000E+000
 2.5001255E+001, 2.7078606E-001, 2.7078606E-001, 1.0000000E+000
 2.6007113E+001, 2.7346459E-001, 2.7346459E-001, 1.0000000E+000
 2.7005604E+001, 2.8029739E-001, 2.8029739E-001, 1.0000000E+000
 2.8004214E+001, 3.2397992E-001, 3.2397992E-001, 1.0000000E+000
 2.9003608E+001, 3.2462571E-001, 3.2462571E-001, 1.0000000E+000
 3.0004285E+001, 3.3677641E-001, 3.3677641E-001, 1.0000000E+000
 3.1000909E+001, 3.3687998E-001, 3.3687998E-001, 1.0000000E+000
