s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0168802E+000, 7.7030631E-002, 7.7030631E-002, 1.0000000E+000
 2.0129880E+000, 4.5907910E-002, 4.5907910E-002, 1.0000000E+000
 3.0090959E+000, 3.2660374E-002, 3.2660374E-002, 1.0000000E+000
 4.0052038E+000, 2.7806657E-002, 2.7806657E-002, 1.0000000E+000
 5.0013116E+000, 2.6028321E-002, 2.6028321E-002, 1.0000000E+000
 6.0085601E+000, 3.4803617E-002, 3.4803617E-002, 1.0000000E+000
 7.0155514E+000, 3.4948364E-002, 3.4948364E-002, 1.0000000E+000
 8.0048239E+000, 5.1877743E-002, 5.1877743E-002, 1.0000000E+000
 9.0060406E+000, 4.9355800E-002, 4.9355800E-002, 1.0000000E+000
 1.0004137E+001, 3.3937185E-002, 3.3937185E-002, 1.0000000E+000
 1.1006364E+001, 2.8266222E-002, 2.8266222E-002, 1.0000000E+000
 1.2000347E+001, 3.2190742E-002, 3.2190742E-002, 1.0000000E+000
 1.3001528E+001, 4.6064056E-002, 4.6064056E-002, 1.0000000E+000
 1.4004741E+001, 6.4419417E-002, 6.4419417E-002, 1.0000000E+000
 1.5004271E+001, 8.9573173E-002, 8.9573173E-002, 1.0000000E+000
 1.6003997E+001, 1.0998374E-001, 1.0998374E-001, 1.0000000E+000
 1.7001361E+001, 1.3797875E-001, 1.3797875E-001, 1.0000000E+000
 1.8004052E+001, 1.6626282E-001, 1.6626282E-001, 1.0000000E+000
 1.9000165E+001, 2.0335428E-001, 2.0335428E-001, 1.0000000E+000
 2.0003237E+001, 2.3109785E-001, 2.3109785E-001, 1.0000000E+000
 2.1002304E+001, 2.5650180E-001, 2.5650180E-001, 1.0000000E+000
 2.2004130E+001, 2.9227631E-001, 2.9227631E-001, 1.0000000E+000
 2.3004551E+001, 3.1157767E-001, 3.1157767E-001, 1.0000000E+000
 2.4004090E+001, 3.4436404E-001, 3.4436404E-001, 1.0000000E+000
 2.5003155E+001, 3.6422453E-001, 3.6422453E-001, 1.0000000E+000
 2.6003147E+001, 3.9914831E-001, 3.9914831E-001, 1.0000000E+000
 2.7002575E+001, 4.1698197E-001, 4.1698197E-001, 1.0000000E+000
 2.8002721E+001, 4.4590124E-001, 4.4590124E-001, 1.0000000E+000
 2.9000535E+001, 4.8463929E-001, 4.8463929E-001, 1.0000000E+000
 3.0000552E+001, 5.1018336E-001, 5.1018336E-001, 1.0000000E+000
 3.1002722E+001, 5.3654313E-001, 5.3654313E-001, 1.0000000E+000
