s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0025957E+000, 6.1653875E-002, 6.1653875E-002, 1.0000000E+000
 2.0050363E+000, 6.5548115E-002, 6.5548115E-002, 1.0000000E+000
 3.0059881E+000, 6.0541224E-002, 6.0541224E-002, 1.0000000E+000
 4.0089482E+000, 6.9277752E-002, 6.9277752E-002, 1.0000000E+000
 5.0006739E+000, 6.3174152E-002, 6.3174152E-002, 1.0000000E+000
 6.0035121E+000, 3.8941100E-002, 3.8941100E-002, 1.0000000E+000
 7.0015345E+000, 5.8839547E-002, 5.8839547E-002, 1.0000000E+000
 8.0059024E+000, 8.8148193E-002, 8.8148193E-002, 1.0000000E+000
 9.0054440E+000, 1.1147347E-001, 1.1147347E-001, 1.0000000E+000
 1.0003391E+001, 1.4181790E-001, 1.4181790E-001, 1.0000000E+000
 1.1000173E+001, 1.6279048E-001, 1.6279048E-001, 1.0000000E+000
 1.2003113E+001, 1.9980198E-001, 1.9980198E-001, 1.0000000E+000
 1.3003717E+001, 2.4314081E-001, 2.4314081E-001, 1.0000000E+000
 1.4001050E+001, 2.8359101E-001, 2.8359101E-001, 1.0000000E+000
 1.5000109E+001, 3.1612337E-001, 3.1612337E-001, 1.0000000E+000
 1.6003189E+001, 3.5347055E-001, 3.5347055E-001, 1.0000000E+000
 1.7005428E+001, 3.9266544E-001, 3.9266544E-001, 1.0000000E+000
 1.8000382E+001, 4.2210009E-001, 4.2210009E-001, 1.0000000E+000
 1.9004637E+001, 4.5568138E-001, 4.5568138E-001, 1.0000000E+000
 2.0004245E+001, 4.9171596E-001, 4.9171596E-001, 1.0000000E+000
 2.1005895E+001, 5.1621454E-001, 5.1621454E-001, 1.0000000E+000
 2.2000570E+001, 5.5028643E-001, 5.5028643E-001, 1.0000000E+000
 2.3002017E+001, 5.7750006E-001, 5.7750006E-001, 1.0000000E+000
 2.4005737E+001, 6.0764228E-001, 6.0764228E-001, 1.0000000E+000
 2.5001949E+001, 6.4254274E-001, 6.4254274E-001, 1.0000000E+000
 2.6000085E+001, 6.7029143E-001, 6.7029143E-001, 1.0000000E+000
 2.7004772E+001, 7.0375698E-001, 7.0375698E-001, 1.0000000E+000
 2.8003504E+001, 7.2862092E-001, 7.2862092E-001, 1.0000000E+000
 2.9001589E+001, 7.5795204E-001, 7.5795204E-001, 1.0000000E+000
 3.0000555E+001, 7.8165030E-001, 7.8165030E-001, 1.0000000E+000
 3.1001186E+001, 8.0910345E-001, 8.0910345E-001, 1.0000000E+000
