s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0039285E+000, 8.3447617E-002, 8.3447617E-002, 1.0000000E+000
 2.0072457E+000, 7.8080930E-002, 7.8080930E-002, 1.0000000E+000
 3.0000017E+000, 7.6135639E-002, 7.6135639E-002, 1.0000000E+000
 4.0082427E+000, 1.1818221E-001, 1.1818221E-001, 1.0000000E+000
 5.0025685E+000, 1.4524883E-001, 1.4524883E-001, 1.0000000E+000
 6.0021983E+000, 2.2504057E-001, 2.2504057E-001, 1.0000000E+000
 7.0041224E+000, 2.2138919E-001, 2.2138919E-001, 1.0000000E+000
 8.0038114E+000, 2.6604598E-001, 2.6604598E-001, 1.0000000E+000
 9.0027450E+000, 3.2899421E-001, 3.2899421E-001, 1.0000000E+000
 1.0001473E+001, 5.9685603E-001, 5.9685603E-001, 1.0000000E+000
 1.1002172E+001, 8.1055597E-001, 8.1055597E-001, 1.0000000E+000
 1.2004058E+001, 1.0684586E+000, 1.0684586E+000, 1.0000000E+000
 1.3003817E+001, 1.3561760E+000, 1.3561760E+000, 1.0000000E+000
 1.4000274E+001, 1.5920739E+000, 1.5920739E+000, 1.0000000E+000
 1.5000680E+001, 1.8987474E+000, 1.8987474E+000, 1.0000000E+000
 1.6003542E+001, 2.2307605E+000, 2.2307605E+000, 1.0000000E+000
 1.7003908E+001, 2.5116826E+000, 2.5116826E+000, 1.0000000E+000
 1.8003486E+001, 2.7260689E+000, 2.7260689E+000, 1.0000000E+000
 1.9003467E+001, 2.9387206E+000, 2.9387206E+000, 1.0000000E+000
 2.0000878E+001, 3.1091865E+000, 3.1091865E+000, 1.0000000E+000
 2.1002690E+001, 3.2264284E+000, 3.2264284E+000, 1.0000000E+000
 2.2000024E+001, 3.4147558E+000, 3.4147558E+000, 1.0000000E+000
 2.3001405E+001, 3.6100555E+000, 3.6100555E+000, 1.0000000E+000
 2.4002169E+001, 3.8364312E+000, 3.8364312E+000, 1.0000000E+000
 2.5003332E+001, 3.9749238E+000, 3.9749238E+000, 1.0000000E+000
 2.6003341E+001, 4.1408966E+000, 4.1408966E+000, 1.0000000E+000
 2.7002315E+001, 4.3412367E+000, 4.3412367E+000, 1.0000000E+000
 2.8002488E+001, 4.5587427E+000, 4.5587427E+000, 1.0000000E+000
 2.9000271E+001, 4.7440693E+000, 4.7440693E+000, 1.0000000E+000
 3.0000194E+001, 4.9458161E+000, 4.9458161E+000, 1.0000000E+000
 3.1001078E+001, 5.1473210E+000, 5.1473210E+000, 1.0000000E+000
 3.2001821E+001, 5.3888585E+000, 5.3888585E+000, 1.0000000E+000
 3.3002609E+001, 5.6049125E+000, 5.6049125E+000, 1.0000000E+000
 3.4001973E+001, 5.8230488E+000, 5.8230488E+000, 1.0000000E+000
 3.5000710E+001, 6.0554834E+000, 6.0554834E+000, 1.0000000E+000
 3.6004580E+001, 6.2736875E+000, 6.2736875E+000, 1.0000000E+000
 3.7003598E+001, 6.2986815E+000, 6.2986815E+000, 1.0000000E+000
 3.8004313E+001, 6.5454399E+000, 6.5454399E+000, 1.0000000E+000
 3.9000681E+001, 6.7124617E+000, 6.7124617E+000, 1.0000000E+000
 4.0000389E+001, 6.9509926E+000, 6.9509926E+000, 1.0000000E+000
 4.1003353E+001, 7.1332576E+000, 7.1332576E+000, 1.0000000E+000
 4.2004445E+001, 7.2626513E+000, 7.2626513E+000, 1.0000000E+000
 4.3002588E+001, 7.4644167E+000, 7.4644167E+000, 1.0000000E+000
 4.4001756E+001, 7.6721644E+000, 7.6721644E+000, 1.0000000E+000
 4.5003177E+001, 7.7079641E+000, 7.7079641E+000, 1.0000000E+000
 4.6000113E+001, 7.8007807E+000, 7.8007807E+000, 1.0000000E+000
