s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0140917E+000, 9.6133999E-002, 9.6133999E-002, 1.0000000E+000
 2.0126835E+000, 8.2723692E-002, 8.2723692E-002, 1.0000000E+000
 3.0112754E+000, 7.7822722E-002, 7.7822722E-002, 1.0000000E+000
 4.0020381E+000, 1.0657553E-001, 1.0657553E-001, 1.0000000E+000
 5.0019706E+000, 1.5655723E-001, 1.5655723E-001, 1.0000000E+000
 6.0033341E+000, 2.1715030E-001, 2.1715030E-001, 1.0000000E+000
 7.0004190E+000, 2.9990934E-001, 2.9990934E-001, 1.0000000E+000
 8.0033498E+000, 4.5227722E-001, 4.5227722E-001, 1.0000000E+000
 9.0025844E+000, 5.8861212E-001, 5.8861212E-001, 1.0000000E+000
 1.0001694E+001, 7.5355353E-001, 7.5355353E-001, 1.0000000E+000
 1.1000081E+001, 9.2659167E-001, 9.2659167E-001, 1.0000000E+000
 1.2004732E+001, 1.0910726E+000, 1.0910726E+000, 1.0000000E+000
 1.3004276E+001, 1.2633176E+000, 1.2633176E+000, 1.0000000E+000
 1.4005005E+001, 1.4262228E+000, 1.4262228E+000, 1.0000000E+000
 1.5000142E+001, 1.6246005E+000, 1.6246005E+000, 1.0000000E+000
 1.6002400E+001, 1.8377848E+000, 1.8377848E+000, 1.0000000E+000
 1.7002683E+001, 2.0388812E+000, 2.0388812E+000, 1.0000000E+000
 1.8003471E+001, 2.2556498E+000, 2.2556498E+000, 1.0000000E+000
 1.9003499E+001, 2.4448168E+000, 2.4448168E+000, 1.0000000E+000
 2.0002800E+001, 2.6330833E+000, 2.6330833E+000, 1.0000000E+000
 2.1000127E+001, 2.8588374E+000, 2.8588374E+000, 1.0000000E+000
 2.2001673E+001, 3.0529138E+000, 3.0529138E+000, 1.0000000E+000
 2.3000753E+001, 3.2555643E+000, 3.2555643E+000, 1.0000000E+000
 2.4002205E+001, 3.4340521E+000, 3.4340521E+000, 1.0000000E+000
 2.5000820E+001, 3.6289297E+000, 3.6289297E+000, 1.0000000E+000
 2.6004349E+001, 3.8142590E+000, 3.8142590E+000, 1.0000000E+000
 2.7002671E+001, 4.0065096E+000, 4.0065096E+000, 1.0000000E+000
 2.8001721E+001, 4.1948038E+000, 4.1948038E+000, 1.0000000E+000
 2.9002714E+001, 4.3626531E+000, 4.3626531E+000, 1.0000000E+000
 3.0000022E+001, 4.5675068E+000, 4.5675068E+000, 1.0000000E+000
 3.1002874E+001, 4.7391449E+000, 4.7391449E+000, 1.0000000E+000
 3.2001200E+001, 4.9260311E+000, 4.9260311E+000, 1.0000000E+000
 3.3001743E+001, 5.1046620E+000, 5.1046620E+000, 1.0000000E+000
 3.4004360E+001, 5.2931554E+000, 5.2931554E+000, 1.0000000E+000
 3.5001445E+001, 5.4657068E+000, 5.4657068E+000, 1.0000000E+000
 3.6001796E+001, 5.6533871E+000, 5.6533871E+000, 1.0000000E+000
 3.7004300E+001, 5.8442491E+000, 5.8442491E+000, 1.0000000E+000
 3.8002869E+001, 6.0155040E+000, 6.0155040E+000, 1.0000000E+000
 3.9002756E+001, 6.1966524E+000, 6.1966524E+000, 1.0000000E+000
 4.0000141E+001, 6.3907904E+000, 6.3907904E+000, 1.0000000E+000
 4.1004437E+001, 6.5721145E+000, 6.5721145E+000, 1.0000000E+000
 4.2000298E+001, 6.7857137E+000, 6.7857137E+000, 1.0000000E+000
 4.3001400E+001, 6.9662328E+000, 6.9662328E+000, 1.0000000E+000
 4.4000358E+001, 7.1578575E+000, 7.1578575E+000, 1.0000000E+000
 4.5000894E+001, 7.3603003E+000, 7.3603003E+000, 1.0000000E+000
 4.6001545E+001, 7.5532080E+000, 7.5532080E+000, 1.0000000E+000
 4.7003777E+001, 7.7303136E+000, 7.7303136E+000, 1.0000000E+000
