s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0133591E+000, 7.0121574E-002, 7.0121574E-002, 1.0000000E+000
 2.0014970E+000, 4.1656957E-002, 4.1656957E-002, 1.0000000E+000
 3.0089639E+000, 3.1809347E-002, 3.1809347E-002, 1.0000000E+000
 4.0070272E+000, 3.1768688E-002, 3.1768688E-002, 1.0000000E+000
 5.0031719E+000, 2.7484488E-002, 2.7484488E-002, 1.0000000E+000
 6.0035815E+000, 3.0213174E-002, 3.0213174E-002, 1.0000000E+000
 7.0043533E+000, 5.8584879E-002, 5.8584879E-002, 1.0000000E+000
 8.0029629E+000, 8.3264851E-002, 8.3264851E-002, 1.0000000E+000
 9.0018262E+000, 1.0966497E-001, 1.0966497E-001, 1.0000000E+000
 1.0000977E+001, 1.2869748E-001, 1.2869748E-001, 1.0000000E+000
 1.1000962E+001, 1.6564110E-001, 1.6564110E-001, 1.0000000E+000
 1.2000618E+001, 2.0077493E-001, 2.0077493E-001, 1.0000000E+000
 1.3002088E+001, 2.4236001E-001, 2.4236001E-001, 1.0000000E+000
 1.4002686E+001, 2.8801171E-001, 2.8801171E-001, 1.0000000E+000
 1.5002832E+001, 3.3401677E-001, 3.3401677E-001, 1.0000000E+000
 1.6000106E+001, 3.7520082E-001, 3.7520082E-001, 1.0000000E+000
 1.7000980E+001, 4.0674534E-001, 4.0674534E-001, 1.0000000E+000
 1.8003855E+001, 4.4980382E-001, 4.4980382E-001, 1.0000000E+000
 1.9003877E+001, 4.9233601E-001, 4.9233601E-001, 1.0000000E+000
 2.0003998E+001, 5.3083611E-001, 5.3083611E-001, 1.0000000E+000
 2.1004135E+001, 5.6419439E-001, 5.6419439E-001, 1.0000000E+000
 2.2002188E+001, 6.0263807E-001, 6.0263807E-001, 1.0000000E+000
 2.3002792E+001, 6.4307137E-001, 6.4307137E-001, 1.0000000E+000
 2.4002247E+001, 6.7884059E-001, 6.7884059E-001, 1.0000000E+000
 2.5001279E+001, 7.1054183E-001, 7.1054183E-001, 1.0000000E+000
 2.6000545E+001, 7.4871388E-001, 7.4871388E-001, 1.0000000E+000
 2.7002862E+001, 7.8813609E-001, 7.8813609E-001, 1.0000000E+000
 2.8002991E+001, 8.2092494E-001, 8.2092494E-001, 1.0000000E+000
 2.9003167E+001, 8.5515209E-001, 8.5515209E-001, 1.0000000E+000
 3.0002944E+001, 8.9343678E-001, 8.9343678E-001, 1.0000000E+000
 3.1004915E+001, 9.3009009E-001, 9.3009009E-001, 1.0000000E+000
