s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0154746E+000, 5.8885347E-002, 5.8885347E-002, 1.0000000E+000
 2.0081786E+000, 3.7458143E-002, 3.7458143E-002, 1.0000000E+000
 3.0120786E+000, 3.0093154E-002, 3.0093154E-002, 1.0000000E+000
 4.0000247E+000, 2.7378775E-002, 2.7378775E-002, 1.0000000E+000
 5.0029176E+000, 2.6418495E-002, 2.6418495E-002, 1.0000000E+000
 6.0066763E+000, 2.5517072E-002, 2.5517072E-002, 1.0000000E+000
 7.0045810E+000, 2.5189622E-002, 2.5189622E-002, 1.0000000E+000
 8.0006435E+000, 2.5069717E-002, 2.5069717E-002, 1.0000000E+000
 9.0018511E+000, 2.5025518E-002, 2.5025518E-002, 1.0000000E+000
 1.0003219E+001, 2.5009336E-002, 2.5009336E-002, 1.0000000E+000
 1.1001140E+001, 5.2718870E-002, 5.2718870E-002, 1.0000000E+000
 1.2006306E+001, 6.6873345E-002, 6.6873345E-002, 1.0000000E+000
 1.3005915E+001, 8.3152563E-002, 8.3152563E-002, 1.0000000E+000
 1.4003562E+001, 1.0419723E-001, 1.0419723E-001, 1.0000000E+000
 1.5004060E+001, 1.1839282E-001, 1.1839282E-001, 1.0000000E+000
 1.6003870E+001, 1.4339611E-001, 1.4339611E-001, 1.0000000E+000
 1.7003708E+001, 1.7083746E-001, 1.7083746E-001, 1.0000000E+000
 1.8002192E+001, 1.9729065E-001, 1.9729065E-001, 1.0000000E+000
 1.9002336E+001, 2.1667968E-001, 2.1667968E-001, 1.0000000E+000
 2.0000164E+001, 2.3591797E-001, 2.3591797E-001, 1.0000000E+000
 2.1003173E+001, 2.7405027E-001, 2.7405027E-001, 1.0000000E+000
 2.2002615E+001, 3.1985438E-001, 3.1985438E-001, 1.0000000E+000
 2.3002855E+001, 3.6163819E-001, 3.6163819E-001, 1.0000000E+000
 2.4003655E+001, 4.0176153E-001, 4.0176153E-001, 1.0000000E+000
 2.5001518E+001, 4.4444788E-001, 4.4444788E-001, 1.0000000E+000
 2.6000887E+001, 4.8115741E-001, 4.8115741E-001, 1.0000000E+000
 2.7001314E+001, 5.0891343E-001, 5.0891343E-001, 1.0000000E+000
 2.8002020E+001, 5.4968725E-001, 5.4968725E-001, 1.0000000E+000
 2.9000497E+001, 5.8400389E-001, 5.8400389E-001, 1.0000000E+000
 3.0001020E+001, 6.0995674E-001, 6.0995674E-001, 1.0000000E+000
 3.1002610E+001, 6.4879407E-001, 6.4879407E-001, 1.0000000E+000
