s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0120845E+000, 1.6328722E-001, 1.6328722E-001, 1.0000000E+000
 2.0006019E+000, 7.6139942E-002, 7.6139942E-002, 1.0000000E+000
 3.0075977E+000, 4.3590359E-002, 4.3590359E-002, 1.0000000E+000
 4.0075542E+000, 3.1808349E-002, 3.1808349E-002, 1.0000000E+000
 5.0073341E+000, 2.7493421E-002, 2.7493421E-002, 1.0000000E+000
 6.0080843E+000, 2.5912550E-002, 2.5912550E-002, 1.0000000E+000
 7.0041791E+000, 2.5335585E-002, 2.5335585E-002, 1.0000000E+000
 8.0000643E+000, 2.5123449E-002, 2.5123449E-002, 1.0000000E+000
 9.0035733E+000, 2.5045096E-002, 2.5045096E-002, 1.0000000E+000
 1.0004769E+001, 3.1208263E-002, 3.1208263E-002, 1.0000000E+000
 1.1004389E+001, 5.1378476E-002, 5.1378476E-002, 1.0000000E+000
 1.2004789E+001, 3.4675696E-002, 3.4675696E-002, 1.0000000E+000
 1.3001584E+001, 2.8563137E-002, 2.8563137E-002, 1.0000000E+000
 1.4000088E+001, 2.6309905E-002, 2.6309905E-002, 1.0000000E+000
 1.5002132E+001, 2.5479885E-002, 2.5479885E-002, 1.0000000E+000
 1.6003689E+001, 2.8432137E-002, 2.8432137E-002, 1.0000000E+000
 1.7000782E+001, 5.7856872E-002, 5.7856872E-002, 1.0000000E+000
 1.8002957E+001, 6.8721456E-002, 6.8721456E-002, 1.0000000E+000
 1.9003860E+001, 7.2697765E-002, 7.2697765E-002, 1.0000000E+000
 2.0003333E+001, 8.1482735E-002, 8.1482735E-002, 1.0000000E+000
 2.1001732E+001, 1.0899942E-001, 1.0899942E-001, 1.0000000E+000
 2.2003288E+001, 1.1913709E-001, 1.1913709E-001, 1.0000000E+000
 2.3004285E+001, 1.2285049E-001, 1.2285049E-001, 1.0000000E+000
 2.4003241E+001, 1.2421006E-001, 1.2421006E-001, 1.0000000E+000
 2.5002426E+001, 1.5221401E-001, 1.5221401E-001, 1.0000000E+000
 2.6000115E+001, 1.6661615E-001, 1.6661615E-001, 1.0000000E+000
 2.7000767E+001, 1.7192483E-001, 1.7192483E-001, 1.0000000E+000
 2.8001580E+001, 1.7387201E-001, 1.7387201E-001, 1.0000000E+000
 2.9001552E+001, 2.0285220E-001, 2.0285220E-001, 1.0000000E+000
 3.0001298E+001, 2.1686682E-001, 2.1686682E-001, 1.0000000E+000
 3.1003740E+001, 2.2202183E-001, 2.2202183E-001, 1.0000000E+000
