s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0094221E+000, 5.5786048E-002, 5.5786048E-002, 1.0000000E+000
 2.0047838E+000, 3.6272454E-002, 3.6272454E-002, 1.0000000E+000
 3.0195799E+000, 2.9045795E-002, 2.9045795E-002, 1.0000000E+000
 4.0148974E+000, 2.6480403E-002, 2.6480403E-002, 1.0000000E+000
 5.0008751E+000, 2.5547621E-002, 2.5547621E-002, 1.0000000E+000
 6.0127569E+000, 2.5197587E-002, 2.5197587E-002, 1.0000000E+000
 7.0068960E+000, 2.5072648E-002, 2.5072648E-002, 1.0000000E+000
 8.0009798E+000, 2.5026753E-002, 2.5026753E-002, 1.0000000E+000
 9.0021721E+000, 2.5009792E-002, 2.5009792E-002, 1.0000000E+000
 1.0005357E+001, 2.5003579E-002, 2.5003579E-002, 1.0000000E+000
 1.1002860E+001, 2.5001316E-002, 2.5001316E-002, 1.0000000E+000
 1.2002294E+001, 2.5000483E-002, 2.5000483E-002, 1.0000000E+000
 1.3004146E+001, 2.5000177E-002, 2.5000177E-002, 1.0000000E+000
 1.4003928E+001, 4.9249521E-002, 4.9249521E-002, 1.0000000E+000
 1.5002249E+001, 6.5538404E-002, 6.5538404E-002, 1.0000000E+000
 1.6006551E+001, 7.1546467E-002, 7.1546467E-002, 1.0000000E+000
 1.7004293E+001, 7.3731408E-002, 7.3731408E-002, 1.0000000E+000
 1.8000402E+001, 7.4533030E-002, 7.4533030E-002, 1.0000000E+000
 1.9002712E+001, 7.4829147E-002, 7.4829147E-002, 1.0000000E+000
 2.0005110E+001, 7.4937511E-002, 7.4937511E-002, 1.0000000E+000
 2.1002214E+001, 8.0780457E-002, 8.0780457E-002, 1.0000000E+000
 2.2002979E+001, 1.0880849E-001, 1.0880849E-001, 1.0000000E+000
 2.3002159E+001, 1.1905831E-001, 1.1905831E-001, 1.0000000E+000
 2.4003590E+001, 1.2282372E-001, 1.2282372E-001, 1.0000000E+000
 2.5006679E+001, 1.4529633E-001, 1.4529633E-001, 1.0000000E+000
 2.6001925E+001, 1.6405739E-001, 1.6405739E-001, 1.0000000E+000
 2.7001333E+001, 1.7098366E-001, 1.7098366E-001, 1.0000000E+000
 2.8004144E+001, 1.7353078E-001, 1.7353078E-001, 1.0000000E+000
 2.9005572E+001, 1.9631985E-001, 1.9631985E-001, 1.0000000E+000
 3.0000148E+001, 2.1442328E-001, 2.1442328E-001, 1.0000000E+000
 3.1001040E+001, 2.2112371E-001, 2.2112371E-001, 1.0000000E+000
