s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151409E+000, 9.0480459E-002, 9.0480459E-002, 1.0000000E+000
 2.0102797E+000, 6.0289661E-002, 6.0289661E-002, 1.0000000E+000
 3.0035748E+000, 3.8866280E-002, 3.8866280E-002, 1.0000000E+000
 4.0074857E+000, 4.6633409E-002, 4.6633409E-002, 1.0000000E+000
 5.0004564E+000, 1.2884508E-001, 1.2884508E-001, 1.0000000E+000
 6.0049207E+000, 1.5833989E-001, 1.5833989E-001, 1.0000000E+000
 7.0008152E+000, 1.9065180E-001, 1.9065180E-001, 1.0000000E+000
 8.0031154E+000, 2.6445701E-001, 2.6445701E-001, 1.0000000E+000
 9.0016176E+000, 4.8100389E-001, 4.8100389E-001, 1.0000000E+000
 1.0001673E+001, 7.2028127E-001, 7.2028127E-001, 1.0000000E+000
 1.1002431E+001, 9.1479774E-001, 9.1479774E-001, 1.0000000E+000
 1.2003424E+001, 1.1016739E+000, 1.1016739E+000, 1.0000000E+000
 1.3002455E+001, 1.2789932E+000, 1.2789932E+000, 1.0000000E+000
 1.4000420E+001, 1.4549251E+000, 1.4549251E+000, 1.0000000E+000
 1.5001986E+001, 1.6291300E+000, 1.6291300E+000, 1.0000000E+000
 1.6002928E+001, 1.8067948E+000, 1.8067948E+000, 1.0000000E+000
 1.7001046E+001, 1.9914935E+000, 1.9914935E+000, 1.0000000E+000
 1.8002421E+001, 2.1834191E+000, 2.1834191E+000, 1.0000000E+000
 1.9000236E+001, 2.3807585E+000, 2.3807585E+000, 1.0000000E+000
 2.0001170E+001, 2.5788711E+000, 2.5788711E+000, 1.0000000E+000
 2.1000914E+001, 2.7792403E+000, 2.7792403E+000, 1.0000000E+000
 2.2003843E+001, 2.9832870E+000, 2.9832870E+000, 1.0000000E+000
 2.3002671E+001, 3.1848675E+000, 3.1848675E+000, 1.0000000E+000
 2.4005080E+001, 3.3833065E+000, 3.3833065E+000, 1.0000000E+000
 2.5001899E+001, 3.5830475E+000, 3.5830475E+000, 1.0000000E+000
 2.6002654E+001, 3.7837206E+000, 3.7837206E+000, 1.0000000E+000
 2.7003414E+001, 3.9837542E+000, 3.9837542E+000, 1.0000000E+000
 2.8001734E+001, 4.1864341E+000, 4.1864341E+000, 1.0000000E+000
 2.9000289E+001, 4.3884310E+000, 4.3884310E+000, 1.0000000E+000
 3.0000989E+001, 4.5881703E+000, 4.5881703E+000, 1.0000000E+000
 3.1002103E+001, 4.7910033E+000, 4.7910033E+000, 1.0000000E+000
 3.2003208E+001, 4.9918170E+000, 4.9918170E+000, 1.0000000E+000
 3.3002698E+001, 5.1927199E+000, 5.1927199E+000, 1.0000000E+000
 3.4002268E+001, 5.3900984E+000, 5.3900984E+000, 1.0000000E+000
 3.5002115E+001, 5.5868199E+000, 5.5868199E+000, 1.0000000E+000
 3.6004233E+001, 5.7830998E+000, 5.7830998E+000, 1.0000000E+000
 3.7001416E+001, 5.9797890E+000, 5.9797890E+000, 1.0000000E+000
 3.8000382E+001, 6.1756283E+000, 6.1756283E+000, 1.0000000E+000
 3.9003441E+001, 6.3640710E+000, 6.3640710E+000, 1.0000000E+000
 4.0001994E+001, 6.5547588E+000, 6.5547588E+000, 1.0000000E+000
 4.1003269E+001, 6.7479988E+000, 6.7479988E+000, 1.0000000E+000
 4.2002782E+001, 6.9403684E+000, 6.9403684E+000, 1.0000000E+000
 4.3003781E+001, 7.1331193E+000, 7.1331193E+000, 1.0000000E+000
 4.4003572E+001, 7.3180780E+000, 7.3180780E+000, 1.0000000E+000
 4.5003684E+001, 7.5019271E+000, 7.5019271E+000, 1.0000000E+000
 4.6003829E+001, 7.6782515E+000, 7.6782515E+000, 1.0000000E+000
