s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067847E+000, 1.1895207E-001, 1.1895207E-001, 1.0000000E+000
 2.0077511E+000, 1.2278984E-001, 1.2278984E-001, 1.0000000E+000
 3.0079902E+000, 1.5111458E-001, 1.5111458E-001, 1.0000000E+000
 4.0047208E+000, 1.7969282E-001, 1.7969282E-001, 1.0000000E+000
 5.0094692E+000, 1.7670912E-001, 1.7670912E-001, 1.0000000E+000
 6.0029350E+000, 1.9411669E-001, 1.9411669E-001, 1.0000000E+000
 7.0014541E+000, 2.0234014E-001, 2.0234014E-001, 1.0000000E+000
 8.0004185E+000, 2.1444497E-001, 2.1444497E-001, 1.0000000E+000
 9.0041358E+000, 2.6679078E-001, 2.6679078E-001, 1.0000000E+000
 1.0006944E+001, 3.3672300E-001, 3.3672300E-001, 1.0000000E+000
 1.1003472E+001, 4.3531590E-001, 4.3531590E-001, 1.0000000E+000
 1.2004965E+001, 5.5509426E-001, 5.5509426E-001, 1.0000000E+000
 1.3002620E+001, 6.6058002E-001, 6.6058002E-001, 1.0000000E+000
 1.4008032E+001, 8.0200560E-001, 8.0200560E-001, 1.0000000E+000
 1.5007424E+001, 9.6423187E-001, 9.6423187E-001, 1.0000000E+000
 1.6003712E+001, 1.1025068E+000, 1.1025068E+000, 1.0000000E+000
 1.7005994E+001, 1.2148954E+000, 1.2148954E+000, 1.0000000E+000
 1.8001625E+001, 1.3079330E+000, 1.3079330E+000, 1.0000000E+000
 1.9004299E+001, 1.4007453E+000, 1.4007453E+000, 1.0000000E+000
 2.0007867E+001, 1.4913034E+000, 1.4913034E+000, 1.0000000E+000
 2.1000602E+001, 1.5653068E+000, 1.5653068E+000, 1.0000000E+000
 2.2007770E+001, 1.6399046E+000, 1.6399046E+000, 1.0000000E+000
 2.3000979E+001, 1.7205670E+000, 1.7205670E+000, 1.0000000E+000
 2.4006638E+001, 1.7871122E+000, 1.7871122E+000, 1.0000000E+000
 2.5008380E+001, 1.8644100E+000, 1.8644100E+000, 1.0000000E+000
 2.6003514E+001, 1.9209326E+000, 1.9209326E+000, 1.0000000E+000
 2.7000848E+001, 1.9969234E+000, 1.9969234E+000, 1.0000000E+000
 2.8000284E+001, 2.0840862E+000, 2.0840862E+000, 1.0000000E+000
 2.9001981E+001, 2.1594897E+000, 2.1594897E+000, 1.0000000E+000
 3.0001545E+001, 2.2281865E+000, 2.2281865E+000, 1.0000000E+000
 3.1002428E+001, 2.2956896E+000, 2.2956896E+000, 1.0000000E+000
