s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0008635E+000, 8.2478078E-002, 8.2478078E-002, 1.0000000E+000
 2.0040959E+000, 7.7729674E-002, 7.7729674E-002, 1.0000000E+000
 3.0069184E+000, 7.5997162E-002, 7.5997162E-002, 1.0000000E+000
 4.0016368E+000, 7.5367167E-002, 7.5367167E-002, 1.0000000E+000
 5.0022499E+000, 7.5134356E-002, 7.5134356E-002, 1.0000000E+000
 6.0000782E+000, 7.5049307E-002, 7.5049307E-002, 1.0000000E+000
 7.0031468E+000, 7.5018017E-002, 7.5018017E-002, 1.0000000E+000
 8.0020906E+000, 7.5006613E-002, 7.5006613E-002, 1.0000000E+000
 9.0002159E+000, 9.3072614E-002, 9.3072614E-002, 1.0000000E+000
 1.0000563E+001, 1.1329450E-001, 1.1329450E-001, 1.0000000E+000
 1.1005993E+001, 1.0605586E-001, 1.0605586E-001, 1.0000000E+000
 1.2003182E+001, 1.4317752E-001, 1.4317752E-001, 1.0000000E+000
 1.3004433E+001, 1.6441907E-001, 1.6441907E-001, 1.0000000E+000
 1.4004234E+001, 2.0276485E-001, 2.0276485E-001, 1.0000000E+000
 1.5005324E+001, 2.3349540E-001, 2.3349540E-001, 1.0000000E+000
 1.6003443E+001, 2.5973702E-001, 2.5973702E-001, 1.0000000E+000
 1.7004233E+001, 2.8301959E-001, 2.8301959E-001, 1.0000000E+000
 1.8000540E+001, 3.0953811E-001, 3.0953811E-001, 1.0000000E+000
 1.9004194E+001, 3.4681159E-001, 3.4681159E-001, 1.0000000E+000
 2.0003615E+001, 3.6465236E-001, 3.6465236E-001, 1.0000000E+000
 2.1004139E+001, 4.0118179E-001, 4.0118179E-001, 1.0000000E+000
 2.2002749E+001, 4.1624737E-001, 4.1624737E-001, 1.0000000E+000
 2.3002442E+001, 4.5095387E-001, 4.5095387E-001, 1.0000000E+000
 2.4001562E+001, 4.6616709E-001, 4.6616709E-001, 1.0000000E+000
 2.5004188E+001, 5.0111587E-001, 5.0111587E-001, 1.0000000E+000
 2.6002440E+001, 5.1621968E-001, 5.1621968E-001, 1.0000000E+000
 2.7000179E+001, 5.4638365E-001, 5.4638365E-001, 1.0000000E+000
 2.8004672E+001, 5.6454692E-001, 5.6454692E-001, 1.0000000E+000
 2.9003421E+001, 5.9235120E-001, 5.9235120E-001, 1.0000000E+000
 3.0001051E+001, 6.1299059E-001, 6.1299059E-001, 1.0000000E+000
 3.1001099E+001, 6.3404221E-001, 6.3404221E-001, 1.0000000E+000
