s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180096E+000, 4.8233469E-002, 4.8233469E-002, 1.0000000E+000
 2.0075514E+000, 3.3559188E-002, 3.3559188E-002, 1.0000000E+000
 3.0129835E+000, 2.8106398E-002, 2.8106398E-002, 1.0000000E+000
 4.0024563E+000, 2.6145694E-002, 2.6145694E-002, 1.0000000E+000
 5.0143181E+000, 2.5413440E-002, 2.5413440E-002, 1.0000000E+000
 6.0037417E+000, 2.5152616E-002, 2.5152616E-002, 1.0000000E+000
 7.0017462E+000, 2.5055854E-002, 2.5055854E-002, 1.0000000E+000
 8.0002733E+000, 2.5020459E-002, 2.5020459E-002, 1.0000000E+000
 9.0013057E+000, 2.5007482E-002, 2.5007482E-002, 1.0000000E+000
 1.0007093E+001, 2.5002726E-002, 2.5002726E-002, 1.0000000E+000
 1.1006055E+001, 2.5001000E-002, 2.5001000E-002, 1.0000000E+000
 1.2002133E+001, 2.5869447E-002, 2.5869447E-002, 1.0000000E+000
 1.3004049E+001, 5.7034119E-002, 5.7034119E-002, 1.0000000E+000
 1.4000389E+001, 6.8390996E-002, 6.8390996E-002, 1.0000000E+000
 1.5003280E+001, 7.2584793E-002, 7.2584793E-002, 1.0000000E+000
 1.6002269E+001, 7.4114635E-002, 7.4114635E-002, 1.0000000E+000
 1.7004973E+001, 7.4676684E-002, 7.4676684E-002, 1.0000000E+000
 1.8005147E+001, 7.4881583E-002, 7.4881583E-002, 1.0000000E+000
 1.9001922E+001, 7.4956472E-002, 7.4956472E-002, 1.0000000E+000
 2.0006173E+001, 1.0402083E-001, 1.0402083E-001, 1.0000000E+000
 2.1004730E+001, 1.1730479E-001, 1.1730479E-001, 1.0000000E+000
 2.2008088E+001, 1.2219256E-001, 1.2219256E-001, 1.0000000E+000
 2.3003760E+001, 1.2396718E-001, 1.2396718E-001, 1.0000000E+000
 2.4005015E+001, 1.5539885E-001, 1.5539885E-001, 1.0000000E+000
 2.5007994E+001, 1.6783737E-001, 1.6783737E-001, 1.0000000E+000
 2.6008175E+001, 1.7237683E-001, 1.7237683E-001, 1.0000000E+000
 2.7003917E+001, 1.7403515E-001, 1.7403515E-001, 1.0000000E+000
 2.8000284E+001, 1.9610329E-001, 1.9610329E-001, 1.0000000E+000
 2.9005479E+001, 2.1446337E-001, 2.1446337E-001, 1.0000000E+000
 3.0007574E+001, 2.2114708E-001, 2.2114708E-001, 1.0000000E+000
 3.1007550E+001, 2.2358888E-001, 2.2358888E-001, 1.0000000E+000
