s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0159681E+000, 9.9155679E-002, 9.9155679E-002, 1.0000000E+000
 2.0119742E+000, 6.5461414E-002, 6.5461414E-002, 1.0000000E+000
 3.0113578E+000, 4.9970744E-002, 4.9970744E-002, 1.0000000E+000
 4.0023993E+000, 5.0664575E-002, 5.0664575E-002, 1.0000000E+000
 5.0113028E+000, 3.6420442E-002, 3.6420442E-002, 1.0000000E+000
 6.0001751E+000, 4.2056005E-002, 4.2056005E-002, 1.0000000E+000
 7.0065302E+000, 3.1725187E-002, 3.1725187E-002, 1.0000000E+000
 8.0006199E+000, 2.7479819E-002, 2.7479819E-002, 1.0000000E+000
 9.0001547E+000, 5.2940547E-002, 5.2940547E-002, 1.0000000E+000
 1.0001589E+001, 6.6923139E-002, 6.6923139E-002, 1.0000000E+000
 1.1001964E+001, 8.7546116E-002, 8.7546116E-002, 1.0000000E+000
 1.2002065E+001, 1.3034737E-001, 1.3034737E-001, 1.0000000E+000
 1.3000592E+001, 1.5955711E-001, 1.5955711E-001, 1.0000000E+000
 1.4002053E+001, 2.0103442E-001, 2.0103442E-001, 1.0000000E+000
 1.5004134E+001, 2.4108865E-001, 2.4108865E-001, 1.0000000E+000
 1.6006282E+001, 2.7517181E-001, 2.7517181E-001, 1.0000000E+000
 1.7002271E+001, 3.0664737E-001, 3.0664737E-001, 1.0000000E+000
 1.8000437E+001, 3.4688303E-001, 3.4688303E-001, 1.0000000E+000
 1.9000023E+001, 3.8014968E-001, 3.8014968E-001, 1.0000000E+000
 2.0001009E+001, 4.0856132E-001, 4.0856132E-001, 1.0000000E+000
 2.1002591E+001, 4.4828227E-001, 4.4828227E-001, 1.0000000E+000
 2.2005290E+001, 4.8844182E-001, 4.8844182E-001, 1.0000000E+000
 2.3003866E+001, 5.1754676E-001, 5.1754676E-001, 1.0000000E+000
 2.4002668E+001, 5.5562234E-001, 5.5562234E-001, 1.0000000E+000
 2.5002275E+001, 5.8678319E-001, 5.8678319E-001, 1.0000000E+000
 2.6004439E+001, 6.2278123E-001, 6.2278123E-001, 1.0000000E+000
 2.7004417E+001, 6.5955586E-001, 6.5955586E-001, 1.0000000E+000
 2.8002958E+001, 6.9974342E-001, 6.9974342E-001, 1.0000000E+000
 2.9002914E+001, 7.4288429E-001, 7.4288429E-001, 1.0000000E+000
 3.0003887E+001, 7.8648203E-001, 7.8648203E-001, 1.0000000E+000
 3.1001246E+001, 8.3850003E-001, 8.3850003E-001, 1.0000000E+000
