s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0110644E+000, 1.5890907E-001, 1.5890907E-001, 1.0000000E+000
 2.0041234E+000, 7.4297862E-002, 7.4297862E-002, 1.0000000E+000
 3.0031820E+000, 4.3066504E-002, 4.3066504E-002, 1.0000000E+000
 4.0032800E+000, 3.1617539E-002, 3.1617539E-002, 1.0000000E+000
 5.0052762E+000, 2.7422007E-002, 2.7422007E-002, 1.0000000E+000
 6.0044950E+000, 2.5889504E-002, 2.5889504E-002, 1.0000000E+000
 7.0033677E+000, 2.5326895E-002, 2.5326895E-002, 1.0000000E+000
 8.0020032E+000, 5.4966468E-002, 5.4966468E-002, 1.0000000E+000
 9.0032628E+000, 6.7656024E-002, 6.7656024E-002, 1.0000000E+000
 1.0001788E+001, 7.3853011E-002, 7.3853011E-002, 1.0000000E+000
 1.1002231E+001, 7.4579179E-002, 7.4579179E-002, 1.0000000E+000
 1.2000614E+001, 9.6105875E-002, 9.6105875E-002, 1.0000000E+000
 1.3003111E+001, 1.1242291E-001, 1.1242291E-001, 1.0000000E+000
 1.4001166E+001, 1.3683818E-001, 1.3683818E-001, 1.0000000E+000
 1.5003311E+001, 1.5703303E-001, 1.5703303E-001, 1.0000000E+000
 1.6000545E+001, 1.7276855E-001, 1.7276855E-001, 1.0000000E+000
 1.7001982E+001, 1.9736082E-001, 1.9736082E-001, 1.0000000E+000
 1.8002902E+001, 1.7701785E-001, 1.7701785E-001, 1.0000000E+000
 1.9002839E+001, 2.4818391E-001, 2.4818391E-001, 1.0000000E+000
 2.0000567E+001, 2.1761909E-001, 2.1761909E-001, 1.0000000E+000
 2.1000210E+001, 1.5402720E-001, 1.5402720E-001, 1.0000000E+000
 2.2000850E+001, 1.8495855E-001, 1.8495855E-001, 1.0000000E+000
 2.3001624E+001, 1.6957384E-001, 1.6957384E-001, 1.0000000E+000
 2.4005028E+001, 2.0917239E-001, 2.0917239E-001, 1.0000000E+000
 2.5001995E+001, 2.1258910E-001, 2.1258910E-001, 1.0000000E+000
 2.6003942E+001, 2.6794827E-001, 2.6794827E-001, 1.0000000E+000
 2.7004077E+001, 2.2941115E-001, 2.2941115E-001, 1.0000000E+000
 2.8001160E+001, 2.0013652E-001, 2.0013652E-001, 1.0000000E+000
 2.9005226E+001, 1.7082753E-001, 1.7082753E-001, 1.0000000E+000
 3.0005924E+001, 1.6242642E-001, 1.6242642E-001, 1.0000000E+000
 3.1002041E+001, 1.2468903E-001, 1.2468903E-001, 1.0000000E+000
