s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0218735E+000, 1.6688266E-001, 1.6688266E-001, 1.0000000E+000
 2.0125885E+000, 8.2372170E-002, 8.2372170E-002, 1.0000000E+000
 3.0019442E+000, 4.8797412E-002, 4.8797412E-002, 1.0000000E+000
 4.0003442E+000, 5.6889267E-002, 5.6889267E-002, 1.0000000E+000
 5.0024396E+000, 9.1389467E-002, 9.1389467E-002, 1.0000000E+000
 6.0054524E+000, 1.0769698E-001, 1.0769698E-001, 1.0000000E+000
 7.0043941E+000, 1.3344734E-001, 1.3344734E-001, 1.0000000E+000
 8.0044357E+000, 1.5592642E-001, 1.5592642E-001, 1.0000000E+000
 9.0002045E+000, 1.9879199E-001, 1.9879199E-001, 1.0000000E+000
 1.0004405E+001, 2.2453879E-001, 2.2453879E-001, 1.0000000E+000
 1.1001997E+001, 3.2326699E-001, 3.2326699E-001, 1.0000000E+000
 1.2001049E+001, 4.4249595E-001, 4.4249595E-001, 1.0000000E+000
 1.3003284E+001, 5.4322383E-001, 5.4322383E-001, 1.0000000E+000
 1.4003989E+001, 6.3433398E-001, 6.3433398E-001, 1.0000000E+000
 1.5002999E+001, 7.3374254E-001, 7.3374254E-001, 1.0000000E+000
 1.6005033E+001, 8.3818753E-001, 8.3818753E-001, 1.0000000E+000
 1.7004383E+001, 9.4903004E-001, 9.4903004E-001, 1.0000000E+000
 1.8001719E+001, 1.0538456E+000, 1.0538456E+000, 1.0000000E+000
 1.9006192E+001, 1.1711601E+000, 1.1711601E+000, 1.0000000E+000
 2.0000857E+001, 1.2765245E+000, 1.2765245E+000, 1.0000000E+000
 2.1000139E+001, 1.3668723E+000, 1.3668723E+000, 1.0000000E+000
 2.2004478E+001, 1.4678712E+000, 1.4678712E+000, 1.0000000E+000
 2.3001855E+001, 1.5583818E+000, 1.5583818E+000, 1.0000000E+000
 2.4000117E+001, 1.6496016E+000, 1.6496016E+000, 1.0000000E+000
 2.5002430E+001, 1.7353061E+000, 1.7353061E+000, 1.0000000E+000
 2.6002539E+001, 1.8181770E+000, 1.8181770E+000, 1.0000000E+000
 2.7001068E+001, 1.9086884E+000, 1.9086884E+000, 1.0000000E+000
 2.8002340E+001, 1.9970762E+000, 1.9970762E+000, 1.0000000E+000
 2.9005112E+001, 2.0821335E+000, 2.0821335E+000, 1.0000000E+000
 3.0003564E+001, 2.1647225E+000, 2.1647225E+000, 1.0000000E+000
 3.1004860E+001, 2.2441905E+000, 2.2441905E+000, 1.0000000E+000
