s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057482E+000, 8.0890522E-002, 8.0890522E-002, 1.0000000E+000
 2.0077692E+000, 6.0660993E-002, 6.0660993E-002, 1.0000000E+000
 3.0097903E+000, 3.8022967E-002, 3.8022967E-002, 1.0000000E+000
 4.0012637E+000, 2.9806529E-002, 2.9806529E-002, 1.0000000E+000
 5.0064490E+000, 2.6749136E-002, 2.6749136E-002, 1.0000000E+000
 6.0042511E+000, 2.6292273E-002, 2.6292273E-002, 1.0000000E+000
 7.0051521E+000, 2.5472424E-002, 2.5472424E-002, 1.0000000E+000
 8.0031778E+000, 3.8754067E-002, 3.8754067E-002, 1.0000000E+000
 9.0012035E+000, 3.9402690E-002, 3.9402690E-002, 1.0000000E+000
 1.0010196E+001, 3.4252156E-002, 3.4252156E-002, 1.0000000E+000
 1.1000845E+001, 2.9359426E-002, 2.9359426E-002, 1.0000000E+000
 1.2004727E+001, 2.6589427E-002, 2.6589427E-002, 1.0000000E+000
 1.3005347E+001, 3.2648754E-002, 3.2648754E-002, 1.0000000E+000
 1.4006777E+001, 6.1274200E-002, 6.1274200E-002, 1.0000000E+000
 1.5006517E+001, 7.7698322E-002, 7.7698322E-002, 1.0000000E+000
 1.6001901E+001, 7.5993514E-002, 7.5993514E-002, 1.0000000E+000
 1.7002674E+001, 7.6304201E-002, 7.6304201E-002, 1.0000000E+000
 1.8000424E+001, 1.0687627E-001, 1.0687627E-001, 1.0000000E+000
 1.9003927E+001, 1.4146893E-001, 1.4146893E-001, 1.0000000E+000
 2.0000251E+001, 1.6264886E-001, 1.6264886E-001, 1.0000000E+000
 2.1000087E+001, 1.9422948E-001, 1.9422948E-001, 1.0000000E+000
 2.2002875E+001, 2.1334506E-001, 2.1334506E-001, 1.0000000E+000
 2.3003721E+001, 1.6802712E-001, 1.6802712E-001, 1.0000000E+000
 2.4003304E+001, 1.2237881E-001, 1.2237881E-001, 1.0000000E+000
 2.5003587E+001, 1.2001486E-001, 1.2001486E-001, 1.0000000E+000
 2.6003795E+001, 2.8043259E-001, 2.8043259E-001, 1.0000000E+000
 2.7003500E+001, 3.1533666E-001, 3.1533666E-001, 1.0000000E+000
 2.8001830E+001, 3.8161068E-001, 3.8161068E-001, 1.0000000E+000
 2.9005372E+001, 4.0797754E-001, 4.0797754E-001, 1.0000000E+000
 3.0001900E+001, 4.2750449E-001, 4.2750449E-001, 1.0000000E+000
 3.1004279E+001, 4.5761261E-001, 4.5761261E-001, 1.0000000E+000
