s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0121737E+000, 4.3626591E-002, 4.3626591E-002, 1.0000000E+000
 2.0003896E+000, 3.4274074E-002, 3.4274074E-002, 1.0000000E+000
 3.0022690E+000, 3.4966899E-002, 3.4966899E-002, 1.0000000E+000
 4.0075103E+000, 3.1945019E-002, 3.1945019E-002, 1.0000000E+000
 5.0003713E+000, 3.2078316E-002, 3.2078316E-002, 1.0000000E+000
 6.0030509E+000, 2.7581542E-002, 2.7581542E-002, 1.0000000E+000
 7.0044341E+000, 2.5942973E-002, 2.5942973E-002, 1.0000000E+000
 8.0016751E+000, 2.5346136E-002, 2.5346136E-002, 1.0000000E+000
 9.0058670E+000, 2.5126286E-002, 2.5126286E-002, 1.0000000E+000
 1.0002936E+001, 2.5046432E-002, 2.5046432E-002, 1.0000000E+000
 1.1007350E+001, 4.2290603E-002, 4.2290603E-002, 1.0000000E+000
 1.2005281E+001, 6.2988769E-002, 6.2988769E-002, 1.0000000E+000
 1.3000417E+001, 7.0576500E-002, 7.0576500E-002, 1.0000000E+000
 1.4002844E+001, 7.3383524E-002, 7.3383524E-002, 1.0000000E+000
 1.5007096E+001, 7.4410518E-002, 7.4410518E-002, 1.0000000E+000
 1.6004658E+001, 8.5543308E-002, 8.5543308E-002, 1.0000000E+000
 1.7004685E+001, 1.1053651E-001, 1.1053651E-001, 1.0000000E+000
 1.8000108E+001, 1.1967541E-001, 1.1967541E-001, 1.0000000E+000
 1.9004749E+001, 1.2305872E-001, 1.2305872E-001, 1.0000000E+000
 2.0004404E+001, 1.2428843E-001, 1.2428843E-001, 1.0000000E+000
 2.1004577E+001, 1.2473926E-001, 1.2473926E-001, 1.0000000E+000
 2.2000411E+001, 1.4556594E-001, 1.4556594E-001, 1.0000000E+000
 2.3007268E+001, 1.6429195E-001, 1.6429195E-001, 1.0000000E+000
 2.4006662E+001, 1.7107536E-001, 1.7107536E-001, 1.0000000E+000
 2.5000634E+001, 1.7355263E-001, 1.7355263E-001, 1.0000000E+000
 2.6003614E+001, 2.0182950E-001, 2.0182950E-001, 1.0000000E+000
 2.7005321E+001, 2.1651873E-001, 2.1651873E-001, 1.0000000E+000
 2.8005804E+001, 2.2189362E-001, 2.2189362E-001, 1.0000000E+000
 2.9005768E+001, 2.2386157E-001, 2.2386157E-001, 1.0000000E+000
 3.0002235E+001, 2.2458119E-001, 2.2458119E-001, 1.0000000E+000
 3.1002618E+001, 2.4971778E-001, 2.4971778E-001, 1.0000000E+000
