s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068862E+000, 4.0626858E-002, 4.0626858E-002, 1.0000000E+000
 2.0020325E+000, 3.8250343E-002, 3.8250343E-002, 1.0000000E+000
 3.0084698E+000, 5.2090919E-002, 5.2090919E-002, 1.0000000E+000
 4.0068334E+000, 4.8423600E-002, 4.8423600E-002, 1.0000000E+000
 5.0005504E+000, 5.0466529E-002, 5.0466529E-002, 1.0000000E+000
 6.0021213E+000, 6.6035258E-002, 6.6035258E-002, 1.0000000E+000
 7.0094524E+000, 6.8191275E-002, 6.8191275E-002, 1.0000000E+000
 8.0028869E+000, 7.0223105E-002, 7.0223105E-002, 1.0000000E+000
 9.0087014E+000, 5.3465099E-002, 5.3465099E-002, 1.0000000E+000
 1.0005807E+001, 3.5449576E-002, 3.5449576E-002, 1.0000000E+000
 1.1006755E+001, 2.8823488E-002, 2.8823488E-002, 1.0000000E+000
 1.2006212E+001, 2.6402356E-002, 2.6402356E-002, 1.0000000E+000
 1.3000135E+001, 2.8534629E-002, 2.8534629E-002, 1.0000000E+000
 1.4007174E+001, 5.8091256E-002, 5.8091256E-002, 1.0000000E+000
 1.5005423E+001, 6.8792377E-002, 6.8792377E-002, 1.0000000E+000
 1.6006798E+001, 7.2728184E-002, 7.2728184E-002, 1.0000000E+000
 1.7002521E+001, 7.7793202E-002, 7.7793202E-002, 1.0000000E+000
 1.8004503E+001, 1.0772917E-001, 1.0772917E-001, 1.0000000E+000
 1.9002996E+001, 1.1866081E-001, 1.1866081E-001, 1.0000000E+000
 2.0001734E+001, 1.2267509E-001, 1.2267509E-001, 1.0000000E+000
 2.1002092E+001, 1.2414854E-001, 1.2414854E-001, 1.0000000E+000
 2.2002788E+001, 1.4290473E-001, 1.4290473E-001, 1.0000000E+000
 2.3001463E+001, 1.6322846E-001, 1.6322846E-001, 1.0000000E+000
 2.4004267E+001, 1.7069614E-001, 1.7069614E-001, 1.0000000E+000
 2.5006731E+001, 1.7342690E-001, 1.7342690E-001, 1.0000000E+000
 2.6007660E+001, 1.8974057E-001, 1.8974057E-001, 1.0000000E+000
 2.7002855E+001, 2.1201769E-001, 2.1201769E-001, 1.0000000E+000
 2.8007177E+001, 2.2026369E-001, 2.2026369E-001, 1.0000000E+000
 2.9006680E+001, 2.2326410E-001, 2.2326410E-001, 1.0000000E+000
 3.0004653E+001, 2.2436289E-001, 2.2436289E-001, 1.0000000E+000
 3.1003773E+001, 2.2476649E-001, 2.2476649E-001, 1.0000000E+000
