s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0034884E+000, 1.0850558E-001, 1.0850558E-001, 1.0000000E+000
 2.0063678E+000, 1.2284343E-001, 1.2284343E-001, 1.0000000E+000
 3.0092472E+000, 1.2676313E-001, 1.2676313E-001, 1.0000000E+000
 4.0014577E+000, 1.2236012E-001, 1.2236012E-001, 1.0000000E+000
 5.0043371E+000, 1.1548894E-001, 1.1548894E-001, 1.0000000E+000
 6.0072165E+000, 1.1925362E-001, 1.1925362E-001, 1.0000000E+000
 7.0065098E+000, 1.2587901E-001, 1.2587901E-001, 1.0000000E+000
 8.0067731E+000, 1.1491584E-001, 1.1491584E-001, 1.0000000E+000
 9.0051856E+000, 1.2316740E-001, 1.2316740E-001, 1.0000000E+000
 1.0006513E+001, 1.2739281E-001, 1.2739281E-001, 1.0000000E+000
 1.1002203E+001, 1.3247875E-001, 1.3247875E-001, 1.0000000E+000
 1.2008589E+001, 1.5313071E-001, 1.5313071E-001, 1.0000000E+000
 1.3007587E+001, 1.6427802E-001, 1.6427802E-001, 1.0000000E+000
 1.4004702E+001, 1.5793893E-001, 1.5793893E-001, 1.0000000E+000
 1.5000981E+001, 1.4708736E-001, 1.4708736E-001, 1.0000000E+000
 1.6007279E+001, 1.5266515E-001, 1.5266515E-001, 1.0000000E+000
 1.7002946E+001, 1.7519101E-001, 1.7519101E-001, 1.0000000E+000
 1.8003412E+001, 1.7228401E-001, 1.7228401E-001, 1.0000000E+000
 1.9000417E+001, 2.0380398E-001, 2.0380398E-001, 1.0000000E+000
 2.0002142E+001, 2.5001232E-001, 2.5001232E-001, 1.0000000E+000
 2.1005359E+001, 1.8303048E-001, 1.8303048E-001, 1.0000000E+000
 2.2004679E+001, 1.4984070E-001, 1.4984070E-001, 1.0000000E+000
 2.3002458E+001, 1.4808228E-001, 1.4808228E-001, 1.0000000E+000
 2.4003757E+001, 1.9109738E-001, 1.9109738E-001, 1.0000000E+000
 2.5000955E+001, 1.6900054E-001, 1.6900054E-001, 1.0000000E+000
 2.6001975E+001, 1.8139550E-001, 1.8139550E-001, 1.0000000E+000
 2.7000893E+001, 2.3654968E-001, 2.3654968E-001, 1.0000000E+000
 2.8002691E+001, 2.4541657E-001, 2.4541657E-001, 1.0000000E+000
 2.9002357E+001, 2.6211884E-001, 2.6211884E-001, 1.0000000E+000
 3.0004318E+001, 3.2667652E-001, 3.2667652E-001, 1.0000000E+000
 3.1001340E+001, 3.6710287E-001, 3.6710287E-001, 1.0000000E+000
