s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0087881E+000, 8.0666820E-002, 8.0666820E-002, 1.0000000E+000
 2.0094056E+000, 7.7072387E-002, 7.7072387E-002, 1.0000000E+000
 3.0065656E+000, 7.1681145E-002, 7.1681145E-002, 1.0000000E+000
 4.0081604E+000, 7.3786991E-002, 7.3786991E-002, 1.0000000E+000
 5.0066718E+000, 7.4555336E-002, 7.4555336E-002, 1.0000000E+000
 6.0025838E+000, 7.4836512E-002, 7.4836512E-002, 1.0000000E+000
 7.0009166E+000, 7.4939958E-002, 7.4939958E-002, 1.0000000E+000
 8.0000142E+000, 7.3501803E-002, 7.3501803E-002, 1.0000000E+000
 9.0037395E+000, 4.2721622E-002, 4.2721622E-002, 1.0000000E+000
 1.0001739E+001, 5.7656645E-002, 5.7656645E-002, 1.0000000E+000
 1.1003391E+001, 9.7484105E-002, 9.7484105E-002, 1.0000000E+000
 1.2001711E+001, 1.1488915E-001, 1.1488915E-001, 1.0000000E+000
 1.3000850E+001, 1.4586284E-001, 1.4586284E-001, 1.0000000E+000
 1.4000031E+001, 1.6430537E-001, 1.6430537E-001, 1.0000000E+000
 1.5000466E+001, 1.7107959E-001, 1.7107959E-001, 1.0000000E+000
 1.6000906E+001, 1.8288904E-001, 1.8288904E-001, 1.0000000E+000
 1.7004200E+001, 2.0960296E-001, 2.0960296E-001, 1.0000000E+000
 1.8002456E+001, 2.1934277E-001, 2.1934277E-001, 1.0000000E+000
 1.9004198E+001, 2.2292860E-001, 2.2292860E-001, 1.0000000E+000
 2.0005137E+001, 2.1159279E-001, 2.1159279E-001, 1.0000000E+000
 2.1003351E+001, 2.4927116E-001, 2.4927116E-001, 1.0000000E+000
 2.2001050E+001, 2.8094375E-001, 2.8094375E-001, 1.0000000E+000
 2.3000924E+001, 3.0884046E-001, 3.0884046E-001, 1.0000000E+000
 2.4002751E+001, 3.4615783E-001, 3.4615783E-001, 1.0000000E+000
 2.5002127E+001, 3.8094748E-001, 3.8094748E-001, 1.0000000E+000
 2.6002707E+001, 4.0885136E-001, 4.0885136E-001, 1.0000000E+000
 2.7003599E+001, 4.4871367E-001, 4.4871367E-001, 1.0000000E+000
 2.8005718E+001, 4.7135188E-001, 4.7135188E-001, 1.0000000E+000
 2.9005119E+001, 5.0414498E-001, 5.0414498E-001, 1.0000000E+000
 3.0000940E+001, 5.2695641E-001, 5.2695641E-001, 1.0000000E+000
 3.1002365E+001, 5.5700476E-001, 5.5700476E-001, 1.0000000E+000
