s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0004181E+000, 3.5374359E-002, 3.5374359E-002, 1.0000000E+000
 2.0071152E+000, 2.8780594E-002, 2.8780594E-002, 1.0000000E+000
 3.0031510E+000, 2.6392015E-002, 2.6392015E-002, 1.0000000E+000
 4.0006537E+000, 2.5511745E-002, 2.5511745E-002, 1.0000000E+000
 5.0043715E+000, 2.5186973E-002, 2.5186973E-002, 1.0000000E+000
 6.0010113E+000, 2.5068797E-002, 2.5068797E-002, 1.0000000E+000
 7.0044230E+000, 2.5025129E-002, 2.5025129E-002, 1.0000000E+000
 8.0078904E+000, 2.5009176E-002, 2.5009176E-002, 1.0000000E+000
 9.0063903E+000, 2.5003368E-002, 2.5003368E-002, 1.0000000E+000
 1.0004962E+001, 2.5001236E-002, 2.5001236E-002, 1.0000000E+000
 1.1002129E+001, 2.5000454E-002, 2.5000454E-002, 1.0000000E+000
 1.2001888E+001, 2.5000167E-002, 2.5000167E-002, 1.0000000E+000
 1.3007437E+001, 2.5000061E-002, 2.5000061E-002, 1.0000000E+000
 1.4003484E+001, 2.5000022E-002, 2.5000022E-002, 1.0000000E+000
 1.5005003E+001, 2.5000008E-002, 2.5000008E-002, 1.0000000E+000
 1.6003815E+001, 2.5000003E-002, 2.5000003E-002, 1.0000000E+000
 1.7000486E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.8003016E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.9003094E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.0006202E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.1002154E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.2000699E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.3006237E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.4005375E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.5000445E+001, 3.4935288E-002, 3.4935288E-002, 1.0000000E+000
 2.6004423E+001, 6.0368559E-002, 6.0368559E-002, 1.0000000E+000
 2.7001221E+001, 6.9616338E-002, 6.9616338E-002, 1.0000000E+000
 2.8000205E+001, 7.3022913E-002, 7.3022913E-002, 1.0000000E+000
 2.9001936E+001, 7.4276228E-002, 7.4276228E-002, 1.0000000E+000
 3.0004936E+001, 7.4735531E-002, 7.4735531E-002, 1.0000000E+000
 3.1005206E+001, 7.4903086E-002, 7.4903086E-002, 1.0000000E+000
