s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151409E+000, 9.0480460E-002, 9.0480460E-002, 1.0000000E+000
 2.0102947E+000, 6.4600703E-002, 6.4600703E-002, 1.0000000E+000
 3.0030726E+000, 4.9313379E-002, 4.9313379E-002, 1.0000000E+000
 4.0015023E+000, 4.8544559E-002, 4.8544559E-002, 1.0000000E+000
 5.0050516E+000, 8.2349561E-002, 8.2349561E-002, 1.0000000E+000
 6.0019715E+000, 1.2555836E-001, 1.2555836E-001, 1.0000000E+000
 7.0035256E+000, 1.9323420E-001, 1.9323420E-001, 1.0000000E+000
 8.0005789E+000, 2.9496167E-001, 2.9496167E-001, 1.0000000E+000
 9.0006602E+000, 4.8403358E-001, 4.8403358E-001, 1.0000000E+000
 1.0000017E+001, 6.8372378E-001, 6.8372378E-001, 1.0000000E+000
 1.1002517E+001, 8.5043518E-001, 8.5043518E-001, 1.0000000E+000
 1.2001677E+001, 1.0138598E+000, 1.0138598E+000, 1.0000000E+000
 1.3003386E+001, 1.1905800E+000, 1.1905800E+000, 1.0000000E+000
 1.4000806E+001, 1.3716031E+000, 1.3716031E+000, 1.0000000E+000
 1.5003493E+001, 1.5506917E+000, 1.5506917E+000, 1.0000000E+000
 1.6001009E+001, 1.7293841E+000, 1.7293841E+000, 1.0000000E+000
 1.7002790E+001, 1.9045758E+000, 1.9045758E+000, 1.0000000E+000
 1.8000929E+001, 2.0843912E+000, 2.0843912E+000, 1.0000000E+000
 1.9001912E+001, 2.2781938E+000, 2.2781938E+000, 1.0000000E+000
 2.0000127E+001, 2.4829963E+000, 2.4829963E+000, 1.0000000E+000
 2.1001642E+001, 2.6563887E+000, 2.6563887E+000, 1.0000000E+000
 2.2002787E+001, 2.8533780E+000, 2.8533780E+000, 1.0000000E+000
 2.3004486E+001, 3.0503420E+000, 3.0503420E+000, 1.0000000E+000
 2.4003129E+001, 3.2446004E+000, 3.2446004E+000, 1.0000000E+000
 2.5002842E+001, 3.4265451E+000, 3.4265451E+000, 1.0000000E+000
 2.6000159E+001, 3.6329867E+000, 3.6329867E+000, 1.0000000E+000
 2.7004435E+001, 3.8143631E+000, 3.8143631E+000, 1.0000000E+000
 2.8002875E+001, 3.9924741E+000, 3.9924741E+000, 1.0000000E+000
 2.9000481E+001, 4.1464116E+000, 4.1464116E+000, 1.0000000E+000
 3.0000489E+001, 4.3183773E+000, 4.3183773E+000, 1.0000000E+000
 3.1002316E+001, 4.4891564E+000, 4.4891564E+000, 1.0000000E+000
 3.2004368E+001, 4.6675035E+000, 4.6675035E+000, 1.0000000E+000
 3.3000214E+001, 4.8551732E+000, 4.8551732E+000, 1.0000000E+000
 3.4001228E+001, 5.0430467E+000, 5.0430467E+000, 1.0000000E+000
 3.5000094E+001, 5.2370289E+000, 5.2370289E+000, 1.0000000E+000
 3.6000992E+001, 5.4254870E+000, 5.4254870E+000, 1.0000000E+000
 3.7003808E+001, 5.6097573E+000, 5.6097573E+000, 1.0000000E+000
 3.8001204E+001, 5.7903966E+000, 5.7903966E+000, 1.0000000E+000
 3.9001319E+001, 5.9807240E+000, 5.9807240E+000, 1.0000000E+000
 4.0000363E+001, 6.1574888E+000, 6.1574888E+000, 1.0000000E+000
 4.1004487E+001, 6.3404377E+000, 6.3404377E+000, 1.0000000E+000
 4.2003170E+001, 6.5311147E+000, 6.5311147E+000, 1.0000000E+000
 4.3000113E+001, 6.6963403E+000, 6.6963403E+000, 1.0000000E+000
 4.4003399E+001, 6.9064761E+000, 6.9064761E+000, 1.0000000E+000
 4.5002159E+001, 7.0711758E+000, 7.0711758E+000, 1.0000000E+000
 4.6002891E+001, 7.2537408E+000, 7.2537408E+000, 1.0000000E+000
 4.7001100E+001, 7.4115153E+000, 7.4115153E+000, 1.0000000E+000
 4.8000326E+001, 7.5814876E+000, 7.5814876E+000, 1.0000000E+000
 4.9005166E+001, 7.7608502E+000, 7.7608502E+000, 1.0000000E+000
