s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0123758E+000, 7.4513577E-002, 7.4513577E-002, 1.0000000E+000
 2.0119993E+000, 4.3050018E-002, 4.3050018E-002, 1.0000000E+000
 3.0108517E+000, 3.1605455E-002, 3.1605455E-002, 1.0000000E+000
 4.0089340E+000, 2.7419220E-002, 2.7419220E-002, 1.0000000E+000
 5.0093415E+000, 2.5884254E-002, 2.5884254E-002, 1.0000000E+000
 6.0043503E+000, 2.5325186E-002, 2.5325186E-002, 1.0000000E+000
 7.0008681E+000, 2.5119404E-002, 2.5119404E-002, 1.0000000E+000
 8.0052249E+000, 2.5043528E-002, 2.5043528E-002, 1.0000000E+000
 9.0012985E+000, 2.5016005E-002, 2.5016005E-002, 1.0000000E+000
 1.0002884E+001, 2.5005858E-002, 2.5005858E-002, 1.0000000E+000
 1.1002061E+001, 2.5002149E-002, 2.5002149E-002, 1.0000000E+000
 1.2002658E+001, 2.5000788E-002, 2.5000788E-002, 1.0000000E+000
 1.3007505E+001, 2.5000287E-002, 2.5000287E-002, 1.0000000E+000
 1.4007199E+001, 2.5000105E-002, 2.5000105E-002, 1.0000000E+000
 1.5006106E+001, 3.5142839E-002, 3.5142839E-002, 1.0000000E+000
 1.6004809E+001, 5.2915150E-002, 5.2915150E-002, 1.0000000E+000
 1.7004789E+001, 6.6729090E-002, 6.6729090E-002, 1.0000000E+000
 1.8004259E+001, 7.1967490E-002, 7.1967490E-002, 1.0000000E+000
 1.9002853E+001, 7.3887191E-002, 7.3887191E-002, 1.0000000E+000
 2.0001186E+001, 7.4591311E-002, 7.4591311E-002, 1.0000000E+000
 2.1003926E+001, 7.4850574E-002, 7.4850574E-002, 1.0000000E+000
 2.2003957E+001, 9.6027944E-002, 9.6027944E-002, 1.0000000E+000
 2.3003789E+001, 1.1437778E-001, 1.1437778E-001, 1.0000000E+000
 2.4000721E+001, 1.2109487E-001, 1.2109487E-001, 1.0000000E+000
 2.5003033E+001, 1.3105425E-001, 1.3105425E-001, 1.0000000E+000
 2.6005559E+001, 1.5892797E-001, 1.5892797E-001, 1.0000000E+000
 2.7006467E+001, 1.6911506E-001, 1.6911506E-001, 1.0000000E+000
 2.8005562E+001, 1.7284153E-001, 1.7284153E-001, 1.0000000E+000
 2.9001729E+001, 1.7420565E-001, 1.7420565E-001, 1.0000000E+000
 3.0004684E+001, 2.0391389E-001, 2.0391389E-001, 1.0000000E+000
 3.1000503E+001, 2.1723923E-001, 2.1723923E-001, 1.0000000E+000
