s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0211232E+000, 7.3442744E-002, 7.3442744E-002, 1.0000000E+000
 2.0137658E+000, 4.2734181E-002, 4.2734181E-002, 1.0000000E+000
 3.0058222E+000, 3.1509002E-002, 3.1509002E-002, 1.0000000E+000
 4.0138030E+000, 2.7355844E-002, 2.7355844E-002, 1.0000000E+000
 5.0040720E+000, 2.5869362E-002, 2.5869362E-002, 1.0000000E+000
 6.0016570E+000, 2.5319169E-002, 2.5319169E-002, 1.0000000E+000
 7.0011121E+000, 2.5117071E-002, 2.5117071E-002, 1.0000000E+000
 8.0041140E+000, 5.6550645E-002, 5.6550645E-002, 1.0000000E+000
 9.0040452E+000, 6.8236325E-002, 6.8236325E-002, 1.0000000E+000
 1.0000674E+001, 9.6253941E-002, 9.6253941E-002, 1.0000000E+000
 1.1000996E+001, 1.1446130E-001, 1.1446130E-001, 1.0000000E+000
 1.2001660E+001, 1.4583790E-001, 1.4583790E-001, 1.0000000E+000
 1.3000301E+001, 1.7663204E-001, 1.7663204E-001, 1.0000000E+000
 1.4002648E+001, 2.0730349E-001, 2.0730349E-001, 1.0000000E+000
 1.5001631E+001, 2.4487046E-001, 2.4487046E-001, 1.0000000E+000
 1.6005499E+001, 2.7203161E-001, 2.7203161E-001, 1.0000000E+000
 1.7005628E+001, 3.0557431E-001, 3.0557431E-001, 1.0000000E+000
 1.8005171E+001, 3.4007730E-001, 3.4007730E-001, 1.0000000E+000
 1.9004960E+001, 3.6219008E-001, 3.6219008E-001, 1.0000000E+000
 2.0002504E+001, 4.0180397E-001, 4.0180397E-001, 1.0000000E+000
 2.1005144E+001, 4.3308032E-001, 4.3308032E-001, 1.0000000E+000
 2.2001204E+001, 4.5956243E-001, 4.5956243E-001, 1.0000000E+000
 2.3002451E+001, 4.9717641E-001, 4.9717641E-001, 1.0000000E+000
 2.4001479E+001, 5.2466883E-001, 5.2466883E-001, 1.0000000E+000
 2.5000921E+001, 5.5653101E-001, 5.5653101E-001, 1.0000000E+000
 2.6003344E+001, 5.9090847E-001, 5.9090847E-001, 1.0000000E+000
 2.7001111E+001, 6.1789551E-001, 6.1789551E-001, 1.0000000E+000
 2.8001302E+001, 6.5405830E-001, 6.5405830E-001, 1.0000000E+000
 2.9005159E+001, 6.9058571E-001, 6.9058571E-001, 1.0000000E+000
 3.0000505E+001, 7.1885992E-001, 7.1885992E-001, 1.0000000E+000
 3.1005003E+001, 7.5450074E-001, 7.5450074E-001, 1.0000000E+000
