s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0131352E+000, 1.1396758E-001, 1.1396758E-001, 1.0000000E+000
 2.0069808E+000, 9.6805655E-002, 9.6805655E-002, 1.0000000E+000
 3.0077067E+000, 9.9778084E-002, 9.9778084E-002, 1.0000000E+000
 4.0032052E+000, 1.5745619E-001, 1.5745619E-001, 1.0000000E+000
 5.0062889E+000, 2.9508898E-001, 2.9508898E-001, 1.0000000E+000
 6.0013143E+000, 4.5078149E-001, 4.5078149E-001, 1.0000000E+000
 7.0052336E+000, 5.8512218E-001, 5.8512218E-001, 1.0000000E+000
 8.0055191E+000, 6.7070508E-001, 6.7070508E-001, 1.0000000E+000
 9.0003283E+000, 8.0152100E-001, 8.0152100E-001, 1.0000000E+000
 1.0004376E+001, 8.9905923E-001, 8.9905923E-001, 1.0000000E+000
 1.1005995E+001, 1.0442010E+000, 1.0442010E+000, 1.0000000E+000
 1.2002095E+001, 1.1727154E+000, 1.1727154E+000, 1.0000000E+000
 1.3002265E+001, 1.3093822E+000, 1.3093822E+000, 1.0000000E+000
 1.4005984E+001, 1.4370113E+000, 1.4370113E+000, 1.0000000E+000
 1.5007702E+001, 1.5689030E+000, 1.5689030E+000, 1.0000000E+000
 1.6004105E+001, 1.6892229E+000, 1.6892229E+000, 1.0000000E+000
 1.7007921E+001, 1.8285723E+000, 1.8285723E+000, 1.0000000E+000
 1.8006483E+001, 1.9702109E+000, 1.9702109E+000, 1.0000000E+000
 1.9009236E+001, 2.1010346E+000, 2.1010346E+000, 1.0000000E+000
 2.0001805E+001, 2.2312421E+000, 2.2312421E+000, 1.0000000E+000
 2.1003495E+001, 2.3508189E+000, 2.3508189E+000, 1.0000000E+000
 2.2000095E+001, 2.4583596E+000, 2.4583596E+000, 1.0000000E+000
 2.3007432E+001, 2.5514311E+000, 2.5514311E+000, 1.0000000E+000
 2.4008689E+001, 2.6346888E+000, 2.6346888E+000, 1.0000000E+000
 2.5005920E+001, 2.7498588E+000, 2.7498588E+000, 1.0000000E+000
 2.6012361E+001, 2.8493397E+000, 2.8493397E+000, 1.0000000E+000
 2.7012720E+001, 2.9321000E+000, 2.9321000E+000, 1.0000000E+000
 2.8012362E+001, 2.9844695E+000, 2.9844695E+000, 1.0000000E+000
 2.9004355E+001, 3.0325628E+000, 0.0000000E+000, 0.0000000E+000
 3.0001196E+001, 2.9792853E+000, 0.0000000E+000, 0.0000000E+000
 3.1004015E+001, 3.0762719E+000, 0.0000000E+000, 0.0000000E+000
