s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0103769E+000, 1.6619278E-001, 1.6619278E-001, 1.0000000E+000
 2.0029190E+000, 7.7056585E-002, 7.7056585E-002, 1.0000000E+000
 3.0021724E+000, 4.4078111E-002, 4.4078111E-002, 1.0000000E+000
 4.0023036E+000, 3.1988599E-002, 3.1988599E-002, 1.0000000E+000
 5.0031015E+000, 2.7559018E-002, 2.7559018E-002, 1.0000000E+000
 6.0010844E+000, 2.5940196E-002, 2.5940196E-002, 1.0000000E+000
 7.0020922E+000, 2.8139759E-002, 2.8139759E-002, 1.0000000E+000
 8.0051279E+000, 2.6148097E-002, 2.6148097E-002, 1.0000000E+000
 9.0054038E+000, 3.5471035E-002, 3.5471035E-002, 1.0000000E+000
 1.0002881E+001, 2.8851274E-002, 2.8851274E-002, 1.0000000E+000
 1.1002860E+001, 2.9561471E-002, 2.9561471E-002, 1.0000000E+000
 1.2001510E+001, 5.1913386E-002, 5.1913386E-002, 1.0000000E+000
 1.3000651E+001, 5.2421825E-002, 5.2421825E-002, 1.0000000E+000
 1.4001162E+001, 6.3986792E-002, 6.3986792E-002, 1.0000000E+000
 1.5004623E+001, 6.6926278E-002, 6.6926278E-002, 1.0000000E+000
 1.6004130E+001, 8.1263908E-002, 8.1263908E-002, 1.0000000E+000
 1.7003506E+001, 9.9304398E-002, 9.9304398E-002, 1.0000000E+000
 1.8006208E+001, 1.1043648E-001, 1.1043648E-001, 1.0000000E+000
 1.9005941E+001, 1.0035125E-001, 1.0035125E-001, 1.0000000E+000
 2.0002276E+001, 1.0061251E-001, 1.0061251E-001, 1.0000000E+000
 2.1003697E+001, 9.3359877E-002, 9.3359877E-002, 1.0000000E+000
 2.2004105E+001, 8.1732797E-002, 8.1732797E-002, 1.0000000E+000
 2.3000222E+001, 9.2908937E-002, 9.2908937E-002, 1.0000000E+000
 2.4003900E+001, 8.1329036E-002, 8.1329036E-002, 1.0000000E+000
 2.5001266E+001, 8.2226111E-002, 8.2226111E-002, 1.0000000E+000
 2.6003202E+001, 7.9562304E-002, 7.9562304E-002, 1.0000000E+000
 2.7001163E+001, 1.1245294E-001, 1.1245294E-001, 1.0000000E+000
 2.8006533E+001, 9.1339940E-002, 9.1339940E-002, 1.0000000E+000
 2.9001752E+001, 9.4474227E-002, 9.4474227E-002, 1.0000000E+000
 3.0001643E+001, 8.5894797E-002, 8.5894797E-002, 1.0000000E+000
 3.1001907E+001, 7.8189958E-002, 7.8189958E-002, 1.0000000E+000
