s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0154753E+000, 5.8885324E-002, 5.8885324E-002, 1.0000000E+000
 2.0002725E+000, 3.7558537E-002, 3.7558537E-002, 1.0000000E+000
 3.0065059E+000, 2.9558387E-002, 2.9558387E-002, 1.0000000E+000
 4.0030699E+000, 2.7444520E-002, 2.7444520E-002, 1.0000000E+000
 5.0015570E+000, 2.5895039E-002, 2.5895039E-002, 1.0000000E+000
 6.0100402E+000, 2.5324780E-002, 2.5324780E-002, 1.0000000E+000
 7.0012612E+000, 2.5119973E-002, 2.5119973E-002, 1.0000000E+000
 8.0063054E+000, 2.5043734E-002, 2.5043734E-002, 1.0000000E+000
 9.0027612E+000, 2.5016088E-002, 2.5016088E-002, 1.0000000E+000
 1.0006733E+001, 2.5005870E-002, 2.5005870E-002, 1.0000000E+000
 1.1002831E+001, 2.5002160E-002, 2.5002160E-002, 1.0000000E+000
 1.2002028E+001, 3.5404199E-002, 3.5404199E-002, 1.0000000E+000
 1.3006375E+001, 5.6722983E-002, 5.6722983E-002, 1.0000000E+000
 1.4002772E+001, 6.8518179E-002, 6.8518179E-002, 1.0000000E+000
 1.5000459E+001, 9.1114891E-002, 9.1114891E-002, 1.0000000E+000
 1.6001386E+001, 1.1257424E-001, 1.1257424E-001, 1.0000000E+000
 1.7001765E+001, 1.4535645E-001, 1.4535645E-001, 1.0000000E+000
 1.8003265E+001, 1.6861926E-001, 1.6861926E-001, 1.0000000E+000
 1.9001057E+001, 2.0425915E-001, 2.0425915E-001, 1.0000000E+000
 2.0001231E+001, 2.3259193E-001, 2.3259193E-001, 1.0000000E+000
 2.1004639E+001, 2.5948973E-001, 2.5948973E-001, 1.0000000E+000
 2.2004106E+001, 2.9355973E-001, 2.9355973E-001, 1.0000000E+000
 2.3001788E+001, 3.1431017E-001, 3.1431017E-001, 1.0000000E+000
 2.4004633E+001, 3.4332444E-001, 3.4332444E-001, 1.0000000E+000
 2.5003488E+001, 3.8296338E-001, 3.8296338E-001, 1.0000000E+000
 2.6001909E+001, 4.0960015E-001, 4.0960015E-001, 1.0000000E+000
 2.7002282E+001, 4.4260487E-001, 4.4260487E-001, 1.0000000E+000
 2.8002759E+001, 4.7597000E-001, 4.7597000E-001, 1.0000000E+000
 2.9001676E+001, 5.1697062E-001, 5.1697062E-001, 1.0000000E+000
 3.0001134E+001, 5.4315205E-001, 5.4315205E-001, 1.0000000E+000
 3.1004504E+001, 5.8012900E-001, 5.8012900E-001, 1.0000000E+000
