s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0019832E+000, 8.9978761E-002, 8.9978761E-002, 1.0000000E+000
 2.0167058E+000, 4.8287927E-002, 4.8287927E-002, 1.0000000E+000
 3.0095575E+000, 3.3537316E-002, 3.3537316E-002, 1.0000000E+000
 4.0120251E+000, 2.8101111E-002, 2.8101111E-002, 1.0000000E+000
 5.0129093E+000, 2.6128969E-002, 2.6128969E-002, 1.0000000E+000
 6.0004342E+000, 2.9982701E-002, 2.9982701E-002, 1.0000000E+000
 7.0061709E+000, 3.3412530E-002, 3.3412530E-002, 1.0000000E+000
 8.0112609E+000, 3.3923659E-002, 3.3923659E-002, 1.0000000E+000
 9.0021057E+000, 3.4327756E-002, 3.4327756E-002, 1.0000000E+000
 1.0008987E+001, 2.8390347E-002, 2.8390347E-002, 1.0000000E+000
 1.1000473E+001, 2.6252161E-002, 2.6252161E-002, 1.0000000E+000
 1.2007927E+001, 3.2572944E-002, 3.2572944E-002, 1.0000000E+000
 1.3002231E+001, 4.7711506E-002, 4.7711506E-002, 1.0000000E+000
 1.4004546E+001, 6.5014103E-002, 6.5014103E-002, 1.0000000E+000
 1.5004724E+001, 8.1971845E-002, 8.1971845E-002, 1.0000000E+000
 1.6000224E+001, 1.0913689E-001, 1.0913689E-001, 1.0000000E+000
 1.7003550E+001, 1.2614401E-001, 1.2614401E-001, 1.0000000E+000
 1.8000385E+001, 1.5701049E-001, 1.5701049E-001, 1.0000000E+000
 1.9002153E+001, 1.7805467E-001, 1.7805467E-001, 1.0000000E+000
 2.0000023E+001, 2.0772999E-001, 2.0772999E-001, 1.0000000E+000
 2.1000751E+001, 2.3621187E-001, 2.3621187E-001, 1.0000000E+000
 2.2003631E+001, 2.6080404E-001, 2.6080404E-001, 1.0000000E+000
 2.3001756E+001, 2.7650195E-001, 2.7650195E-001, 1.0000000E+000
 2.4001722E+001, 3.0502032E-001, 3.0502032E-001, 1.0000000E+000
 2.5001857E+001, 3.4633146E-001, 3.4633146E-001, 1.0000000E+000
 2.6004016E+001, 3.6943253E-001, 3.6943253E-001, 1.0000000E+000
 2.7000528E+001, 4.0453493E-001, 4.0453493E-001, 1.0000000E+000
 2.8003565E+001, 4.3276332E-001, 4.3276332E-001, 1.0000000E+000
 2.9002971E+001, 4.5948985E-001, 4.5948985E-001, 1.0000000E+000
 3.0003995E+001, 4.7498908E-001, 4.7498908E-001, 1.0000000E+000
 3.1004609E+001, 5.0212277E-001, 5.0212277E-001, 1.0000000E+000
