s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0117776E+000, 9.2392126E-002, 9.2392126E-002, 1.0000000E+000
 2.0078149E+000, 6.4950749E-002, 6.4950749E-002, 1.0000000E+000
 3.0052297E+000, 6.6804063E-002, 6.6804063E-002, 1.0000000E+000
 4.0138173E+000, 6.3785621E-002, 6.3785621E-002, 1.0000000E+000
 5.0096662E+000, 4.1451144E-002, 4.1451144E-002, 1.0000000E+000
 6.0025433E+000, 3.1339585E-002, 3.1339585E-002, 1.0000000E+000
 7.0023507E+000, 2.7320955E-002, 2.7320955E-002, 1.0000000E+000
 8.0006491E+000, 2.5852182E-002, 2.5852182E-002, 1.0000000E+000
 9.0037192E+000, 2.5311573E-002, 2.5311573E-002, 1.0000000E+000
 1.0001260E+001, 5.0720132E-002, 5.0720132E-002, 1.0000000E+000
 1.1004709E+001, 6.6125060E-002, 6.6125060E-002, 1.0000000E+000
 1.2000950E+001, 8.7601281E-002, 8.7601281E-002, 1.0000000E+000
 1.3003378E+001, 1.0937857E-001, 1.0937857E-001, 1.0000000E+000
 1.4004715E+001, 1.4669786E-001, 1.4669786E-001, 1.0000000E+000
 1.5005290E+001, 1.6462520E-001, 1.6462520E-001, 1.0000000E+000
 1.6000139E+001, 1.9900199E-001, 1.9900199E-001, 1.0000000E+000
 1.7000068E+001, 2.1546278E-001, 2.1546278E-001, 1.0000000E+000
 1.8003425E+001, 2.5259622E-001, 2.5259622E-001, 1.0000000E+000
 1.9005556E+001, 2.6680255E-001, 2.6680255E-001, 1.0000000E+000
 2.0005107E+001, 3.0221110E-001, 3.0221110E-001, 1.0000000E+000
 2.1005918E+001, 3.1664882E-001, 3.1664882E-001, 1.0000000E+000
 2.2004461E+001, 3.5172745E-001, 3.5172745E-001, 1.0000000E+000
 2.3004866E+001, 3.6646749E-001, 3.6646749E-001, 1.0000000E+000
 2.4003208E+001, 3.9883803E-001, 3.9883803E-001, 1.0000000E+000
 2.5004584E+001, 4.1541723E-001, 4.1541723E-001, 1.0000000E+000
 2.6000064E+001, 4.4449091E-001, 4.4449091E-001, 1.0000000E+000
 2.7002031E+001, 4.6382855E-001, 4.6382855E-001, 1.0000000E+000
 2.8002858E+001, 4.8845208E-001, 4.8845208E-001, 1.0000000E+000
 2.9004017E+001, 5.1160387E-001, 5.1160387E-001, 1.0000000E+000
 3.0003494E+001, 5.2818036E-001, 5.2818036E-001, 1.0000000E+000
 3.1000797E+001, 5.5675222E-001, 5.5675222E-001, 1.0000000E+000
