s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0150835E+000, 7.9586653E-002, 7.9586653E-002, 1.0000000E+000
 2.0120634E+000, 4.6856906E-002, 4.6856906E-002, 1.0000000E+000
 3.0113891E+000, 3.4418718E-002, 3.4418718E-002, 1.0000000E+000
 4.0143960E+000, 3.4502065E-002, 3.4502065E-002, 1.0000000E+000
 5.0047813E+000, 2.8505454E-002, 2.8505454E-002, 1.0000000E+000
 6.0025264E+000, 2.6287394E-002, 2.6287394E-002, 1.0000000E+000
 7.0016660E+000, 4.6866123E-002, 4.6866123E-002, 1.0000000E+000
 8.0025963E+000, 6.1316800E-002, 6.1316800E-002, 1.0000000E+000
 9.0040389E+000, 9.7250148E-002, 9.7250148E-002, 1.0000000E+000
 1.0002048E+001, 1.1619788E-001, 1.1619788E-001, 1.0000000E+000
 1.1000987E+001, 1.3919224E-001, 1.3919224E-001, 1.0000000E+000
 1.2001007E+001, 1.7478542E-001, 1.7478542E-001, 1.0000000E+000
 1.3002110E+001, 2.1550472E-001, 2.1550472E-001, 1.0000000E+000
 1.4003190E+001, 2.5928873E-001, 2.5928873E-001, 1.0000000E+000
 1.5000016E+001, 3.0081092E-001, 3.0081092E-001, 1.0000000E+000
 1.6001351E+001, 3.4646399E-001, 3.4646399E-001, 1.0000000E+000
 1.7000760E+001, 3.9035982E-001, 3.9035982E-001, 1.0000000E+000
 1.8001821E+001, 4.3151394E-001, 4.3151394E-001, 1.0000000E+000
 1.9003328E+001, 4.6725658E-001, 4.6725658E-001, 1.0000000E+000
 2.0003981E+001, 5.0382540E-001, 5.0382540E-001, 1.0000000E+000
 2.1002231E+001, 5.4653585E-001, 5.4653585E-001, 1.0000000E+000
 2.2001894E+001, 5.8513496E-001, 5.8513496E-001, 1.0000000E+000
 2.3004096E+001, 6.2131736E-001, 6.2131736E-001, 1.0000000E+000
 2.4002147E+001, 6.5913061E-001, 6.5913061E-001, 1.0000000E+000
 2.5003088E+001, 7.0067892E-001, 7.0067892E-001, 1.0000000E+000
 2.6003807E+001, 7.4168623E-001, 7.4168623E-001, 1.0000000E+000
 2.7003314E+001, 7.8038722E-001, 7.8038722E-001, 1.0000000E+000
 2.8003581E+001, 8.1837798E-001, 8.1837798E-001, 1.0000000E+000
 2.9000455E+001, 8.5415965E-001, 8.5415965E-001, 1.0000000E+000
 3.0004922E+001, 8.9745417E-001, 8.9745417E-001, 1.0000000E+000
 3.1000403E+001, 9.3972865E-001, 9.3972865E-001, 1.0000000E+000
