s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0013339E+000, 9.0163318E-002, 9.0163318E-002, 1.0000000E+000
 2.0158419E+000, 5.1780815E-002, 5.1780815E-002, 1.0000000E+000
 3.0104574E+000, 3.4810003E-002, 3.4810003E-002, 1.0000000E+000
 4.0127824E+000, 2.9928799E-002, 2.9928799E-002, 1.0000000E+000
 5.0182808E+000, 3.8620098E-002, 3.8620098E-002, 1.0000000E+000
 6.0037854E+000, 4.9897727E-002, 4.9897727E-002, 1.0000000E+000
 7.0103712E+000, 5.8931646E-002, 5.8931646E-002, 1.0000000E+000
 8.0015239E+000, 3.9281692E-002, 3.9281692E-002, 1.0000000E+000
 9.0088352E+000, 3.0193624E-002, 3.0193624E-002, 1.0000000E+000
 1.0002815E+001, 2.6912872E-002, 2.6912872E-002, 1.0000000E+000
 1.1001563E+001, 4.0568381E-002, 4.0568381E-002, 1.0000000E+000
 1.2005527E+001, 6.2422738E-002, 6.2422738E-002, 1.0000000E+000
 1.3004937E+001, 1.0098584E-001, 1.0098584E-001, 1.0000000E+000
 1.4000767E+001, 1.3708761E-001, 1.3708761E-001, 1.0000000E+000
 1.5003097E+001, 1.5787514E-001, 1.5787514E-001, 1.0000000E+000
 1.6000554E+001, 1.9910567E-001, 1.9910567E-001, 1.0000000E+000
 1.7000174E+001, 2.4712723E-001, 2.4712723E-001, 1.0000000E+000
 1.8001735E+001, 2.4239101E-001, 2.4239101E-001, 1.0000000E+000
 1.9002097E+001, 3.0988553E-001, 3.0988553E-001, 1.0000000E+000
 2.0003313E+001, 3.7834824E-001, 3.7834824E-001, 1.0000000E+000
 2.1003176E+001, 4.2993143E-001, 4.2993143E-001, 1.0000000E+000
 2.2003345E+001, 4.7935253E-001, 4.7935253E-001, 1.0000000E+000
 2.3001595E+001, 5.2479485E-001, 5.2479485E-001, 1.0000000E+000
 2.4003656E+001, 5.6543922E-001, 5.6543922E-001, 1.0000000E+000
 2.5003699E+001, 6.0085817E-001, 6.0085817E-001, 1.0000000E+000
 2.6003008E+001, 6.4272003E-001, 6.4272003E-001, 1.0000000E+000
 2.7004127E+001, 6.8302264E-001, 6.8302264E-001, 1.0000000E+000
 2.8002292E+001, 7.1150878E-001, 7.1150878E-001, 1.0000000E+000
 2.9002239E+001, 7.4659378E-001, 7.4659378E-001, 1.0000000E+000
 3.0004568E+001, 7.8887682E-001, 7.8887682E-001, 1.0000000E+000
 3.1000608E+001, 8.2353285E-001, 8.2353285E-001, 1.0000000E+000
