s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0133588E+000, 6.7505044E-002, 6.7505044E-002, 1.0000000E+000
 2.0014240E+000, 4.0692205E-002, 4.0692205E-002, 1.0000000E+000
 3.0086998E+000, 3.3589501E-002, 3.3589501E-002, 1.0000000E+000
 4.0061691E+000, 3.1379165E-002, 3.1379165E-002, 1.0000000E+000
 5.0028398E+000, 2.7341147E-002, 2.7341147E-002, 1.0000000E+000
 6.0022949E+000, 3.5833207E-002, 3.5833207E-002, 1.0000000E+000
 7.0018925E+000, 6.0625825E-002, 6.0625825E-002, 1.0000000E+000
 8.0029603E+000, 8.9397819E-002, 8.9397819E-002, 1.0000000E+000
 9.0044499E+000, 1.1195286E-001, 1.1195286E-001, 1.0000000E+000
 1.0003316E+001, 1.3653939E-001, 1.3653939E-001, 1.0000000E+000
 1.1001777E+001, 1.6621983E-001, 1.6621983E-001, 1.0000000E+000
 1.2003371E+001, 2.0797452E-001, 2.0797452E-001, 1.0000000E+000
 1.3004692E+001, 2.4513940E-001, 2.4513940E-001, 1.0000000E+000
 1.4002721E+001, 2.8918554E-001, 2.8918554E-001, 1.0000000E+000
 1.5001541E+001, 3.3478107E-001, 3.3478107E-001, 1.0000000E+000
 1.6001001E+001, 3.7855899E-001, 3.7855899E-001, 1.0000000E+000
 1.7003103E+001, 4.1606698E-001, 4.1606698E-001, 1.0000000E+000
 1.8003764E+001, 4.5338811E-001, 4.5338811E-001, 1.0000000E+000
 1.9003440E+001, 4.9621013E-001, 4.9621013E-001, 1.0000000E+000
 2.0003963E+001, 5.3723504E-001, 5.3723504E-001, 1.0000000E+000
 2.1001903E+001, 5.7397512E-001, 5.7397512E-001, 1.0000000E+000
 2.2005672E+001, 6.0634558E-001, 6.0634558E-001, 1.0000000E+000
 2.3003727E+001, 6.4843511E-001, 6.4843511E-001, 1.0000000E+000
 2.4002019E+001, 6.8512931E-001, 6.8512931E-001, 1.0000000E+000
 2.5002227E+001, 7.1574162E-001, 7.1574162E-001, 1.0000000E+000
 2.6004051E+001, 7.5303999E-001, 7.5303999E-001, 1.0000000E+000
 2.7004413E+001, 7.9400548E-001, 7.9400548E-001, 1.0000000E+000
 2.8000424E+001, 8.2877488E-001, 8.2877488E-001, 1.0000000E+000
 2.9004299E+001, 8.5809578E-001, 8.5809578E-001, 1.0000000E+000
 3.0001223E+001, 8.9930412E-001, 8.9930412E-001, 1.0000000E+000
 3.1003046E+001, 9.3961590E-001, 9.3961590E-001, 1.0000000E+000
