s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180096E+000, 4.8233469E-002, 4.8233469E-002, 1.0000000E+000
 2.0158464E+000, 3.3487069E-002, 3.3487069E-002, 1.0000000E+000
 3.0150446E+000, 2.8099393E-002, 2.8099393E-002, 1.0000000E+000
 4.0032464E+000, 2.6144835E-002, 2.6144835E-002, 1.0000000E+000
 5.0136332E+000, 2.5413878E-002, 2.5413878E-002, 1.0000000E+000
 6.0046997E+000, 2.5152632E-002, 2.5152632E-002, 1.0000000E+000
 7.0025470E+000, 2.5055993E-002, 2.5055993E-002, 1.0000000E+000
 8.0033304E+000, 2.5020509E-002, 2.5020509E-002, 1.0000000E+000
 9.0066962E+000, 2.5007494E-002, 2.5007494E-002, 1.0000000E+000
 1.0008913E+001, 2.5002739E-002, 2.5002739E-002, 1.0000000E+000
 1.1002962E+001, 5.4398927E-002, 5.4398927E-002, 1.0000000E+000
 1.2004662E+001, 6.7461408E-002, 6.7461408E-002, 1.0000000E+000
 1.3007815E+001, 7.2245816E-002, 7.2245816E-002, 1.0000000E+000
 1.4007577E+001, 7.3990796E-002, 7.3990796E-002, 1.0000000E+000
 1.5000130E+001, 7.4627391E-002, 7.4627391E-002, 1.0000000E+000
 1.6003546E+001, 7.4863908E-002, 7.4863908E-002, 1.0000000E+000
 1.7001014E+001, 9.8790181E-002, 9.8790181E-002, 1.0000000E+000
 1.8002283E+001, 1.1540690E-001, 1.1540690E-001, 1.0000000E+000
 1.9003122E+001, 1.2148715E-001, 1.2148715E-001, 1.0000000E+000
 2.0003527E+001, 1.2371280E-001, 1.2371280E-001, 1.0000000E+000
 2.1004831E+001, 1.2452866E-001, 1.2452866E-001, 1.0000000E+000
 2.2003073E+001, 1.2482691E-001, 1.2482691E-001, 1.0000000E+000
 2.3004242E+001, 1.5065017E-001, 1.5065017E-001, 1.0000000E+000
 2.4001661E+001, 1.6605079E-001, 1.6605079E-001, 1.0000000E+000
 2.5002781E+001, 1.7172222E-001, 1.7172222E-001, 1.0000000E+000
 2.6001053E+001, 1.7379574E-001, 1.7379574E-001, 1.0000000E+000
 2.7002603E+001, 2.0395603E-001, 2.0395603E-001, 1.0000000E+000
 2.8004443E+001, 2.1729795E-001, 2.1729795E-001, 1.0000000E+000
 2.9000083E+001, 2.2216265E-001, 2.2216265E-001, 1.0000000E+000
 3.0005545E+001, 2.2396499E-001, 2.2396499E-001, 1.0000000E+000
 3.1004169E+001, 2.2983694E-001, 2.2983694E-001, 1.0000000E+000
