s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0146128E+000, 1.5837181E-001, 1.5837181E-001, 1.0000000E+000
 2.0073458E+000, 7.4170553E-002, 7.4170553E-002, 1.0000000E+000
 3.0052601E+000, 4.3059142E-002, 4.3059142E-002, 1.0000000E+000
 4.0050803E+000, 3.1625915E-002, 3.1625915E-002, 1.0000000E+000
 5.0058226E+000, 5.5750468E-002, 5.5750468E-002, 1.0000000E+000
 6.0055016E+000, 6.0634067E-002, 6.0634067E-002, 1.0000000E+000
 7.0049421E+000, 7.5278126E-002, 7.5278126E-002, 1.0000000E+000
 8.0024733E+000, 9.2537529E-002, 9.2537529E-002, 1.0000000E+000
 9.0049730E+000, 1.0157119E-001, 1.0157119E-001, 1.0000000E+000
 1.0002049E+001, 9.5169802E-002, 9.5169802E-002, 1.0000000E+000
 1.1003156E+001, 8.6845867E-002, 8.6845867E-002, 1.0000000E+000
 1.2000630E+001, 8.9332353E-002, 8.9332353E-002, 1.0000000E+000
 1.3005435E+001, 8.1137388E-002, 8.1137388E-002, 1.0000000E+000
 1.4006877E+001, 7.5984216E-002, 7.5984216E-002, 1.0000000E+000
 1.5007783E+001, 7.3993160E-002, 7.3993160E-002, 1.0000000E+000
 1.6005156E+001, 7.2445959E-002, 7.2445959E-002, 1.0000000E+000
 1.7001544E+001, 6.9315395E-002, 6.9315395E-002, 1.0000000E+000
 1.8006909E+001, 7.0571126E-002, 7.0571126E-002, 1.0000000E+000
 1.9003964E+001, 6.7624812E-002, 6.7624812E-002, 1.0000000E+000
 2.0002590E+001, 6.2648494E-002, 6.2648494E-002, 1.0000000E+000
 2.1005918E+001, 6.1765672E-002, 6.1765672E-002, 1.0000000E+000
 2.2001794E+001, 6.2636991E-002, 6.2636991E-002, 1.0000000E+000
 2.3002109E+001, 5.7546128E-002, 5.7546128E-002, 1.0000000E+000
 2.4004310E+001, 5.7769464E-002, 5.7769464E-002, 1.0000000E+000
 2.5006598E+001, 5.4468565E-002, 5.4468565E-002, 1.0000000E+000
 2.6005011E+001, 5.8384112E-002, 5.8384112E-002, 1.0000000E+000
 2.7003056E+001, 6.1166443E-002, 6.1166443E-002, 1.0000000E+000
 2.8005100E+001, 6.2999119E-002, 6.2999119E-002, 1.0000000E+000
 2.9005032E+001, 6.2813590E-002, 6.2813590E-002, 1.0000000E+000
 3.0005644E+001, 6.4174050E-002, 6.4174050E-002, 1.0000000E+000
 3.1004973E+001, 6.9592013E-002, 6.9592013E-002, 1.0000000E+000
