s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0063866E+000, 8.6460278E-002, 8.6460278E-002, 1.0000000E+000
 2.0002548E+000, 7.9219294E-002, 7.9219294E-002, 1.0000000E+000
 3.0041522E+000, 7.6538591E-002, 7.6538591E-002, 1.0000000E+000
 4.0004826E+000, 7.5565196E-002, 7.5565196E-002, 1.0000000E+000
 5.0018005E+000, 7.5206592E-002, 7.5206592E-002, 1.0000000E+000
 6.0038536E+000, 7.5075553E-002, 7.5075553E-002, 1.0000000E+000
 7.0068520E+000, 7.5027604E-002, 7.5027604E-002, 1.0000000E+000
 8.0012082E+000, 7.5010175E-002, 7.5010175E-002, 1.0000000E+000
 9.0058844E+000, 7.5003713E-002, 7.5003713E-002, 1.0000000E+000
 1.0005368E+001, 7.5001362E-002, 7.5001362E-002, 1.0000000E+000
 1.1003680E+001, 7.5000500E-002, 7.5000500E-002, 1.0000000E+000
 1.2000663E+001, 1.0688221E-001, 1.0688221E-001, 1.0000000E+000
 1.3001623E+001, 1.5002553E-001, 1.5002553E-001, 1.0000000E+000
 1.4000656E+001, 1.7928803E-001, 1.7928803E-001, 1.0000000E+000
 1.5000396E+001, 2.0822665E-001, 2.0822665E-001, 1.0000000E+000
 1.6005509E+001, 2.3536274E-001, 2.3536274E-001, 1.0000000E+000
 1.7004337E+001, 2.6044862E-001, 2.6044862E-001, 1.0000000E+000
 1.8004669E+001, 2.9549844E-001, 2.9549844E-001, 1.0000000E+000
 1.9003970E+001, 3.1417451E-001, 3.1417451E-001, 1.0000000E+000
 2.0001723E+001, 3.4760221E-001, 3.4760221E-001, 1.0000000E+000
 2.1001142E+001, 3.6494313E-001, 3.6494313E-001, 1.0000000E+000
 2.2001616E+001, 3.9677059E-001, 3.9677059E-001, 1.0000000E+000
 2.3002421E+001, 4.1465283E-001, 4.1465283E-001, 1.0000000E+000
 2.4002384E+001, 4.4495021E-001, 4.4495021E-001, 1.0000000E+000
 2.5003484E+001, 4.6398801E-001, 4.6398801E-001, 1.0000000E+000
 2.6004715E+001, 4.9519989E-001, 4.9519989E-001, 1.0000000E+000
 2.7003537E+001, 5.1405478E-001, 5.1405478E-001, 1.0000000E+000
 2.8002327E+001, 5.3731357E-001, 5.3731357E-001, 1.0000000E+000
 2.9001099E+001, 5.6115738E-001, 5.6115738E-001, 1.0000000E+000
 3.0004477E+001, 5.8035116E-001, 5.8035116E-001, 1.0000000E+000
 3.1001252E+001, 6.0856020E-001, 6.0856020E-001, 1.0000000E+000
