s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0066932E+000, 9.5796410E-002, 9.5796410E-002, 1.0000000E+000
 2.0017460E+000, 1.2185484E-001, 1.2185484E-001, 1.0000000E+000
 3.0020023E+000, 1.4590967E-001, 1.4590967E-001, 1.0000000E+000
 4.0014682E+000, 1.9772308E-001, 1.9772308E-001, 1.0000000E+000
 5.0049488E+000, 3.0213228E-001, 3.0213228E-001, 1.0000000E+000
 6.0059973E+000, 4.1482601E-001, 4.1482601E-001, 1.0000000E+000
 7.0039321E+000, 5.3005284E-001, 5.3005284E-001, 1.0000000E+000
 8.0044869E+000, 6.5154677E-001, 6.5154677E-001, 1.0000000E+000
 9.0051578E+000, 7.8027750E-001, 7.8027750E-001, 1.0000000E+000
 1.0004319E+001, 9.2992913E-001, 9.2992913E-001, 1.0000000E+000
 1.1007008E+001, 1.1092460E+000, 1.1092460E+000, 1.0000000E+000
 1.2003388E+001, 1.2612600E+000, 1.2612600E+000, 1.0000000E+000
 1.3003767E+001, 1.4363072E+000, 1.4363072E+000, 1.0000000E+000
 1.4004051E+001, 1.6231289E+000, 1.6231289E+000, 1.0000000E+000
 1.5000032E+001, 1.7977915E+000, 1.7977915E+000, 1.0000000E+000
 1.6000978E+001, 1.9735993E+000, 1.9735993E+000, 1.0000000E+000
 1.7006834E+001, 2.1445408E+000, 2.1445408E+000, 1.0000000E+000
 1.8000657E+001, 2.3035368E+000, 2.3035368E+000, 1.0000000E+000
 1.9003008E+001, 2.4620778E+000, 2.4620778E+000, 1.0000000E+000
 2.0006073E+001, 2.6386696E+000, 2.6386696E+000, 1.0000000E+000
 2.1002992E+001, 2.8468065E+000, 2.8468065E+000, 1.0000000E+000
 2.2001849E+001, 3.0452942E+000, 3.0452942E+000, 1.0000000E+000
 2.3003890E+001, 3.2664387E+000, 3.2664387E+000, 1.0000000E+000
 2.4005938E+001, 3.4767460E+000, 3.4767460E+000, 1.0000000E+000
 2.5000817E+001, 3.6972015E+000, 3.6972015E+000, 1.0000000E+000
 2.6004114E+001, 3.8969504E+000, 3.8969504E+000, 1.0000000E+000
 2.7003734E+001, 4.0785755E+000, 4.0785755E+000, 1.0000000E+000
 2.8001823E+001, 4.2830009E+000, 4.2830009E+000, 1.0000000E+000
 2.9006060E+001, 4.5013086E+000, 4.5013086E+000, 1.0000000E+000
 3.0000991E+001, 4.7372764E+000, 4.7372764E+000, 1.0000000E+000
 3.1002129E+001, 4.9457129E+000, 4.9457129E+000, 1.0000000E+000
 3.2001463E+001, 5.1708232E+000, 5.1708232E+000, 1.0000000E+000
 3.3004159E+001, 5.3801988E+000, 5.3801988E+000, 1.0000000E+000
 3.4004591E+001, 5.5937596E+000, 5.5937596E+000, 1.0000000E+000
 3.5003000E+001, 5.8368268E+000, 5.8368268E+000, 1.0000000E+000
 3.6003589E+001, 6.0339458E+000, 6.0339458E+000, 1.0000000E+000
 3.7005498E+001, 6.2600442E+000, 6.2600442E+000, 1.0000000E+000
 3.8001222E+001, 6.4695660E+000, 6.4695660E+000, 1.0000000E+000
 3.9002265E+001, 6.6909845E+000, 6.6909845E+000, 1.0000000E+000
 4.0001598E+001, 6.9130399E+000, 6.9130399E+000, 1.0000000E+000
 4.1005030E+001, 7.1253606E+000, 7.1253606E+000, 1.0000000E+000
 4.2001338E+001, 7.3399981E+000, 7.3399981E+000, 1.0000000E+000
 4.3006446E+001, 7.5823459E+000, 7.5823459E+000, 1.0000000E+000
 4.4000742E+001, 7.7754507E+000, 7.7754507E+000, 1.0000000E+000
