s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0102826E+000, 1.0558906E-001, 1.0558906E-001, 1.0000000E+000
 2.0061819E+000, 1.1427734E-001, 1.1427734E-001, 1.0000000E+000
 3.0021295E+000, 1.3978064E-001, 1.3978064E-001, 1.0000000E+000
 4.0027475E+000, 1.5745781E-001, 1.5745781E-001, 1.0000000E+000
 5.0027707E+000, 1.4289409E-001, 1.4289409E-001, 1.0000000E+000
 6.0078526E+000, 1.3121883E-001, 1.3121883E-001, 1.0000000E+000
 7.0047070E+000, 1.5952581E-001, 1.5952581E-001, 1.0000000E+000
 8.0086607E+000, 1.5596843E-001, 1.5596843E-001, 1.0000000E+000
 9.0068038E+000, 1.5518362E-001, 1.5518362E-001, 1.0000000E+000
 1.0008945E+001, 1.3602978E-001, 1.3602978E-001, 1.0000000E+000
 1.1004487E+001, 1.4101644E-001, 1.4101644E-001, 1.0000000E+000
 1.2004327E+001, 1.4110523E-001, 1.4110523E-001, 1.0000000E+000
 1.3005841E+001, 1.3767993E-001, 1.3767993E-001, 1.0000000E+000
 1.4002808E+001, 1.4808730E-001, 1.4808730E-001, 1.0000000E+000
 1.5001755E+001, 1.5434787E-001, 1.5434787E-001, 1.0000000E+000
 1.6002799E+001, 1.6066945E-001, 1.6066945E-001, 1.0000000E+000
 1.7003617E+001, 1.6085770E-001, 1.6085770E-001, 1.0000000E+000
 1.8003508E+001, 1.6194629E-001, 1.6194629E-001, 1.0000000E+000
 1.9006255E+001, 1.6505078E-001, 1.6505078E-001, 1.0000000E+000
 2.0001561E+001, 1.6964860E-001, 1.6964860E-001, 1.0000000E+000
 2.1001920E+001, 1.7790362E-001, 1.7790362E-001, 1.0000000E+000
 2.2000449E+001, 1.9576702E-001, 1.9576702E-001, 1.0000000E+000
 2.3001852E+001, 1.9280504E-001, 1.9280504E-001, 1.0000000E+000
 2.4003148E+001, 2.2804170E-001, 2.2804170E-001, 1.0000000E+000
 2.5001365E+001, 2.4001904E-001, 2.4001904E-001, 1.0000000E+000
 2.6001702E+001, 2.7396450E-001, 2.7396450E-001, 1.0000000E+000
 2.7000180E+001, 3.1494201E-001, 3.1494201E-001, 1.0000000E+000
 2.8002825E+001, 2.4565905E-001, 2.4565905E-001, 1.0000000E+000
 2.9004261E+001, 4.4267820E-001, 4.4267820E-001, 1.0000000E+000
 3.0000403E+001, 4.1334913E-001, 4.1334913E-001, 1.0000000E+000
 3.1000410E+001, 3.6221808E-001, 3.6221808E-001, 1.0000000E+000
