s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0047491E+000, 8.2986561E-002, 8.2986561E-002, 1.0000000E+000
 2.0063726E+000, 7.7917768E-002, 7.7917768E-002, 1.0000000E+000
 3.0079961E+000, 7.6065962E-002, 7.6065962E-002, 1.0000000E+000
 4.0083802E+000, 6.4134837E-002, 6.4134837E-002, 1.0000000E+000
 5.0057532E+000, 9.3681731E-002, 9.3681731E-002, 1.0000000E+000
 6.0016229E+000, 1.4227441E-001, 1.4227441E-001, 1.0000000E+000
 7.0044485E+000, 1.7269834E-001, 1.7269834E-001, 1.0000000E+000
 8.0008448E+000, 1.8415711E-001, 1.8415711E-001, 1.0000000E+000
 9.0034114E+000, 2.4352089E-001, 2.4352089E-001, 1.0000000E+000
 1.0003944E+001, 3.4725273E-001, 3.4725273E-001, 1.0000000E+000
 1.1000723E+001, 5.0168541E-001, 5.0168541E-001, 1.0000000E+000
 1.2003612E+001, 6.2628610E-001, 6.2628610E-001, 1.0000000E+000
 1.3002691E+001, 7.9241072E-001, 7.9241072E-001, 1.0000000E+000
 1.4000209E+001, 8.4324795E-001, 8.4324795E-001, 1.0000000E+000
 1.5002473E+001, 9.2093035E-001, 9.2093035E-001, 1.0000000E+000
 1.6003885E+001, 1.0439311E+000, 1.0439311E+000, 1.0000000E+000
 1.7004227E+001, 1.1565138E+000, 1.1565138E+000, 1.0000000E+000
 1.8001516E+001, 1.2663992E+000, 1.2663992E+000, 1.0000000E+000
 1.9001475E+001, 1.3850941E+000, 1.3850941E+000, 1.0000000E+000
 2.0003694E+001, 1.5008060E+000, 1.5008060E+000, 1.0000000E+000
 2.1000484E+001, 1.6544531E+000, 1.6544531E+000, 1.0000000E+000
 2.2003480E+001, 1.7964852E+000, 1.7964852E+000, 1.0000000E+000
 2.3002991E+001, 1.9122608E+000, 1.9122608E+000, 1.0000000E+000
 2.4002024E+001, 2.1756407E+000, 2.1756407E+000, 1.0000000E+000
 2.5003045E+001, 2.6039181E+000, 2.6039181E+000, 1.0000000E+000
 2.6003207E+001, 2.9505381E+000, 2.9505381E+000, 1.0000000E+000
 2.7002313E+001, 3.2041336E+000, 3.2041336E+000, 1.0000000E+000
 2.8000673E+001, 3.3392723E+000, 3.3392723E+000, 1.0000000E+000
 2.9000823E+001, 3.3792946E+000, 3.3792946E+000, 1.0000000E+000
 3.0000522E+001, 3.5173636E+000, 3.5173636E+000, 1.0000000E+000
 3.1000567E+001, 3.7313411E+000, 3.7313411E+000, 1.0000000E+000
 3.2001361E+001, 3.9826467E+000, 3.9826467E+000, 1.0000000E+000
 3.3004126E+001, 4.1400226E+000, 4.1400226E+000, 1.0000000E+000
 3.4002543E+001, 4.2864612E+000, 4.2864612E+000, 1.0000000E+000
 3.5004565E+001, 4.3476343E+000, 4.3476343E+000, 1.0000000E+000
 3.6004407E+001, 4.6017361E+000, 4.6017361E+000, 1.0000000E+000
 3.7002030E+001, 4.7542456E+000, 4.7542456E+000, 1.0000000E+000
 3.8001470E+001, 4.9448439E+000, 4.9448439E+000, 1.0000000E+000
 3.9000023E+001, 5.0742032E+000, 5.0742032E+000, 1.0000000E+000
 4.0002566E+001, 5.1932798E+000, 5.1932798E+000, 1.0000000E+000
 4.1000525E+001, 5.4481291E+000, 5.4481291E+000, 1.0000000E+000
 4.2001721E+001, 5.6443305E+000, 5.6443305E+000, 1.0000000E+000
 4.3004913E+001, 5.7266585E+000, 5.7266585E+000, 1.0000000E+000
 4.4000651E+001, 5.8085226E+000, 5.8085226E+000, 1.0000000E+000
 4.5003447E+001, 6.1312491E+000, 6.1312491E+000, 1.0000000E+000
 4.6003888E+001, 6.3164243E+000, 6.3164243E+000, 1.0000000E+000
 4.7000352E+001, 6.5602741E+000, 6.5602741E+000, 1.0000000E+000
 4.8003177E+001, 6.8068502E+000, 6.8068502E+000, 1.0000000E+000
 4.9003151E+001, 6.9078186E+000, 6.9078186E+000, 1.0000000E+000
 5.0003275E+001, 7.0787388E+000, 7.0787388E+000, 1.0000000E+000
 5.1003547E+001, 7.2778403E+000, 7.2778403E+000, 1.0000000E+000
 5.2002922E+001, 7.4644436E+000, 7.4644436E+000, 1.0000000E+000
 5.3004486E+001, 7.5599091E+000, 7.5599091E+000, 1.0000000E+000
 5.4001657E+001, 7.6474017E+000, 7.6474017E+000, 1.0000000E+000
 5.5000000E+001, 7.6682409E+000, 7.6682409E+000, 1.0000000E+000
