s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0108044E+000, 5.6144004E-002, 5.6144004E-002, 1.0000000E+000
 2.0029437E+000, 3.7127113E-002, 3.7127113E-002, 1.0000000E+000
 3.0069100E+000, 2.9412992E-002, 2.9412992E-002, 1.0000000E+000
 4.0064792E+000, 2.6612942E-002, 2.6612942E-002, 1.0000000E+000
 5.0071428E+000, 2.5589077E-002, 2.5589077E-002, 1.0000000E+000
 6.0056602E+000, 2.5215705E-002, 2.5215705E-002, 1.0000000E+000
 7.0054144E+000, 2.5078903E-002, 2.5078903E-002, 1.0000000E+000
 8.0008763E+000, 2.5028989E-002, 2.5028989E-002, 1.0000000E+000
 9.0011617E+000, 2.5010610E-002, 2.5010610E-002, 1.0000000E+000
 1.0002974E+001, 2.5003879E-002, 2.5003879E-002, 1.0000000E+000
 1.1001277E+001, 2.5001425E-002, 2.5001425E-002, 1.0000000E+000
 1.2005016E+001, 2.5000520E-002, 2.5000520E-002, 1.0000000E+000
 1.3004317E+001, 2.5000191E-002, 2.5000191E-002, 1.0000000E+000
 1.4006044E+001, 2.5000070E-002, 2.5000070E-002, 1.0000000E+000
 1.5001913E+001, 2.5000026E-002, 2.5000026E-002, 1.0000000E+000
 1.6002621E+001, 2.5000009E-002, 2.5000009E-002, 1.0000000E+000
 1.7004480E+001, 2.5000003E-002, 2.5000003E-002, 1.0000000E+000
 1.8005043E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.9003537E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.0002445E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 2.1006223E+001, 4.3572994E-002, 4.3572994E-002, 1.0000000E+000
 2.2001664E+001, 6.3421489E-002, 6.3421489E-002, 1.0000000E+000
 2.3001458E+001, 7.0752884E-002, 7.0752884E-002, 1.0000000E+000
 2.4000422E+001, 7.3442056E-002, 7.3442056E-002, 1.0000000E+000
 2.5003139E+001, 7.4430565E-002, 7.4430565E-002, 1.0000000E+000
 2.6001606E+001, 7.4790811E-002, 7.4790811E-002, 1.0000000E+000
 2.7003687E+001, 7.4923421E-002, 7.4923421E-002, 1.0000000E+000
 2.8004119E+001, 1.0291520E-001, 1.0291520E-001, 1.0000000E+000
 2.9005486E+001, 1.1691430E-001, 1.1691430E-001, 1.0000000E+000
 3.0002940E+001, 1.2202899E-001, 1.2202899E-001, 1.0000000E+000
 3.1001529E+001, 1.2390872E-001, 1.2390872E-001, 1.0000000E+000
