s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0064414E+000, 8.4988204E-002, 8.4988204E-002, 1.0000000E+000
 2.0105587E+000, 7.8639636E-002, 7.8639636E-002, 1.0000000E+000
 3.0076137E+000, 7.4224536E-002, 7.4224536E-002, 1.0000000E+000
 4.0020593E+000, 7.4714535E-002, 7.4714535E-002, 1.0000000E+000
 5.0078336E+000, 7.4896109E-002, 7.4896109E-002, 1.0000000E+000
 6.0029584E+000, 7.4961758E-002, 7.4961758E-002, 1.0000000E+000
 7.0000025E+000, 7.4985931E-002, 7.4985931E-002, 1.0000000E+000
 8.0056220E+000, 7.4642991E-002, 7.4642991E-002, 1.0000000E+000
 9.0007508E+000, 4.6689789E-002, 4.6689789E-002, 1.0000000E+000
 1.0006295E+001, 9.1147697E-002, 9.1147697E-002, 1.0000000E+000
 1.1001982E+001, 1.0654195E-001, 1.0654195E-001, 1.0000000E+000
 1.2000452E+001, 1.2957089E-001, 1.2957089E-001, 1.0000000E+000
 1.3001298E+001, 1.5835702E-001, 1.5835702E-001, 1.0000000E+000
 1.4000763E+001, 1.6889022E-001, 1.6889022E-001, 1.0000000E+000
 1.5000678E+001, 1.7275921E-001, 1.7275921E-001, 1.0000000E+000
 1.6005428E+001, 2.0433641E-001, 2.0433641E-001, 1.0000000E+000
 1.7002432E+001, 2.1739986E-001, 2.1739986E-001, 1.0000000E+000
 1.8001385E+001, 2.2220968E-001, 2.2220968E-001, 1.0000000E+000
 1.9004005E+001, 2.4351741E-001, 2.4351741E-001, 1.0000000E+000
 2.0006183E+001, 2.6348182E-001, 2.6348182E-001, 1.0000000E+000
 2.1003363E+001, 2.7076527E-001, 2.7076527E-001, 1.0000000E+000
 2.2003016E+001, 3.0010944E-001, 3.0010944E-001, 1.0000000E+000
 2.3006283E+001, 3.3643626E-001, 3.3643626E-001, 1.0000000E+000
 2.4002136E+001, 3.6078723E-001, 3.6078723E-001, 1.0000000E+000
 2.5002295E+001, 4.0115240E-001, 4.0115240E-001, 1.0000000E+000
 2.6001739E+001, 4.3696450E-001, 4.3696450E-001, 1.0000000E+000
 2.7004766E+001, 4.6366853E-001, 4.6366853E-001, 1.0000000E+000
 2.8002929E+001, 5.0245951E-001, 5.0245951E-001, 1.0000000E+000
 2.9002339E+001, 5.2869273E-001, 5.2869273E-001, 1.0000000E+000
 3.0003036E+001, 5.5801556E-001, 5.5801556E-001, 1.0000000E+000
 3.1001283E+001, 5.8539943E-001, 5.8539943E-001, 1.0000000E+000
