s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0090970E+000, 7.3760324E-002, 7.3760324E-002, 1.0000000E+000
 2.0083134E+000, 4.3232640E-002, 4.3232640E-002, 1.0000000E+000
 3.0090439E+000, 3.1663115E-002, 3.1663115E-002, 1.0000000E+000
 4.0034057E+000, 2.7451260E-002, 2.7451260E-002, 1.0000000E+000
 5.0100427E+000, 2.5890717E-002, 2.5890717E-002, 1.0000000E+000
 6.0047663E+000, 2.5327679E-002, 2.5327679E-002, 1.0000000E+000
 7.0050106E+000, 2.5119992E-002, 2.5119992E-002, 1.0000000E+000
 8.0058827E+000, 2.5043928E-002, 2.5043928E-002, 1.0000000E+000
 9.0020807E+000, 2.5016166E-002, 2.5016166E-002, 1.0000000E+000
 1.0003092E+001, 2.5005923E-002, 2.5005923E-002, 1.0000000E+000
 1.1005522E+001, 2.5002166E-002, 2.5002166E-002, 1.0000000E+000
 1.2002772E+001, 2.5000796E-002, 2.5000796E-002, 1.0000000E+000
 1.3002801E+001, 3.3492691E-002, 3.3492691E-002, 1.0000000E+000
 1.4004534E+001, 4.9733757E-002, 4.9733757E-002, 1.0000000E+000
 1.5000471E+001, 6.5694045E-002, 6.5694045E-002, 1.0000000E+000
 1.6002203E+001, 7.1594278E-002, 7.1594278E-002, 1.0000000E+000
 1.7002349E+001, 7.3751420E-002, 7.3751420E-002, 1.0000000E+000
 1.8006382E+001, 7.4543937E-002, 7.4543937E-002, 1.0000000E+000
 1.9001012E+001, 7.4831812E-002, 7.4831812E-002, 1.0000000E+000
 2.0005586E+001, 7.4938579E-002, 7.4938579E-002, 1.0000000E+000
 2.1000638E+001, 9.4175316E-002, 9.4175316E-002, 1.0000000E+000
 2.2001375E+001, 1.1369854E-001, 1.1369854E-001, 1.0000000E+000
 2.3002113E+001, 1.2085616E-001, 1.2085616E-001, 1.0000000E+000
 2.4000935E+001, 1.3305205E-001, 1.3305205E-001, 1.0000000E+000
 2.5004451E+001, 1.5967137E-001, 1.5967137E-001, 1.0000000E+000
 2.6004782E+001, 1.6937947E-001, 1.6937947E-001, 1.0000000E+000
 2.7001676E+001, 1.7293228E-001, 1.7293228E-001, 1.0000000E+000
 2.8005187E+001, 1.9850768E-001, 1.9850768E-001, 1.0000000E+000
 2.9001184E+001, 2.1524280E-001, 2.1524280E-001, 1.0000000E+000
 3.0001491E+001, 2.2142248E-001, 2.2142248E-001, 1.0000000E+000
 3.1003287E+001, 2.3033039E-001, 2.3033039E-001, 1.0000000E+000
